store_id,sales_revenue_usd,ad_spend_usd,sales_to_ad_ratio,efficiency_score,optimal_share,current_share,recommended_ad,change,pct_change
181,298022.924,8449.536857142857,35.27091828093097,0.9269884794261699,0.004864050513240768,0.005206881656697665,276262.1061651798,267812.56930803694,3169.5532410352203
182,294667.3457142857,8255.66057142857,35.69276415434023,0.9380754112046167,0.004922225342167015,0.005087408732581,279566.2455282918,271310.5849568632,3286.3582824107707
183,295639.53542857146,8432.969428571429,35.05758415617235,0.9213816428152096,0.004834630582895916,0.0051966722639953545,274591.1506728022,266158.1812442308,3156.1620553546672
184,293263.4425714286,8013.656285714285,36.59546056326635,0.9618000322884486,0.005046712062250839,0.004938277756832582,286636.6826848004,278623.0263990861,3476.8527182252546
185,289863.986,7858.113142857143,36.88722479943931,0.9694681650965228,0.005086947929414798,0.004842426972220251,288921.94789243734,281063.8347495802,3576.734384450308
186,297146.6825714286,8536.18,34.810264377207204,0.9148815969698236,0.004800523846909391,0.0052602740022012085,272654.0000012769,264117.8200012769,3094.0985312080684
187,296088.43,8227.712857142857,35.986723788367506,0.9458012433473807,0.004962763966576334,0.0050701864346821635,281868.70635386737,273640.9934967245,3325.8452044685073
188,298885.40742857143,8341.783714285713,35.82991571895055,0.9416800216464656,0.0049411392851758445,0.005140480637034666,280640.4954188477,272298.711704562,3264.2744169719613
189,291112.48885714286,7757.5380000000005,37.52640191477539,0.9862669855159428,0.005175093912775347,0.00478044927151114,293928.350467184,286170.812467184,3688.9385842155584
190,293858.722,8099.930571428572,36.279165532177224,0.9534871823766877,0.005003093265709998,0.004991442800470526,284159.2781907557,276059.34761932713,3408.1693069455405
191,300231.7234285714,8410.897428571428,35.69556352080792,0.938148984011669,0.004922611389952771,0.005183070773893624,279588.1717755795,271177.2743470081,3224.1181948769404
192,292921.0782857143,8143.351142857142,35.97058178470507,0.9453770000285435,0.004960537896912549,0.005018199980268331,281742.27290254657,273598.9217596894,3359.782931621142
193,292487.038,8061.099428571428,36.2837650858543,0.9536080676123708,0.005003727569054341,0.004967513777037656,284195.3045390386,276134.2051104672,3425.515434430055
194,295683.9648571428,8172.6377142857145,36.17974700386991,0.9508742696748314,0.004989382912614364,0.005036247325837348,283380.5751299718,275207.9374156861,3367.431018441262
195,291857.974,7925.748857142858,36.82402499253698,0.9678071509875679,0.005078232334012616,0.004884106317018211,288426.9306766959,280501.181819553,3539.1126677797674
196,299649.9848571429,8484.554,35.31711682866806,0.9282026673068879,0.004870421542995132,0.00522846036827624,276623.95974659105,268139.40574659104,3160.3241106909218
197,289641.5234285714,8054.335142857142,35.960947525933946,0.94512379292978,0.004959209280488471,0.004963345402391583,281666.81184995215,273612.476707095,3397.0833328154195
198,290942.6042857143,7949.3705714285725,36.59945170142311,0.9619049271783874,0.005047262461802255,0.0048986627918751816,286667.94357300305,278718.5730015745,3506.1715955642794
199,293516.3394285714,7984.176571428571,36.762255544162386,0.9661837294886524,0.005069713992792352,0.004920111390302183,287943.11685113265,279958.9402797041,3506.42220616136
200,295371.6971428571,8151.331714285714,36.23600504751879,0.9523528407152048,0.00499714120129584,0.005023117870051399,283821.2204656951,275669.88875140937,3381.900018475273
