n_samples,tsi_prefix
1261,0.9193376278532549
1262,0.9193812823295111
1263,0.9193984996295369
1264,0.919434457874426
1265,0.9194763954066968
1266,0.9195186434856775
1267,0.9195447134646245
1268,0.919572571020462
1269,0.9195970317156335
1270,0.919620468773936
1271,0.9195690239963555
1272,0.9195198273080875
1273,0.9195386185472029
1274,0.9195547304086511
1275,0.9195668212842019
1276,0.9195904342898705
1277,0.9196059866608005
1278,0.9195378018134696
1279,0.9195507992476997
1280,0.9195681567835631
1281,0.919534575627605
1282,0.9194078313022388
1283,0.9193121066207031
1284,0.9193186341878226
1285,0.9193461956911844
1286,0.9193703147448987
1287,0.9193487434444692
1288,0.9193818477078854
1289,0.9192733606551656
1290,0.9192702464866364
1291,0.9192881892677897
1292,0.9193034621790752
1293,0.9193214975834871
1294,0.9192121217597893
1295,0.9192408059077741
1296,0.9192436944393612
1297,0.9192017006950295
1298,0.9192272128065764
1299,0.9192315129089792
1300,0.919254531301884
1301,0.919304932314593
1302,0.9192353519590368
1303,0.9192825242217472
1304,0.9193180593990016
1305,0.9193727922023324
1306,0.9192570849153565
1307,0.9193096108577784
1308,0.9193314826118906
1309,0.9191890918642454
1310,0.9192832330424189
1311,0.9193495424859823
1312,0.919427415682909
1313,0.9195197679343763
1314,0.9196149252318946
1315,0.9196994117731213
1316,0.9196713121141573
1317,0.9197515024772206
1318,0.919824211176547
1319,0.9198483503593919
1320,0.919881955142648
1321,0.9199507507321445
1322,0.9200315758304471
1323,0.9201208147971991
1324,0.9201511996020417
1325,0.9202489280011144
1326,0.920309502448507
1327,0.9203944616623724
1328,0.920421809177967
1329,0.9205234358692633
1330,0.9206002372050393
1331,0.9206080548126239
1332,0.9206958501757864
1333,0.9207826768617164
1334,0.9208886126329036
1335,0.9209871016957808
1336,0.920968015037504
1337,0.9210446515044706
1338,0.921109105170074
1339,0.9209441539345027
1340,0.9210034677865674
1341,0.9210513775136477
1342,0.9211075856917811
1343,0.9211603328733191
1344,0.9212154484882069
1345,0.9212549923313336
1346,0.9211470818015961
1347,0.9211950184765516
1348,0.9212363607261013
1349,0.9212603221092495
1350,0.9213107814335382
1351,0.9213613032660021
1352,0.9213995768046264
1353,0.921408766628678
1354,0.9214583962689951
1355,0.9213905896042178
1356,0.9214233427015077
1357,0.9214614750996912
1358,0.9214991223244906
1359,0.9215414402262786
1360,0.9215878926137753
1361,0.9216343308717859
1362,0.9216530020086436
1363,0.9216228470071389
1364,0.9216492358530307
1365,0.9216970763453479
1366,0.9217414031913205
1367,0.9217620024606047
1368,0.921756337058375
1369,0.9217500567113002
1370,0.921757473526291
1371,0.9217366502017924
1372,0.9217543550403076
1373,0.921785611254615
1374,0.9217587113490141
1375,0.9218037986320786
1376,0.9218423461627431
1377,0.9218724397383591
1378,0.9219100277454035
1379,0.9219443134261602
1380,0.9219098982101792
1381,0.9218897316205354
1382,0.9216962555556064
1383,0.9217332392308774
1384,0.921772863113965
1385,0.9217377569567484
1386,0.9217865231950537
1387,0.9217823501150686
1388,0.9217983279964842
1389,0.9218405138711689
1390,0.9218691110352427
1391,0.9219122616965422
1392,0.9218943542977933
1393,0.921935870965999
1394,0.921975409698321
1395,0.9219366182689548
1396,0.9218822272416909
1397,0.9219137838277226
1398,0.921956603492092
1399,0.9219867770608492
1400,0.9219808924825103
1401,0.9219812716904
1402,0.9220216773471607
1403,0.9220646662020072
1404,0.9221050518119412
1405,0.9221460726405739
1406,0.9221771082180568
1407,0.9222188929187519
1408,0.9222465035256823
1409,0.9222868188303601
1410,0.9223163403142716
1411,0.922351617985541
1412,0.922239224514522
1413,0.9222091646852426
1414,0.9221935392599272
1415,0.9221642155839266
1416,0.9221729391887108
1417,0.9220517500112547
1418,0.9220387852756164
1419,0.9220242256019178
1420,0.9220366269440845
1421,0.9220486289397034
1422,0.9220613167967016
1423,0.9220691662530676
1424,0.9220223125711613
1425,0.9220295269092366
1426,0.9220181830072497
1427,0.9220070929369683
1428,0.9219892331156045
1429,0.9219819322984354
1430,0.9219697749583683
1431,0.9219722930993622
1432,0.9219554517216378
1433,0.9219434435941263
1434,0.9218837151006307
1435,0.9218932571736258
1436,0.9219047025818177
1437,0.9219126445225617
1438,0.9216996263982928
1439,0.9216866137499181
1440,0.9216742447524439
1441,0.9216889418193058
1442,0.9217093716573967
1443,0.921688651226339
1444,0.9216546418218344
1445,0.9216789080579195
1446,0.9216997138926535
1447,0.9215651994785379
1448,0.9215118782723516
1449,0.9215211612422654
1450,0.9215254412567104
1451,0.9215370673150416
1452,0.9215420761561843
1453,0.921554773205535
1454,0.9215650092042146
1455,0.9215150938404195
1456,0.9215250401458007
1457,0.9213849205667475
1458,0.9213895174723814
1459,0.9213041032023671
1460,0.9213021478237416
1461,0.9212772383367476
1462,0.9212652285475352
1463,0.9212488414493938
1464,0.9212447099543966
1465,0.9212185506276059
1466,0.9212194355529388
1467,0.9211782196140609
1468,0.9211338703803473
1469,0.9210874067404933
1470,0.9210165211609813
1471,0.9210270650940751
1472,0.9210001010164546
1473,0.9210082576929772
1474,0.9208878875167468
1475,0.9209019617908295
1476,0.9209167603230103
1477,0.920806457498692
1478,0.9207645630579443
1479,0.9207754055062575
1480,0.9207056953189101
1481,0.9207083995361857
1482,0.920706637705726
1483,0.920713157504012
1484,0.920716219706094
1485,0.9207041685320999
1486,0.9206937847256896
1487,0.9206770891713832
1488,0.9206355590034526
1489,0.9206390269310688
1490,0.9206442753023902
1491,0.9206423334371985
1492,0.9206499592508967
1493,0.9206493286157479
1494,0.920631755768142
1495,0.9206416780859958
1496,0.9206267634608248
1497,0.9206388842858034
1498,0.9206241008716401
1499,0.9206264905865437
1500,0.9206114993543989
1501,0.9206264791968835
1502,0.9206421508580415
1503,0.9206143121016741
1504,0.920629953600521
1505,0.9206486018417359
1506,0.9206592988470694
1507,0.9205701453085186
1508,0.9205960474609411
1509,0.9205069452976613
1510,0.9205241096647506
1511,0.9205414152867558
1512,0.9205485846578917
1513,0.9205394444402261
1514,0.9204560243473636
1515,0.9204094311472516
1516,0.9204329530695391
1517,0.920448216261531
1518,0.9204241084359777
1519,0.920445496077611
1520,0.9203816878131201
1521,0.9203790890880018
1522,0.9202382991838074
1523,0.9202912832615672
1524,0.920345659803639
1525,0.9203989843782273
1526,0.9204182038274835
1527,0.920423472314625
1528,0.9204677611079537
1529,0.9204096082773154
1530,0.9204521171205646
1531,0.9204932207248462
1532,0.9205382420137806
1533,0.9205546266527816
1534,0.9205697855227375
1535,0.9205014839681972
1536,0.9205217608335415
1537,0.9205452494873566
1538,0.9205219384153862
1539,0.9205537337025206
1540,0.9205372004709973
1541,0.9205812424636398
1542,0.9206031169651461
1543,0.9206409981069934
1544,0.9206808605272725
1545,0.9206651810500519
1546,0.9206983779236785
1547,0.920662930591243
1548,0.9206948424187773
1549,0.9207306631254069
1550,0.9207682310023526
1551,0.9207582852183364
1552,0.9208003299801083
1553,0.9208502147902521
1554,0.9209070384250929
1555,0.9209293035425
1556,0.9209923748620736
1557,0.9210568706798969
1558,0.9211121561585418
1559,0.9211603858792088
1560,0.9212265112219689
1561,0.9212919276771748
1562,0.9213588265698143
1563,0.9214159126691726
1564,0.921464860194865
1565,0.9215307655216097
1566,0.921612575037561
1567,0.9216799391413907
1568,0.9217767073278396
1569,0.9218540920306466
1570,0.9218973679786048
1571,0.9220000387746584
1572,0.9221030844634643
1573,0.9222004128089969
1574,0.9223007243635339
1575,0.9223621648927605
1576,0.9224461008357604
1577,0.922566255042291
1578,0.922649881379174
1579,0.9226626075696752
1580,0.9227845338934346
1581,0.9228630707951961
1582,0.9229781175239228
1583,0.923080273020071
1584,0.9231847124665427
1585,0.9233002037678992
1586,0.923367793627863
1587,0.9233878281849003
1588,0.9235041120991616
1589,0.9236294554421521
1590,0.923775327233508
1591,0.9238936955793082
1592,0.9240230500997393
1593,0.924197155956009
1594,0.9243660566607983
1595,0.9245371238786723
1596,0.9247008927611765
1597,0.9248629488826267
1598,0.9250227470456976
1599,0.925108323055092
1600,0.9252382209654166
1601,0.9253923306121938
1602,0.9255038926987585
1603,0.9255965623331134
1604,0.9256948207454235
1605,0.9258374592443305
1606,0.9259250930866024
1607,0.9260456284990837
1608,0.9261693453497893
1609,0.9262944055179336
1610,0.9264196757608283
1611,0.9265423124148808
1612,0.9266673956828703
1613,0.9267930979506311
1614,0.926917111154904
1615,0.9270365093656096
1616,0.9271531375545791
1617,0.9270596966126542
1618,0.9271056897495563
1619,0.9272141491805275
1620,0.9273185399954337
1621,0.9274215723061755
1622,0.9275317931523397
1623,0.9276221398300002
1624,0.9276856356213308
1625,0.9277786212111804
1626,0.927835057345361
1627,0.9278182637814437
1628,0.9278507805275913
1629,0.9279348057450829
1630,0.9279884379880475
1631,0.9280451761467834
1632,0.9281238270490089
1633,0.9282144066101431
1634,0.9283053172705449
1635,0.928391842474639
1636,0.9284463758452651
1637,0.9284731850448029
1638,0.9285369937775348
1639,0.928622213641473
1640,0.928707656135393
1641,0.9287577925091939
1642,0.9288429188919809
1643,0.9288274928536057
1644,0.9289193840485159
1645,0.928985152134664
1646,0.929095413145552
1647,0.9292058457572403
1648,0.9292771608361788
1649,0.9293794601071437
1650,0.9294769558991369
1651,0.929581796009049
1652,0.9296462807527485
1653,0.9297360788665027
1654,0.9298320089893791
1655,0.9299306782599368
1656,0.9299904304942335
1657,0.9300928130633521
1658,0.9301477667842584
1659,0.9302464891753157
1660,0.9303560510075138
1661,0.9303284199294041
1662,0.930405495016909
1663,0.9305062681172367
1664,0.9305262407978274
1665,0.9305773674303852
1666,0.9306538860539968
1667,0.9307364879666665
1668,0.9308199934407855
1669,0.9308995094846919
1670,0.9309754868778113
1671,0.9310606483316063
1672,0.9311046860549803
1673,0.9311970884371583
1674,0.9312821785463922
1675,0.9313721102471877
1676,0.9314211632056937
1677,0.9314935115425804
1678,0.9315812121905528
1679,0.9316661871428877
1680,0.9317608383095469
1681,0.9318219625355829
1682,0.9319126608516237
1683,0.9320208685600802
1684,0.9320937683682654
1685,0.9321947041797279
1686,0.9322892998200822
1687,0.9323906298631432
1688,0.9324933109920834
1689,0.9325976064828212
1690,0.9326799576612657
1691,0.932776303356465
1692,0.9328398888499184
1693,0.9329226633305334
1694,0.9330391259133979
1695,0.933138990718953
1696,0.9332602994651975
1697,0.9333841351314716
1698,0.9333822023099407
1699,0.9334477061650359
1700,0.9335664517929809
1701,0.9336697142660041
1702,0.9337944418871179
1703,0.9339207797700818
1704,0.9339616957753494
1705,0.9340993813310755
1706,0.934152948850988
1707,0.9342773858457691
1708,0.9344009140336282
1709,0.9344974321034167
1710,0.9346153213359323
1711,0.9347307249114382
1712,0.9347708513401306
1713,0.934891980276907
1714,0.935021485596428
1715,0.9351388751109775
1716,0.9352718022107523
1717,0.9354024717984605
1718,0.9355366561623115
1719,0.935662648772159
1720,0.9357727142115582
1721,0.9358845412826668
1722,0.9359921390712478
1723,0.9361299531159786
1724,0.9361909094755132
1725,0.936289887724008
1726,0.9364119714148812
1727,0.9365243680925117
1728,0.9366495782737219
1729,0.936777571928358
1730,0.9369045388755013
1731,0.937031196685341
1732,0.9371571828748471
1733,0.9372829906124003
1734,0.9373817998186844
1735,0.9375141075114835
1736,0.9376276732412077
1737,0.9377333619531777
1738,0.9378703014063305
1739,0.9380008254323322
1740,0.9381399498344987
1741,0.9382786161837382
1742,0.9383689257001876
1743,0.9384906863342173
1744,0.938596061320176
1745,0.938716090384421
1746,0.9388390951370906
1747,0.9389689021132983
1748,0.9390986939725497
1749,0.9392289824314322
1750,0.9393416234120815
1751,0.9394634894132929
1752,0.939591479468604
1753,0.9397214964356595
1754,0.9398555348441633
1755,0.9399646914319753
1756,0.9400839371274881
1757,0.9401485988502233
1758,0.9401627746557103
1759,0.9402551095461948
1760,0.9403628586892622
1761,0.940454335321969
1762,0.9405617545757172
1763,0.9406750025135845
1764,0.9407815783872221
1765,0.9408932020910068
1766,0.9410215532031336
1767,0.941132821982787
1768,0.9412485079603456
1769,0.9413684441670155
1770,0.9413514768685204
1771,0.9414672315143561
1772,0.9415843479183523
1773,0.9416817690011243
1774,0.9417456778213809
1775,0.9418312627103386
1776,0.9419347522240332
1777,0.9420182194515512
1778,0.9421266231778839
1779,0.9422219194308322
1780,0.9422919547627363
1781,0.9423822949262974
1782,0.9424828203981481
1783,0.9425026946576833
1784,0.9426043806442665
1785,0.9427076730063891
1786,0.9427880148873413
1787,0.9428666463045968
1788,0.9429347786464412
1789,0.9430371146738779
1790,0.9431185148555163
1791,0.9431832170326532
1792,0.9432884272887272
1793,0.9433901722837631
1794,0.9434930778005499
1795,0.9435538204998279
1796,0.9436652169356132
1797,0.9437773434371363
1798,0.9438904509483402
1799,0.9440013614054175
1800,0.9441152546948721
1801,0.9442309693871038
1802,0.9443401987640716
1803,0.9444525626038556
1804,0.9445649907388391
1805,0.9446779620472443
1806,0.9447456957936738
1807,0.9448599109443057
1808,0.9449773144688947
1809,0.945093585048409
1810,0.9451896197655043
1811,0.9452540921794331
1812,0.9453260470581252
1813,0.9454500532795639
1814,0.945574583794703
1815,0.9456966817497078
1816,0.9458180371872322
1817,0.9459305673526612
1818,0.9460313876472466
1819,0.9461392219338632
1820,0.9462507656564202
1821,0.9463090958772732
1822,0.9464159555648161
1823,0.946503013323922
1824,0.9466030345687817
1825,0.9467027179520646
1826,0.9468015392493904
1827,0.9468917588923872
1828,0.9469499769587892
1829,0.9470379660631535
1830,0.9471357475980706
1831,0.9472215441392439
1832,0.9473152913631564
1833,0.9473963951846772
1834,0.947488822698325
1835,0.9475759287515149
1836,0.9476673487852523
1837,0.9477566458804191
1838,0.9478466342707114
1839,0.9478987932132155
1840,0.9479758755630019
1841,0.9480608035080096
1842,0.9481493043144208
1843,0.9482222977726086
1844,0.9482823947522683
1845,0.9483540099301547
1846,0.9483998651422829
1847,0.9485002579631618
1848,0.9485883564015946
1849,0.9486916251164452
1850,0.9487863610916237
1851,0.9488847810529077
1852,0.9489854759680244
1853,0.9490867343238487
1854,0.9491786521917454
1855,0.9492714844570997
1856,0.9493641495726087
1857,0.9494622856992093
1858,0.9495401642857354
1859,0.9496294885547277
1860,0.9497010356957815
1861,0.9497878022186441
1862,0.949869834722197
1863,0.9499324073229222
1864,0.950004112513126
1865,0.9500880688683365
1866,0.9501719177867431
1867,0.9502561031946125
1868,0.9503310171498293
1869,0.9504121187484952
1870,0.9504923787036883
1871,0.9505593614781288
1872,0.9506351413566563
1873,0.9507116544061381
1874,0.9507784442248839
1875,0.9508519994136863
1876,0.9509031611012189
1877,0.9509852085597063
1878,0.9510238965358645
1879,0.9510743327459347
1880,0.9511249270275869
1881,0.951197694662726
1882,0.9512455541542446
1883,0.9513198623040713
1884,0.9513953882574175
1885,0.9514272835726993
1886,0.9515063481485955
1887,0.9515761426864167
1888,0.9516574052481747
1889,0.9517144760910882
1890,0.9517943212772886
1891,0.9518603797363558
1892,0.9519359028394208
1893,0.9520062970257466
1894,0.9520419519572257
1895,0.9521335628710769
1896,0.9522234425078917
1897,0.9522930252657946
1898,0.9523857370955183
1899,0.9524803264916322
1900,0.9525666359441398
1901,0.9526640705676019
1902,0.9527449861641978
1903,0.9528335693913638
1904,0.952927036510474
1905,0.9530125511784133
1906,0.9530912814642069
1907,0.9531844714339738
1908,0.9532761675874992
1909,0.9533669588023918
1910,0.9534551232523035
1911,0.9535413510914206
1912,0.9536281787241268
1913,0.9537121427229918
1914,0.9537094048579181
1915,0.9537834842507527
1916,0.9537770536054219
1917,0.9538760641014127
1918,0.9539611612137323
1919,0.9540594106497554
1920,0.9541385882008303
1921,0.9542314515482226
1922,0.9543194969006749
1923,0.9543853347561414
1924,0.9544717619925347
1925,0.9545738786420186
1926,0.9546637055296529
1927,0.9547665082477228
1928,0.9548641495749628
1929,0.9549593319870562
1930,0.955054093447594
1931,0.9551283727354372
1932,0.9552337819737248
1933,0.9553348939662923
1934,0.955418045485561
1935,0.9555059683980179
1936,0.9555763080848904
1937,0.9556771274221996
1938,0.9557666765187669
1939,0.9558670108217615
1940,0.9559670208631891
1941,0.9560596118285857
1942,0.9561675633716661
1943,0.9562631719608922
1944,0.956329723305193
1945,0.9564456679151434
1946,0.9565336300790603
1947,0.9566513456913757
1948,0.9567681478478128
1949,0.9568872696647246
1950,0.95696009267706
1951,0.9570777407174589
1952,0.9571927227330068
1953,0.957281014618458
1954,0.9573984208032292
1955,0.9575170997534841
1956,0.9576285083415152
1957,0.9577361847894645
1958,0.9578423121501767
1959,0.9579616237907821
1960,0.958079138132122
1961,0.9581974749409116
1962,0.9583135007417403
1963,0.9584322922754326
1964,0.9585507791557875
1965,0.9586658201625698
1966,0.9587800475544476
1967,0.9588946485799545
1968,0.9590093142629342
1969,0.9591226883709033
1970,0.9592267386727986
1971,0.9593375920779271
1972,0.9594479553304759
1973,0.9595573939876513
1974,0.9596303857390893
1975,0.9597205936565799
1976,0.959817688452722
1977,0.9598917734018709
1978,0.9599976044427391
1979,0.9600725603075646
1980,0.9601691664707803
1981,0.9602669661741811
1982,0.9603633118968636
1983,0.9604612065934943
1984,0.9605585920580247
1985,0.9606522090371474
1986,0.9607504180885181
1987,0.9608472090814832
1988,0.9609407291336878
1989,0.9610348305401845
1990,0.961120357854338
1991,0.9612186363269961
1992,0.9613131847859868
1993,0.9614090681911519
1994,0.9614926515532083
1995,0.961585138249075
1996,0.9616742548724411
1997,0.9617626491905811
1998,0.9618517614570632
1999,0.9619392095305168
2000,0.961974435886635
2001,0.9620574553764503
2002,0.9621392293581464
2003,0.9622206886947369
2004,0.9623023585683119
2005,0.9623702028657073
2006,0.9624391572077006
2007,0.962520677308133
2008,0.9625935432129794
2009,0.962659352481748
2010,0.9627334151031643
2011,0.9628002500425185
2012,0.9628455757535483
2013,0.9629153760466528
2014,0.9629893410105188
2015,0.963035086765744
2016,0.9631044154374055
2017,0.9631737422793851
2018,0.9632404903228018
2019,0.9633053926898485
2020,0.9633701100807226
2021,0.9634368716625518
2022,0.9634997674552296
2023,0.9635665883217318
2024,0.963633399474137
2025,0.963687477868567
2026,0.9637405004255961
2027,0.9638065928271394
2028,0.9638226702732843
2029,0.963895074916379
2030,0.9639668680981138
2031,0.9640209331829941
2032,0.964090168803249
2033,0.9641549508379281
2034,0.964223440434063
2035,0.9642920381888715
2036,0.9643536653460302
2037,0.9644196861472155
2038,0.9644753917662096
2039,0.9645343344581391
2040,0.9645989626107613
2041,0.9646544200997585
2042,0.9647122644807811
2043,0.9647376030338622
2044,0.9647929722542208
2045,0.9648394477141773
2046,0.9648946871190286
2047,0.9649516882867895
2048,0.9650092939596818
2049,0.9650687672678084
2050,0.9651201348010464
2051,0.9651739375896887
2052,0.9652234167396186
2053,0.9652699011516359
2054,0.9652527578085274
2055,0.9653048219889747
2056,0.9653538285294297
2057,0.9654050231652231
2058,0.9654343608122048
2059,0.9654876407954774
2060,0.9655357481591804
2061,0.9655785808678891
2062,0.9656084629563612
2063,0.9656629572968783
2064,0.9657159122392995
2065,0.9657700149743915
2066,0.9658244779617737
2067,0.965868847866383
2068,0.9659214964894468
2069,0.965970320272641
2070,0.9660217597581057
2071,0.966072875081518
2072,0.966111402504359
2073,0.9661372899083561
2074,0.9661930597138404
2075,0.9662486666260408
2076,0.9662936149945524
2077,0.9663505635655902
2078,0.9664070012121633
2079,0.966430793609229
2080,0.9664852090243826
2081,0.9665428624612304
2082,0.9665997397522437
2083,0.9666498767846109
2084,0.9667086757490403
2085,0.9667567651117582
2086,0.9668071770092332
2087,0.9668628869861261
2088,0.9669175797467371
2089,0.9669715595222241
2090,0.9670249920026183
2091,0.9670794948144225
2092,0.9671296305266308
2093,0.96718269032451
2094,0.9672286539290573
2095,0.9672800095366291
2096,0.9673247356245578
2097,0.967366910510759
2098,0.9674121342390187
2099,0.9674399300103502
2100,0.967469581240657
2101,0.967517699483119
2102,0.9675472087057994
2103,0.9675953029257089
2104,0.9676402134811641
2105,0.96769007364624
2106,0.9677390880892185
2107,0.967771461241233
2108,0.9678135793213669
2109,0.9678597468085377
2110,0.9679090424082119
2111,0.9679566105525583
2112,0.9680025059323853
2113,0.9680422835115122
2114,0.968088163653812
2115,0.9681314747580401
2116,0.9681767670706865
2117,0.9682219641795852
2118,0.9682667073639066
2119,0.968310622923878
2120,0.9683488552393543
2121,0.9683885940258936
2122,0.9684307747385053
2123,0.9684694577386233
2124,0.9685120137912216
2125,0.9685544928306379
2126,0.9685961000395641
2127,0.9685976859947635
2128,0.9686359127849437
2129,0.9686734849774644
2130,0.9687021467861041
2131,0.9687396477577299
2132,0.9687327506796833
2133,0.9687673480495081
2134,0.9688012296375969
2135,0.9688326838912231
2136,0.9688677848425382
2137,0.9689024877632264
2138,0.9689309839428432
2139,0.9689639083841451
2140,0.9689839906338615
2141,0.969016511672417
2142,0.969048650339941
2143,0.9690237227166513
2144,0.9690519528233511
2145,0.9690788819246695
2146,0.9691065795281832
2147,0.9691322764830969
2148,0.9691557585658065
2149,0.9691857459711994
2150,0.9692159928208631
2151,0.9692464006557482
2152,0.9692716646519177
2153,0.9692973788575585
2154,0.9693209763147447
2155,0.9693512698272595
2156,0.9693784165407833
2157,0.9694071338127366
2158,0.9694333706364322
2159,0.9694592594931293
2160,0.9694860185151586
2161,0.9695149816593585
2162,0.9695405802710322
2163,0.9695576452594497
2164,0.9695836866830638
2165,0.9696093689262187
2166,0.9696250448817478
2167,0.9695924765886754
2168,0.9695995029471806
2169,0.9696231646770279
2170,0.9696483359247969
2171,0.9696718758437022
2172,0.9696933360122619
2173,0.9697219352987018
2174,0.9697423876968055
2175,0.9697709444231482
2176,0.969800303801782
2177,0.9698272510469534
2178,0.9698534614926088
2179,0.9698782657943753
2180,0.9699054997530858
2181,0.9698989734017275
2182,0.9699242930273543
2183,0.9699287927775624
2184,0.9699505495871271
2185,0.9699602192714305
2186,0.9699894989963015
2187,0.9700187642864659
2188,0.9700471440261608
2189,0.9700457861841708
2190,0.9700706011079684
2191,0.9700930714781962
2192,0.9701149744388913
2193,0.9701367590661626
2194,0.9701645442695452
2195,0.9701917997708203
2196,0.9701985632889012
2197,0.9702275302158812
2198,0.9702564633070395
2199,0.9702853059326734
2200,0.9703109465384804
2201,0.9703392624484426
2202,0.9703691269904293
2203,0.9703987720907096
2204,0.9704250353024525
2205,0.9704445756843397
2206,0.9704724763384719
2207,0.9704999332184221
2208,0.9705264446629864
2209,0.9705510296798853
2210,0.9705777955147253
2211,0.9706000997000005
2212,0.9706191859229201
2213,0.9706322649996062
2214,0.970633675244634
2215,0.9706534615054229
2216,0.9706776141909746
2217,0.9707016792869936
2218,0.9707257417333663
2219,0.9707478129981266
2220,0.9707595970329639
2221,0.9707848337585961
2222,0.9708072594479416
2223,0.9708328488723039
2224,0.970855395174685
2225,0.9708750785926811
2226,0.970901255283641
2227,0.9709274859790724
2228,0.9709508427979029
2229,0.9709422339393767
2230,0.9709655222109151
2231,0.9709872111483527
2232,0.9710045067835023
2233,0.9710195759089089
2234,0.9710260599029852
2235,0.9710455411446204
2236,0.9710642491084078
2237,0.9710893760752488
2238,0.9711144710824212
2239,0.9711354118023724
2240,0.971160812759505
2241,0.9711750287599955
2242,0.9711966484156613
2243,0.9712112207595912
2244,0.9712303606651819
2245,0.9712535286647218
2246,0.9712768462296917
2247,0.9712881958795311
2248,0.9713120757516792
2249,0.9713390121587114
2250,0.971355479898071
2251,0.9713758741445321
2252,0.9714024905105275
2253,0.97142514854318
2254,0.9714180743661984
2255,0.9714374299398869
2256,0.9714569106866952
2257,0.9714832931204213
2258,0.9715097603313841
2259,0.9715276980467872
2260,0.9715510453307873
2261,0.9715439747323273
2262,0.9715683773228421
2263,0.9715957616045308
2264,0.9716232820511389
2265,0.97164871081453
2266,0.9716707721160497
2267,0.9716940141795996
2268,0.9717198824224613
2269,0.9717268922393558
2270,0.9717534100335746
2271,0.9717791758536731
2272,0.9718002451601402
2273,0.97182460497405
2274,0.9718453659161633
2275,0.971871497715753
2276,0.9718434004819065
2277,0.9718634376860772
2278,0.9718679826394684
2279,0.9718946517084802
2280,0.9719011069303277
2281,0.9719194063418056
2282,0.9719478141678488
2283,0.9719670760951005
2284,0.9719936261150401
2285,0.9720188090528157
2286,0.9720441798049686
2287,0.972066576896072
2288,0.9720575311150723
2289,0.9720746217508136
2290,0.9720847442851608
2291,0.9721073200541949
2292,0.972121903819826
2293,0.9721347345375395
2294,0.9721564517909803
2295,0.9721692595194867
2296,0.9721845872400963
2297,0.9721624155628614
2298,0.9721793106104194
2299,0.9721981714011195
2300,0.9722180374313001
2301,0.9722373632818683
2302,0.972254078118008
2303,0.9722323514664463
2304,0.9722543935737966
2305,0.9722759640501094
2306,0.9722976456479004
2307,0.9722955807110194
2308,0.972317056681208
2309,0.972326951019336
2310,0.9723467937152067
2311,0.9723620821021509
2312,0.9723810739033334
2313,0.9723878804238524
2314,0.9724065013338768
2315,0.9724230917360438
2316,0.9724401611230232
2317,0.9724580072066145
2318,0.9724747123229617
2319,0.9724604701962556
2320,0.9724769117195322
2321,0.9724921041776148
2322,0.9724978124771132
2323,0.9725046338195538
2324,0.972519695882148
2325,0.9725036702610143
2326,0.9725178126532246
2327,0.9725071056646278
2328,0.9725099324772475
2329,0.9725258700177397
2330,0.9725350998810959
2331,0.9725468540961529
2332,0.9725503906183238
2333,0.9725665355694351
2334,0.9725832016636955
2335,0.9725989235206426
2336,0.9726156229522023
2337,0.9725847196767221
2338,0.9725950678562658
2339,0.97260239099277
2340,0.9726116457651928
2341,0.9726112558672572
2342,0.9726242849419617
2343,0.9726148837035045
2344,0.9726289584817334
2345,0.9726384861406071
2346,0.9726477155951878
2347,0.9726618795408293
2348,0.9726740214760822
2349,0.972674009662859
2350,0.9726837957894529
2351,0.9726940872670531
2352,0.9727042961596629
2353,0.9727170373494615
2354,0.9727293276490466
2355,0.9727349409867494
2356,0.9727226522193446
2357,0.9727365214718735
2358,0.9727496394771099
2359,0.9727539130001368
2360,0.9727514873193397
2361,0.972748379690074
2362,0.9727553470410834
2363,0.9727671442360202
2364,0.972777691212587
2365,0.9727508077906771
2366,0.9727479412836871
2367,0.972750129135715
2368,0.9727594274001474
2369,0.9727657063603197
2370,0.9727717900179512
2371,0.9727758077474147
2372,0.9727860957797931
2373,0.9727966039401381
2374,0.9727913141650604
2375,0.9728007398238431
2376,0.9727790515191354
2377,0.9727881398454941
2378,0.9727967265850913
2379,0.9728076949742545
2380,0.9728187046710044
2381,0.9728295131794571
2382,0.9728363673813025
2383,0.9728351668852218
2384,0.9728454871017681
2385,0.9728538009293113
2386,0.9728634694715084
2387,0.9728618219454853
2388,0.9728708773985099
2389,0.9728746247088582
2390,0.9728860018617114
2391,0.9728774898234829
2392,0.9728862379626492
2393,0.9728841373559367
2394,0.9728958935763822
2395,0.9729047061877727
2396,0.9729110395885124
2397,0.9729236591329834
2398,0.972937116364573
2399,0.97294893417641
2400,0.9729602355327712
2401,0.9729730375996787
2402,0.9729804156174833
2403,0.97299289457291
2404,0.9730038570864051
2405,0.9730138117712492
2406,0.9730139661230902
2407,0.9730276651935741
2408,0.973041584257106
2409,0.9730270593062424
2410,0.9730415565381446
2411,0.9730537447215566
2412,0.9730546152722702
2413,0.9730556475298052
2414,0.9730618295733638
2415,0.9730707993096951
2416,0.9730755778726612
2417,0.9730888337136638
2418,0.9731031736991471
2419,0.9731166521762749
2420,0.9731050584663303
2421,0.9731049582600321
2422,0.9731227541640483
2423,0.9731260195147962
2424,0.9731426052503781
2425,0.9731598033634705
2426,0.9731688790976682
2427,0.9731591745504854
2428,0.9731734762461396
2429,0.9731892854936741
2430,0.9731851912632146
2431,0.9731889098546682
2432,0.9731977241244912
2433,0.9732080988991403
2434,0.9732234183733783
2435,0.9732387226305603
2436,0.9732501538987945
