seq_mean,seq_std,seq_skew,seq_kurtosis,autocorr_1,autocorr_2,autocorr_3,autocorr_5,autocorr_10,max_run_length,mean_run_length,run_std,unique_substrings_3,change_rate,first_symbol,last_symbol,first_half_freq_*,second_half_freq_*,half_diff_*,first_half_freq_v,second_half_freq_v,half_diff_v,first_half_freq_w,second_half_freq_w,half_diff_w,first_half_freq_z,second_half_freq_z,half_diff_z,first_half_freq_y,second_half_freq_y,half_diff_y,first_half_freq_u,second_half_freq_u,half_diff_u,first_half_freq_.,second_half_freq_.,half_diff_.,first_half_freq_x,second_half_freq_x,half_diff_x,q1_freq_*,q1_freq_v,q1_freq_w,q1_freq_z,q1_freq_y,q1_freq_u,q1_freq_.,q1_freq_x,q2_freq_*,q2_freq_v,q2_freq_w,q2_freq_z,q2_freq_y,q2_freq_u,q2_freq_.,q2_freq_x,q3_freq_*,q3_freq_v,q3_freq_w,q3_freq_z,q3_freq_y,q3_freq_u,q3_freq_.,q3_freq_x,q4_freq_*,q4_freq_v,q4_freq_w,q4_freq_z,q4_freq_y,q4_freq_u,q4_freq_.,q4_freq_x,pattern_peak_pattern,pattern_valley_pattern,pattern_constant_pattern,pattern_oscillating_pattern,group_trans_bright_bright,group_trans_bright_medium,group_trans_bright_dim,group_trans_medium_bright,group_trans_medium_medium,group_trans_medium_dim,group_trans_dim_bright,group_trans_dim_medium,group_trans_dim_dim,freq_*,freq_v,freq_w,freq_z,freq_y,freq_u,freq_.,freq_x,field_id,label,object_id
3.35,2.2422087324778666,-0.028542396616708793,-1.1804607231089284,-0.15546868362871474,-0.41796870021002436,0.16529054565117535,-0.5745082545214425,0.33325704923043864,3,1.1428571428571428,0.4237827706911807,37,0.8717948717948718,4,6,0.15,0.15,0.0,0.0,0.25,-0.25,0.2,0.0,0.2,0.15,0.1,0.04999999999999999,0.15,0.1,0.04999999999999999,0.25,0.15,0.1,0.1,0.05,0.05,0.0,0.2,-0.2,0.2,0.0,0.3,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.1,0.4,0.1,0.0,0.1,0.4,0.0,0.1,0.1,0.1,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.28205128205128205,0.15,0.125,0.1,0.125,0.125,0.2,0.075,0.1,5,1,obj102
3.45,2.2798026230355997,-0.03019172279901994,-1.2124835241718361,-0.0011273735059246206,-0.058378073831627755,0.23015108751928864,-0.16263814512329064,-0.1961851747213333,2,1.1764705882352942,0.3812200410828153,38,0.8461538461538461,3,1,0.1,0.15,-0.04999999999999999,0.2,0.15,0.05000000000000002,0.05,0.05,0.0,0.1,0.15,-0.04999999999999999,0.2,0.1,0.1,0.1,0.25,-0.15,0.1,0.05,0.05,0.15,0.1,0.04999999999999999,0.2,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.1,0.3,0.2,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.4,0.1,0.2,0.2,0.3,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.15384615384615385,0.1282051282051282,0.05128205128205128,0.1794871794871795,0.3076923076923077,0.125,0.175,0.05,0.125,0.15,0.175,0.075,0.125,4,1,obj103
3.55,2.4181604578687494,0.06614124585521908,-1.3860053910484178,0.09361358906948342,-0.07067791870685267,-0.10409022222758303,-0.2536654003042151,0.02875933142247901,3,1.25,0.5590169943749475,38,0.7948717948717948,4,7,0.05,0.15,-0.09999999999999999,0.2,0.2,0.0,0.05,0.2,-0.15000000000000002,0.1,0.0,0.1,0.1,0.1,0.0,0.25,0.15,0.1,0.0,0.05,-0.05,0.25,0.15,0.1,0.0,0.3,0.0,0.0,0.2,0.1,0.0,0.4,0.1,0.1,0.1,0.2,0.0,0.4,0.0,0.1,0.1,0.3,0.1,0.0,0.2,0.2,0.0,0.1,0.2,0.1,0.3,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.3076923076923077,0.15384615384615385,0.05128205128205128,0.15384615384615385,0.1794871794871795,0.1,0.2,0.125,0.05,0.1,0.2,0.025,0.2,2,1,obj104
3.75,2.094636006565341,-0.14077471882826456,-1.0671828962427252,-0.034011447511477215,-0.10422915872282182,0.037262453582074063,-0.008322551823720678,-0.30969759500574373,2,1.0810810810810811,0.2729595929287048,37,0.9230769230769231,5,0,0.1,0.05,0.05,0.15,0.05,0.09999999999999999,0.1,0.15,-0.04999999999999999,0.2,0.15,0.05000000000000002,0.1,0.1,0.0,0.1,0.25,-0.15,0.15,0.15,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.2,0.1,0.2,0.1,0.1,0.2,0.0,0.2,0.2,0.1,0.0,0.2,0.1,0.0,0.1,0.1,0.2,0.0,0.3,0.2,0.1,0.1,0.0,0.2,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.2564102564102564,0.05128205128205128,0.2564102564102564,0.3076923076923077,0.075,0.1,0.125,0.175,0.1,0.175,0.15,0.1,2,1,obj105
3.45,2.365903632864196,-0.07911639974645639,-1.3932091405733078,0.2725417010284162,-0.027426381469138426,-0.10101762859056794,0.23050666434931186,-0.10799062779899611,2,1.1428571428571428,0.3499271061118826,37,0.8717948717948718,0,3,0.1,0.2,-0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.05,0.1,-0.05,0.05,0.15,-0.09999999999999999,0.15,0.2,-0.05000000000000002,0.15,0.15,0.0,0.2,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.2,0.1,0.0,0.1,0.2,0.3,0.1,0.0,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.15384615384615385,0.05128205128205128,0.15384615384615385,0.28205128205128205,0.15,0.15,0.1,0.075,0.1,0.175,0.15,0.1,1,1,obj106
3.325,2.1724122536940356,-0.040060632155044025,-1.143141851934458,-0.11307420494699644,-0.09832833812735074,-0.13092645821452784,0.0856964270364935,-0.20184327728001653,2,1.1111111111111112,0.3142696805273545,35,0.8974358974358975,3,3,0.15,0.15,0.0,0.0,0.15,-0.15,0.2,0.2,0.0,0.05,0.05,0.0,0.25,0.1,0.15,0.2,0.15,0.05000000000000002,0.05,0.15,-0.09999999999999999,0.1,0.05,0.05,0.2,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.0,0.4,0.2,0.0,0.1,0.1,0.1,0.2,0.0,0.1,0.3,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.02631578947368421,0.0,0.0,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.10256410256410256,0.15384615384615385,0.02564102564102564,0.20512820512820512,0.2564102564102564,0.15,0.075,0.2,0.05,0.175,0.175,0.1,0.075,4,1,obj107
3.325,2.273625958683618,0.06811162357967288,-1.31426079040757,0.23111066596681656,0.0084395885503125,0.19284320254838885,0.11759690806305642,-0.36600322038251976,3,1.25,0.5,37,0.7948717948717948,0,2,0.15,0.1,0.04999999999999999,0.2,0.15,0.05000000000000002,0.1,0.1,0.0,0.0,0.25,-0.25,0.25,0.05,0.2,0.05,0.05,0.0,0.15,0.25,-0.1,0.1,0.05,0.05,0.2,0.1,0.0,0.0,0.4,0.0,0.3,0.0,0.1,0.3,0.2,0.0,0.1,0.1,0.0,0.2,0.2,0.3,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.1282051282051282,0.15384615384615385,0.02564102564102564,0.1794871794871795,0.3333333333333333,0.125,0.175,0.1,0.125,0.15,0.05,0.2,0.075,5,0,obj108
3.3,2.2825424421026654,-0.19475201962525074,-1.2811108122943844,-0.13740669816816448,0.012171139780106456,-0.04466996539756342,-0.26931220582988136,0.01211273229873644,2,1.0526315789473684,0.22329687826943606,35,0.9487179487179487,6,2,0.2,0.25,-0.04999999999999999,0.05,0.0,0.05,0.05,0.25,-0.2,0.05,0.05,0.0,0.15,0.2,-0.05000000000000002,0.2,0.15,0.05000000000000002,0.2,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.2,0.2,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.2,0.2,0.3,0.0,0.1,0.1,0.3,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.15384615384615385,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.1282051282051282,0.1794871794871795,0.2564102564102564,0.225,0.025,0.15,0.05,0.175,0.175,0.15,0.05,3,0,obj109
3.575,2.200994093585896,-0.17084795973474934,-1.135950012717633,0.07874654173172185,-0.18406269963597213,0.1850389532516132,0.016406645009788272,-0.23085701086294125,3,1.1764705882352942,0.4518321028158005,38,0.8461538461538461,5,2,0.0,0.25,-0.25,0.05,0.15,-0.09999999999999999,0.1,0.15,-0.04999999999999999,0.15,0.05,0.09999999999999999,0.15,0.1,0.04999999999999999,0.3,0.15,0.15,0.1,0.1,0.0,0.15,0.05,0.09999999999999999,0.0,0.0,0.2,0.1,0.1,0.4,0.0,0.2,0.0,0.1,0.0,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.1,0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.3333333333333333,0.125,0.1,0.125,0.1,0.125,0.225,0.1,0.1,3,1,obj110
3.175,2.4686787964415298,0.10768281146621507,-1.3530468926500612,-0.3338713741326036,0.22552842891282132,-0.29155867183155276,-0.3560777858699197,-0.1291814133003337,3,1.1111111111111112,0.3928371006591931,38,0.8974358974358975,2,7,0.1,0.35,-0.24999999999999997,0.15,0.1,0.04999999999999999,0.1,0.05,0.05,0.1,0.05,0.05,0.25,0.15,0.1,0.05,0.05,0.0,0.2,0.05,0.15000000000000002,0.05,0.2,-0.15000000000000002,0.1,0.2,0.1,0.0,0.4,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.4,0.0,0.3,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.4,0.0,0.1,0.0,0.2,0.0,0.0,0.3,0.02631578947368421,0.0,0.02631578947368421,0.0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.225,0.125,0.075,0.075,0.2,0.05,0.125,0.125,4,1,obj111
3.4,2.3958297101421877,0.11256493314536149,-1.2976848086051789,-0.20041255488991583,0.18633997481134462,0.03601895433394715,-0.1346633054469046,-0.12308644544281636,2,1.1111111111111112,0.3142696805273545,38,0.8974358974358975,0,3,0.1,0.2,-0.1,0.15,0.1,0.04999999999999999,0.1,0.15,-0.04999999999999999,0.15,0.15,0.0,0.15,0.05,0.09999999999999999,0.05,0.1,-0.05,0.15,0.1,0.04999999999999999,0.15,0.15,0.0,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.2,0.1,0.0,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.15384615384615385,0.1794871794871795,0.05128205128205128,0.15384615384615385,0.23076923076923078,0.15,0.125,0.125,0.15,0.1,0.075,0.125,0.15,2,0,obj112
4.225,2.1387788571986586,-0.6004035159378621,-1.0731261663148484,0.15435092724679025,-0.33015914359003606,-0.22734572036903006,-0.001269949770778912,0.15845370206392037,2,1.2121212121212122,0.40881022918884974,38,0.8205128205128205,6,6,0.0,0.1,-0.1,0.2,0.05,0.15000000000000002,0.05,0.2,-0.15000000000000002,0.0,0.05,-0.05,0.15,0.0,0.15,0.25,0.15,0.1,0.3,0.35,-0.04999999999999999,0.05,0.1,-0.05,0.0,0.2,0.1,0.0,0.1,0.2,0.3,0.1,0.0,0.2,0.0,0.0,0.2,0.3,0.3,0.0,0.1,0.1,0.3,0.1,0.0,0.1,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.15384615384615385,0.1794871794871795,0.05128205128205128,0.1794871794871795,0.38461538461538464,0.05,0.125,0.125,0.025,0.075,0.2,0.325,0.075,4,1,obj113
3.35,2.1742814905158903,-0.029842641730672928,-1.268858219834497,0.04552628634455965,-0.1576033148644018,-0.07654099498862858,-0.22565216875372696,-0.11007398719574076,4,1.2121212121212122,0.5907148087763008,37,0.8205128205128205,4,0,0.05,0.2,-0.15000000000000002,0.15,0.1,0.04999999999999999,0.15,0.15,0.0,0.15,0.1,0.04999999999999999,0.05,0.15,-0.09999999999999999,0.25,0.05,0.2,0.2,0.15,0.05000000000000002,0.0,0.1,-0.1,0.1,0.1,0.2,0.0,0.1,0.4,0.1,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.3,0.0,0.2,0.1,0.1,0.2,0.3,0.0,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.1,0.2,0.2,0.0,0.02631578947368421,0.0,0.0,0.0,0.10256410256410256,0.0,0.05128205128205128,0.07692307692307693,0.20512820512820512,0.07692307692307693,0.15384615384615385,0.3333333333333333,0.125,0.125,0.15,0.125,0.1,0.15,0.175,0.05,2,1,obj114
3.8,2.5317977802344322,-0.1722860534688988,-1.481964364378007,-0.0789393125731542,-0.2599143665630652,0.4172387565996924,-0.34005300451023207,0.3085401998122473,2,1.1111111111111112,0.3142696805273545,37,0.8974358974358975,7,2,0.2,0.05,0.15000000000000002,0.25,0.1,0.15,0.1,0.05,0.05,0.0,0.1,-0.1,0.1,0.1,0.0,0.1,0.15,-0.04999999999999999,0.1,0.2,-0.1,0.15,0.25,-0.1,0.3,0.2,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.3,0.1,0.0,0.0,0.2,0.1,0.2,0.1,0.1,0.0,0.2,0.1,0.2,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.20512820512820512,0.1282051282051282,0.02564102564102564,0.1794871794871795,0.23076923076923078,0.125,0.175,0.075,0.05,0.1,0.125,0.15,0.2,1,1,obj115
4.025,2.196445992962267,-0.32905682206527104,-0.8837185181179561,0.07248529375776681,-0.02646883623779069,-0.352085561052223,0.16529127884094233,0.03212243121420583,2,1.1111111111111112,0.3142696805273545,36,0.8974358974358975,4,3,0.15,0.05,0.09999999999999999,0.05,0.1,-0.05,0.05,0.05,0.0,0.15,0.15,0.0,0.25,0.15,0.1,0.1,0.15,-0.04999999999999999,0.1,0.15,-0.04999999999999999,0.15,0.2,-0.05000000000000002,0.2,0.1,0.0,0.3,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.2,0.3,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.2,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.0,0.10256410256410256,0.20512820512820512,0.10256410256410256,0.15384615384615385,0.3333333333333333,0.1,0.075,0.05,0.15,0.2,0.125,0.125,0.175,2,1,obj116
3.5,2.258317958127243,0.05860686742544749,-1.1242791234140712,-0.06935891431497734,-0.3069499651654984,0.07223351536324663,-0.24171702944336432,0.08113582530976438,3,1.1111111111111112,0.3928371006591931,36,0.8974358974358975,2,1,0.2,0.05,0.15000000000000002,0.0,0.15,-0.15,0.25,0.2,0.04999999999999999,0.0,0.05,-0.05,0.25,0.2,0.04999999999999999,0.1,0.1,0.0,0.05,0.1,-0.05,0.15,0.15,0.0,0.2,0.0,0.2,0.0,0.3,0.2,0.0,0.1,0.2,0.0,0.3,0.0,0.2,0.0,0.1,0.2,0.1,0.0,0.3,0.0,0.2,0.1,0.1,0.2,0.0,0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.20512820512820512,0.02564102564102564,0.28205128205128205,0.1282051282051282,0.125,0.075,0.225,0.025,0.225,0.1,0.075,0.15,1,0,obj117
3.85,2.25333086784875,-0.11465055852506155,-1.2185729755990418,-0.23865129619587508,-0.07328879778164467,0.13989394708505332,-0.11932742758656899,-0.07983894482339841,3,1.1111111111111112,0.3928371006591931,35,0.8974358974358975,3,7,0.05,0.1,-0.05,0.2,0.05,0.15000000000000002,0.15,0.1,0.04999999999999999,0.1,0.15,-0.04999999999999999,0.0,0.2,-0.2,0.15,0.2,-0.05000000000000002,0.2,0.0,0.2,0.15,0.2,-0.05000000000000002,0.0,0.2,0.2,0.2,0.0,0.1,0.2,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.2,0.2,0.1,0.0,0.1,0.3,0.2,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.15384615384615385,0.20512820512820512,0.02564102564102564,0.23076923076923078,0.2564102564102564,0.075,0.125,0.125,0.125,0.1,0.175,0.1,0.175,4,1,obj118
3.75,2.3637893307145625,-0.16609663330096472,-1.3133642628710418,0.27777777777777785,0.001008765095665051,-0.2616184491233565,-0.3716341295911149,0.15184468351831598,2,1.1764705882352942,0.3812200410828154,36,0.8461538461538461,0,0,0.1,0.15,-0.04999999999999999,0.15,0.05,0.09999999999999999,0.05,0.2,-0.15000000000000002,0.15,0.1,0.04999999999999999,0.1,0.0,0.1,0.25,0.1,0.15,0.1,0.2,-0.1,0.1,0.2,-0.1,0.2,0.2,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.1,0.3,0.0,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.3,0.2,0.2,0.0,0.2,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.15384615384615385,0.1794871794871795,0.05128205128205128,0.20512820512820512,0.2564102564102564,0.125,0.1,0.125,0.125,0.05,0.175,0.15,0.15,3,1,obj119
3.375,2.341874249399399,0.023540207226046998,-1.2770253488202206,0.04262731687877262,0.04447587070854569,-0.03211942886962855,0.008472450384337617,0.027447430697172825,2,1.1111111111111112,0.3142696805273545,37,0.8974358974358975,4,7,0.1,0.2,-0.1,0.15,0.15,0.0,0.1,0.1,0.0,0.05,0.1,-0.05,0.25,0.1,0.15,0.1,0.15,-0.04999999999999999,0.15,0.05,0.09999999999999999,0.1,0.15,-0.04999999999999999,0.1,0.2,0.2,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.3,0.1,0.2,0.1,0.2,0.0,0.1,0.2,0.1,0.1,0.2,0.2,0.0,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.1794871794871795,0.07692307692307693,0.23076923076923078,0.1794871794871795,0.15,0.15,0.1,0.075,0.175,0.125,0.1,0.125,1,1,obj120
4.05,2.3232520310977884,-0.33571235848390724,-1.212989733937945,0.0029231353402430957,-0.020738937717250043,-0.19858682977993042,-0.2195500697415682,0.16813230251651437,3,1.25,0.5,37,0.7948717948717948,1,3,0.05,0.15,-0.09999999999999999,0.2,0.0,0.2,0.05,0.05,0.0,0.1,0.3,-0.19999999999999998,0.05,0.1,-0.05,0.05,0.05,0.0,0.35,0.2,0.14999999999999997,0.15,0.15,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.2,0.3,0.0,0.0,0.1,0.4,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.2,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.20512820512820512,0.02564102564102564,0.20512820512820512,0.358974358974359,0.1,0.1,0.05,0.2,0.075,0.05,0.275,0.15,4,1,obj121
3.05,2.3124662159694354,0.2060300748904354,-1.3228199726314285,0.058864236460990586,-0.0218921885701252,-0.16776852660009517,-0.0009407308584988727,-0.2084083485239426,2,1.1764705882352942,0.3812200410828154,37,0.8461538461538461,7,5,0.2,0.15,0.05000000000000002,0.15,0.15,0.0,0.25,0.1,0.15,0.0,0.15,-0.15,0.05,0.1,-0.05,0.1,0.2,-0.1,0.2,0.05,0.15000000000000002,0.05,0.1,-0.05,0.2,0.1,0.2,0.0,0.1,0.1,0.2,0.1,0.2,0.2,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.15384615384615385,0.1794871794871795,0.07692307692307693,0.1282051282051282,0.20512820512820512,0.175,0.15,0.175,0.075,0.075,0.15,0.125,0.075,1,1,obj122
3.0,2.258317958127243,0.41675994613651546,-1.0968858131487889,-0.1103690800403366,0.032257119108598103,-0.11354421872563782,-0.046692601206815974,0.08212395769303102,3,1.1428571428571428,0.4237827706911807,38,0.8717948717948718,0,3,0.1,0.1,0.0,0.25,0.35,-0.09999999999999998,0.1,0.05,0.05,0.1,0.15,-0.04999999999999999,0.1,0.1,0.0,0.15,0.15,0.0,0.05,0.0,0.05,0.15,0.1,0.04999999999999999,0.2,0.1,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.4,0.1,0.1,0.1,0.0,0.1,0.2,0.2,0.5,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.2,0.0,0.2,0.02631578947368421,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.23076923076923078,0.23076923076923078,0.02564102564102564,0.2564102564102564,0.10256410256410256,0.1,0.3,0.075,0.125,0.1,0.15,0.025,0.125,3,0,obj123
3.8,2.3790754506740637,-0.18536167029437423,-1.2412316298118342,0.00011614591435709555,-0.17276731452053987,-0.03494385099634786,0.07117199646574959,-0.03790675224114607,2,1.1428571428571428,0.3499271061118826,38,0.8717948717948718,7,3,0.1,0.15,-0.04999999999999999,0.2,0.05,0.15000000000000002,0.0,0.1,-0.1,0.05,0.2,-0.15000000000000002,0.2,0.15,0.05000000000000002,0.1,0.05,0.05,0.15,0.15,0.0,0.2,0.15,0.05000000000000002,0.1,0.2,0.0,0.1,0.3,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.2,0.2,0.2,0.3,0.0,0.2,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.3,0.2,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.1794871794871795,0.07692307692307693,0.15384615384615385,0.28205128205128205,0.125,0.125,0.05,0.125,0.175,0.075,0.15,0.175,2,0,obj124
3.9,2.4166091947189146,-0.3505279392907459,-1.2254908284856452,-0.22718913923225353,0.0654618849523524,-0.019115429293702257,0.3615767673636975,0.18998473200546548,2,1.0256410256410255,0.1580618975120251,38,0.9743589743589743,6,3,0.05,0.25,-0.2,0.2,0.0,0.2,0.05,0.0,0.05,0.1,0.15,-0.04999999999999999,0.1,0.2,-0.1,0.05,0.1,-0.05,0.25,0.2,0.04999999999999999,0.2,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.2,0.3,0.0,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.3,0.0,0.0,0.1,0.1,0.1,0.4,0.0,0.2,0.0,0.0,0.2,0.3,0.1,0.0,0.2,0.0,0.02631578947368421,0.0,0.0,0.0,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.1794871794871795,0.1282051282051282,0.15384615384615385,0.28205128205128205,0.15,0.1,0.025,0.125,0.15,0.075,0.225,0.15,2,0,obj125
3.175,1.9860450649469163,0.04453112327659741,-0.6664820093017809,-0.1575926533289603,0.10524661769067009,0.03623532744745973,-0.26526989749512186,-0.008219472801431378,2,1.1428571428571428,0.3499271061118826,38,0.8717948717948718,2,2,0.1,0.2,-0.1,0.05,0.05,0.0,0.15,0.15,0.0,0.25,0.2,0.04999999999999999,0.1,0.2,-0.1,0.2,0.15,0.05000000000000002,0.0,0.05,-0.05,0.15,0.0,0.15,0.1,0.1,0.2,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.3,0.0,0.3,0.3,0.1,0.2,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.15384615384615385,0.10256410256410256,0.1282051282051282,0.358974358974359,0.15,0.05,0.15,0.225,0.15,0.175,0.025,0.075,1,0,obj126
2.925,2.172412253694036,0.14018935210430886,-1.307470056483085,-0.10880262438490973,0.20062965082999412,0.14391853970141932,-0.04490502093697089,0.08029520012489146,2,1.1428571428571428,0.3499271061118826,36,0.8717948717948718,4,4,0.1,0.25,-0.15,0.05,0.3,-0.25,0.2,0.05,0.15000000000000002,0.1,0.05,0.05,0.25,0.1,0.15,0.15,0.05,0.09999999999999999,0.1,0.2,-0.1,0.05,0.0,0.05,0.2,0.1,0.0,0.2,0.3,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.3,0.1,0.0,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.0,0.4,0.3,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.05128205128205128,0.1794871794871795,0.2564102564102564,0.175,0.175,0.125,0.075,0.175,0.1,0.15,0.025,1,0,obj127
