frame,rolling_tsi
1326,0.7440350030311939
1327,0.7460532859216475
1328,0.7508463024148097
1329,0.7536747541787391
1330,0.756275043942238
1331,0.7622835988440039
1332,0.7654551773533773
1333,0.7691331435820488
1334,0.7726248973784979
1335,0.7704136693158185
1336,0.7717092430583722
1337,0.7726104203205357
1338,0.76775126734254
1339,0.7696734790513862
1340,0.7704266343743781
1341,0.7735004045648715
1342,0.773532092552844
1343,0.774713577201932
1344,0.7740873603378172
1345,0.7684312661599828
1346,0.7711687148669718
1347,0.7707994668576761
1348,0.7723448211147363
1349,0.7732308269340804
1350,0.7755711045583776
1351,0.775756767472736
1352,0.7743615439314715
1353,0.7747623692194757
1354,0.77152175199431
1355,0.7719411853802026
1356,0.7718154084073283
1357,0.774595469475991
1358,0.7744449500184478
1359,0.7753252886611851
1360,0.7749084650168442
1361,0.7743069493107139
1362,0.7710676888333393
1363,0.7697437948208309
1364,0.7691553157389975
1365,0.7691354754313264
1366,0.7683052701908294
1367,0.7664288348287842
1368,0.7645018811555043
1369,0.765174861935028
1370,0.7633979429248302
1371,0.759667368819072
1372,0.7568626820466795
1373,0.7512305616359243
1374,0.748108373530939
1375,0.7449191344938354
1376,0.7447530002424918
1377,0.7402521832348482
1378,0.7347637491637045
1379,0.729071292140115
1380,0.7263554649763466
1381,0.7165812337357161
1382,0.7145888442800372
1383,0.7107108092637577
1384,0.7028468369370234
1385,0.6996045039843699
1386,0.6940874508953013
1387,0.6944212678486321
1388,0.6879865349238466
1389,0.6772091395718984
1390,0.6653077825163082
1391,0.6500529949951719
1392,0.6437413304797448
1393,0.6362014456025515
1394,0.6237591945662777
1395,0.6090811659584219
1396,0.6011186866211398
1397,0.5965724178159814
1398,0.5941482524623345
1399,0.5882142224914861
1400,0.5912994195412291
1401,0.5921484135354018
1402,0.5927842894227455
1403,0.5909201523488201
1404,0.5997199378647051
1405,0.6010435038401017
1406,0.6036788155065957
1407,0.6184996333420563
1408,0.6176367798247093
1409,0.6188700197741681
1410,0.6149914979259826
1411,0.6079348864944794
1412,0.5989545403412075
1413,0.5955120527129785
1414,0.6013322603850327
1415,0.6034245899766244
1416,0.6043627615844868
1417,0.6192120863893955
1418,0.6318255310108465
1419,0.6448939523252988
1420,0.6543632388987813
1421,0.6608380601450529
1422,0.6718292272334216
1423,0.6763390758066982
1424,0.6841125004506463
1425,0.6877479330837772
1426,0.6979282967503907
1427,0.7027020143997154
1428,0.7087011626995359
1429,0.7214973363589563
1430,0.7264873270348
1431,0.7242236896030798
1432,0.7210685473632612
1433,0.7126376676928842
1434,0.7129940376631492
1435,0.7119532369851274
1436,0.7105817189677561
1437,0.7040710140871735
1438,0.7007851856624673
1439,0.6993137955103501
1440,0.696808208970134
1441,0.6953668788421093
1442,0.6914354839649541
1443,0.6886033384898096
1444,0.6926800627134407
1445,0.6919776509468515
1446,0.6865251679796318
1447,0.6868506085926662
1448,0.6890543432453333
1449,0.6899838112640344
1450,0.690849699695613
1451,0.6947081541709288
1452,0.6949944955297791
1453,0.6995284443603786
1454,0.6997133464926658
1455,0.7025476716127472
1456,0.701838026698198
1457,0.7071564076186262
1458,0.710976655383461
1459,0.7181874385594789
1460,0.72566328039013
1461,0.7350011279078201
1462,0.7377369729854999
1463,0.7419365900108748
1464,0.7457905234924151
1465,0.7519793800160035
1466,0.7531298707816724
1467,0.753415339642746
1468,0.7524964672159349
1469,0.75171588567092
1470,0.751871118581316
1471,0.7511280067203401
1472,0.7546106648267463
1473,0.7475759884159914
1474,0.7462997189088876
1475,0.7453486218685743
1476,0.7405788228416288
1477,0.737425108764888
1478,0.7386626210073012
1479,0.7374706344677695
1480,0.7471467811904514
1481,0.7470313901639597
1482,0.7468811395306116
1483,0.750345866612099
1484,0.7486731905499613
1485,0.7474962721718149
1486,0.7480192172998572
1487,0.743482235454191
1488,0.7427131040784771
1489,0.7405227407673389
1490,0.7379009946495207
1491,0.735524032310384
1492,0.7311375528871825
1493,0.7303276986124712
1494,0.7272531754579287
1495,0.721375068039033
1496,0.7173404334703817
1497,0.7115902989573091
1498,0.7100423113631382
1499,0.7039002447173408
1500,0.6998167069798418
1501,0.69535322265505
1502,0.6877367153775891
1503,0.680883312390002
1504,0.6721297870836225
1505,0.663180172823745
1506,0.6501058260977846
1507,0.6450625902674152
1508,0.6311699195608635
1509,0.6240664105155247
1510,0.6228623854288651
1511,0.6226739853798013
1512,0.6148331220336674
1513,0.6065479755312496
1514,0.6049840113269098
1515,0.6137840062591868
1516,0.6201557063644466
1517,0.621761908699831
1518,0.6253907805347966
1519,0.6272710437841128
1520,0.6357816669366058
1521,0.643731127720204
1522,0.6638008301265845
1523,0.6782132647088287
1524,0.6921604011623412
1525,0.7008920392925575
1526,0.706079159435777
1527,0.7120183564158095
1528,0.715890796984625
1529,0.7205399354732782
1530,0.7248486945675517
1531,0.7292141537950836
1532,0.7334848045362801
1533,0.7368943962404734
1534,0.7343300572805871
1535,0.7366216220606985
1536,0.747077705903238
1537,0.7493468901366699
1538,0.7540643300282975
1539,0.7545748192002666
1540,0.7573852198998541
1541,0.760443464991558
1542,0.7640096275048482
1543,0.7658029441467071
1544,0.7648999180906961
1545,0.7716022878714042
1546,0.7732537517286213
1547,0.7749358783601512
1548,0.776490359652672
1549,0.7778301489760102
1550,0.778513129903476
1551,0.7808479500654605
1552,0.783664477978998
1553,0.7889996890944311
1554,0.7910586566996607
1555,0.7999816651593725
1556,0.8027505121320375
1557,0.8074841331835869
1558,0.8072739382039962
1559,0.8085486573476113
1560,0.8082502135945869
1561,0.8081871029706729
1562,0.808631230851061
1563,0.8097694134936672
1564,0.8097324663942025
1565,0.8110921673689787
1566,0.8133634931361162
1567,0.8167696233417021
1568,0.8203034768196105
1569,0.8221493207216474
1570,0.8266865501644599
1571,0.8291859259127752
1572,0.8345424525246672
1573,0.836935577224978
1574,0.8385938663399832
1575,0.8454049269747819
1576,0.8490304668098644
1577,0.8499021906941773
1578,0.8526138984819156
1579,0.854776929610199
1580,0.8549237125984845
1581,0.8559234097359261
1582,0.8562037161563106
1583,0.857298475639445
1584,0.8576181027173957
1585,0.8579798378649283
1586,0.8570118009040997
1587,0.857344055775322
1588,0.8583382774811089
1589,0.8595003178511407
1590,0.8603611504676806
1591,0.8615994221366745
1592,0.8639739510312099
1593,0.8661352459652734
1594,0.8682160226178619
1595,0.8698826779162475
1596,0.8715320797663954
1597,0.8733346719043169
1598,0.872388643735297
1599,0.8730518890613831
1600,0.8741262685397209
1601,0.8751750696740409
1602,0.8740806663934225
1603,0.8734566449180161
1604,0.8740067853346498
1605,0.874294908985594
1606,0.8739626471234337
1607,0.8766821908630715
1608,0.8761323927043114
1609,0.875474053094049
1610,0.8747974204118101
1611,0.8744986818926626
1612,0.8749412908529931
1613,0.87520495065783
1614,0.8745660323693822
1615,0.8734718469198006
1616,0.8672814239419679
1617,0.8640968522428544
1618,0.8642362887410748
1619,0.863730934959158
1620,0.8670713209625965
1621,0.8667208180774477
1622,0.8657036828921809
1623,0.863974602101336
1624,0.8643470191365754
1625,0.863523769698235
1626,0.8589633875174584
1627,0.8583875778836673
1628,0.8577376677472177
1629,0.8559101692870958
1630,0.8538760030512881
1631,0.8530364266817964
1632,0.8519269440283299
1633,0.8538974501681548
1634,0.8518707164254763
1635,0.8490567901285072
1636,0.8462129717806909
1637,0.8435772079182716
1638,0.8438665233794331
1639,0.8411476161935868
1640,0.8377718121668327
1641,0.8340535419167018
1642,0.8259634895371908
1643,0.8233405555167486
1644,0.8163926559759246
1645,0.8128189422749764
1646,0.8082738029544609
1647,0.8018382376606414
1648,0.7957931351876506
1649,0.7900931872492359
1650,0.7839800637995749
1651,0.7750948455883351
1652,0.7675456071519263
1653,0.7620323402882885
1654,0.7562630385751001
1655,0.7489643899699989
1656,0.7448092897869296
1657,0.7371676867749811
1658,0.7276526997277094
1659,0.7180998191759784
1660,0.6973825980536843
1661,0.6828416831348243
1662,0.670889720040484
1663,0.6533600475457552
1664,0.6395919277017205
1665,0.6298021515709409
1666,0.6211878188791071
1667,0.612423563948532
1668,0.6030207650002328
1669,0.5931575734816796
1670,0.5831805330964386
1671,0.5692469060257452
1672,0.5568313933812374
1673,0.5462639817712477
1674,0.5408268234413116
1675,0.5331712423109198
1676,0.5289107405011584
1677,0.5299413859268479
1678,0.5279227214200662
1679,0.529516339784552
1680,0.5225266022664322
1681,0.5230920248425709
1682,0.5245741715182909
1683,0.5189993031404289
1684,0.5243794744108172
1685,0.5382506363592838
1686,0.5465150373214973
1687,0.5534057813005403
1688,0.5592942499730611
1689,0.5645836126269776
1690,0.5711233632481698
1691,0.5703891663079499
1692,0.5772973812955133
1693,0.5867449978744036
1694,0.5999898853907164
1695,0.6130089414850015
1696,0.6270065252475294
1697,0.6266352449493098
1698,0.6350468317048854
1699,0.644234487805526
1700,0.6563793886799805
1701,0.6713282926703641
1702,0.6845311461857885
1703,0.6922550031223897
1704,0.7076072205219127
1705,0.7099048820374549
1706,0.717204006944264
1707,0.7232620752216156
1708,0.7261477365848892
1709,0.7306199420333839
1710,0.7350023813442699
1711,0.7368452050089236
1712,0.7421738992955904
1713,0.7480734659772784
1714,0.753986833182958
1715,0.7693901486722934
1716,0.7765652124001061
1717,0.7818092875761502
1718,0.7856681203907124
1719,0.7897779605844457
1720,0.7919723926437392
1721,0.7956368142776382
1722,0.8013912391470694
1723,0.7994197114194069
1724,0.8004352835937014
1725,0.8050981256102733
1726,0.8089659732576946
1727,0.8102074169481783
1728,0.8122963086859282
1729,0.8131858811562248
1730,0.8140205366338582
1731,0.8147518852063707
1732,0.815313043694742
1733,0.815190245016802
1734,0.8177513681460252
1735,0.8188279026736917
1736,0.8200839714106334
1737,0.8208776525155483
1738,0.8215416355971962
1739,0.8237880047942207
1740,0.8257040186412987
1741,0.8281221660581021
1742,0.8291706246295057
1743,0.8306930015571962
1744,0.8312509474128285
1745,0.8322373417338558
1746,0.83516233443161
1747,0.8357772736971687
1748,0.836890228724954
1749,0.8367005812146061
1750,0.8391904995808619
1751,0.8401985939184904
1752,0.8407159850765773
1753,0.8415036776335476
1754,0.8421641307737757
1755,0.8424122628088897
1756,0.8414976881400243
1757,0.8369779344018217
1758,0.835944113396856
1759,0.8408477945506623
1760,0.839585127016238
1761,0.8386394804746385
1762,0.8413889032536992
1763,0.8414150026492829
1764,0.8395789416000898
1765,0.8385538943648503
1766,0.8366546863193061
1767,0.8342084509681863
1768,0.8322881544432108
1769,0.8212016311759514
1770,0.8200748715567059
1771,0.8179592977183375
1772,0.8152165318783717
1773,0.8084965878481756
1774,0.8049983254732892
1775,0.8029231104514771
1776,0.7979478321443989
1777,0.7933668450906164
1778,0.7883594065681402
1779,0.7825453611302209
1780,0.7782332018819514
1781,0.7747382112906331
1782,0.7685553003839012
1783,0.7646746751135098
1784,0.7610383350177792
1785,0.7535522887383851
1786,0.7459144790074659
1787,0.7370622549176394
1788,0.7309037948669618
1789,0.7189442399882913
1790,0.7087697852991492
1791,0.703173373676762
1792,0.6972453113680178
1793,0.6937159958354653
1794,0.6885007643154587
1795,0.6865963282251215
1796,0.694446841620155
1797,0.6918006529493185
1798,0.6894993025770795
1799,0.6884161610702115
1800,0.6880640012850284
1801,0.6868013357599317
1802,0.6932778278132563
1803,0.6963379949984254
1804,0.7048231074753433
1805,0.7023012029567257
1806,0.7035174002815211
1807,0.7061614862192971
1808,0.7039768025009928
1809,0.6982410024648962
1810,0.7004632702775331
1811,0.7044711647722408
1812,0.70972755765056
1813,0.7156529907266673
1814,0.7207408496979293
1815,0.7260001342856777
1816,0.7292864179735609
1817,0.7311137520446963
1818,0.7337005145478321
1819,0.7378787350136742
1820,0.7387301677190174
1821,0.741703576082836
1822,0.7470969171114423
1823,0.7482551838692102
1824,0.7468752924992258
1825,0.7450822802866472
1826,0.7422991109353632
1827,0.7362199024463316
1828,0.7331855014742868
1829,0.730784209552285
1830,0.7267844689290234
1831,0.7234522983646674
1832,0.7219832184125017
1833,0.7205348077552481
1834,0.7199468725126044
1835,0.7197205606131762
1836,0.7182525671803137
1837,0.7178624888990217
1838,0.7133747044772493
1839,0.7114751808668103
1840,0.7139994188592034
1841,0.712518684218343
1842,0.7104063495407793
1843,0.7071105498212984
1844,0.7047480766452685
1845,0.7019032016938997
1846,0.7047330342392258
1847,0.7071896060155296
1848,0.7128481403780884
1849,0.7147579095423977
1850,0.7181723735298153
1851,0.7217015383980743
1852,0.725699176904198
1853,0.7297237212811248
1854,0.7315498849923252
1855,0.7371161964989889
1856,0.7448610635615518
1857,0.7396525356639073
1858,0.7356456591310588
1859,0.7320404016014403
1860,0.729576634697269
1861,0.7282812970087762
1862,0.7250054852011107
1863,0.7234566361841124
1864,0.7227406973172249
1865,0.7240029907442388
1866,0.7253510603832872
1867,0.724963772945965
1868,0.73706371752201
1869,0.7346714526015843
1870,0.7309086718238542
1871,0.7303990320966371
1872,0.7338265550822061
1873,0.731934682722432
1874,0.7274518951660912
1875,0.7231751904919763
1876,0.7210063333723689
1877,0.7130228427050505
1878,0.7099070249563069
1879,0.7023774162657448
1880,0.6931952812564486
1881,0.6888267377491534
1882,0.6850361950186064
1883,0.682404350202531
1884,0.6749473702875859
1885,0.6700555358587778
1886,0.6621425981216368
1887,0.6554582593625988
1888,0.648138385059048
1889,0.6402251431215182
1890,0.6284815985194916
1891,0.6190729617628568
1892,0.6086394250473945
1893,0.6064093740976382
1894,0.6141333658583006
1895,0.6236085076517919
1896,0.635330182605554
1897,0.6468929764755333
1898,0.6596618300526638
1899,0.6732825443970852
1900,0.6882109560838297
1901,0.6946249236966353
1902,0.700551566928943
1903,0.7072118793090398
1904,0.7160774452112147
1905,0.7224742361763268
1906,0.7289215572986605
1907,0.7343996376981409
1908,0.7415755768331656
1909,0.7497757434245275
1910,0.7596542893504385
1911,0.7640871048624629
1912,0.7672914422750767
1913,0.7638426437533751
1914,0.7669028390236083
1915,0.7659112288014313
1916,0.7753596123849311
1917,0.7802318325781802
1918,0.7857244914378751
1919,0.794407276902395
1920,0.801545592157299
1921,0.8073450016309103
1922,0.8112299349084429
1923,0.8145457085284453
1924,0.8193811359811627
1925,0.8238868322141082
1926,0.8305408737876032
1927,0.8341719846238265
1928,0.8363337006541494
1929,0.8388155799558287
1930,0.8399728684658632
1931,0.8433478642062834
1932,0.8465429752896523
1933,0.8474483840256513
1934,0.8489787594615255
1935,0.8481363996037877
1936,0.8492990694074298
1937,0.8522788726799146
1938,0.8536023191773097
1939,0.8550209169480985
1940,0.8563832057375906
1941,0.8589034672422788
1942,0.8610322238903494
1943,0.8621448951568386
1944,0.8670443228792606
1945,0.8692399167588452
1946,0.8730302280490393
1947,0.8763631859284459
1948,0.8801700231341504
1949,0.8798106841876238
1950,0.8821670203012301
1951,0.8840043847464888
1952,0.8855671868503366
1953,0.8879374403425173
1954,0.8897106419700305
1955,0.8914016882676014
1956,0.8931470468494226
1957,0.8945589360618048
1958,0.8965242637387179
1959,0.8984312884519445
1960,0.8998706440009627
1961,0.9025156632991866
1962,0.9044543274901635
1963,0.9055423593830711
1964,0.9064709306784757
1965,0.90685217456522
1966,0.9077318895968758
1967,0.9081117365574274
1968,0.9086754810879736
1969,0.9089496794040274
1970,0.9089980991916153
1971,0.9090842404812879
1972,0.909349333816981
1973,0.9077293539415751
1974,0.908369598857026
1975,0.908472358521212
1976,0.9095706920681627
1977,0.9107123203114084
1978,0.9093286054094671
1979,0.9090833764961668
1980,0.909715061363473
1981,0.9088372065829983
1982,0.9079594496566169
1983,0.908275900964066
1984,0.9076257822508835
1985,0.9070640522412035
1986,0.9062823212267348
1987,0.9061085107989514
1988,0.905764877388701
1989,0.9055542850395892
1990,0.904417816897634
1991,0.9033405363374495
1992,0.9040029046797596
1993,0.9023693328360926
1994,0.9014728399478931
1995,0.9012105716062113
1996,0.9005404111447849
1997,0.8996154681575909
1998,0.8990567578771438
1999,0.8947898679565647
2000,0.8947081122469573
2001,0.8937912652307378
2002,0.8920273048713747
2003,0.8906654973079707
2004,0.8885479045248911
2005,0.885654413680284
2006,0.8837026843574409
2007,0.8811191550905129
2008,0.8777453211373484
2009,0.8745884813352087
2010,0.8714882490215895
2011,0.8657285643628232
2012,0.8658735565392517
2013,0.8638960986272757
2014,0.8633451310157085
2015,0.8602017010337955
2016,0.8580585967759984
2017,0.8538101512540325
2018,0.8504350382915533
2019,0.8469490881496152
2020,0.844460434677978
2021,0.8423691859870552
2022,0.8400163707343706
2023,0.8350035464915679
2024,0.8291209522171631
2025,0.8223694039122743
2026,0.8173549134827052
2027,0.8074298523904417
2028,0.8021101438521945
2029,0.797143815158923
2030,0.7876280568009874
2031,0.7807906120895983
2032,0.7753343759081806
2033,0.7668117392578402
2034,0.7615767776761472
2035,0.7452200503302717
2036,0.7280159448978963
2037,0.7063431077407387
2038,0.6834141381628196
2039,0.6609065504925082
2040,0.6338078064347705
2041,0.6030148051787207
2042,0.5756626668743294
2043,0.5548967233854862
2044,0.5363852693189266
2045,0.5221954595132494
2046,0.5133136829960934
2047,0.5093809277470842
2048,0.5200894678765019
2049,0.5037641558667522
2050,0.4881516093245132
2051,0.47598436106044206
2052,0.4661272898182023
2053,0.44785275116912204
2054,0.4617661944790552
2055,0.48054120165407666
2056,0.49435714427451394
2057,0.48769556552839455
2058,0.48944869476438213
2059,0.4860726015716951
2060,0.4817259867966337
2061,0.47359154317688434
2062,0.47395325598598403
2063,0.4759523537975272
2064,0.4744903768864108
2065,0.47363034938651494
2066,0.4726628415724874
2067,0.4744240835807181
2068,0.47699205003783574
2069,0.47947168844293553
2070,0.4802933634034132
2071,0.47254038143038113
2072,0.4703856622994337
2073,0.47834004983309586
2074,0.48205327011765564
2075,0.4950258841105839
2076,0.49920011207335446
2077,0.510627521206942
2078,0.5170235885593915
2079,0.5369805633256222
2080,0.5533932950454492
2081,0.5656215322115097
2082,0.5797257766108488
2083,0.5948527258185878
2084,0.6010342891103264
2085,0.60521040802362
2086,0.611900364086748
2087,0.6186752375349824
2088,0.6280124831962917
2089,0.6303840437338741
2090,0.6336345510882315
2091,0.6350288961143146
2092,0.6390234891893614
2093,0.6393211966851815
2094,0.6411889470105749
2095,0.6409447521557987
2096,0.6396742895333778
2097,0.6398068916915707
2098,0.6464877842739793
2099,0.6430404988749557
2100,0.6445593035585819
2101,0.6427396706719923
2102,0.6463781684807376
2103,0.6512926566888959
2104,0.6565624946822766
2105,0.6599005024978699
2106,0.6598712298876346
2107,0.6634989436794818
2108,0.6673599471576765
2109,0.6730944882310128
2110,0.6813593148113771
2111,0.6831396340027092
2112,0.6814266919419028
2113,0.6858187400469031
2114,0.6827879353292019
2115,0.6798601099097973
2116,0.6774289539867009
2117,0.6758348311931396
2118,0.6727136785816406
2119,0.6664783041760878
2120,0.6614942363137608
2121,0.6575180159950728
2122,0.651870864324563
2123,0.6505319832388627
2124,0.6524295917726151
2125,0.6523585474093827
2126,0.6561689160080293
2127,0.6561922524487831
2128,0.6573183726104539
2129,0.6605349629994837
2130,0.663225819042772
2131,0.6599665104574822
2132,0.6652916606394741
2133,0.6708674613889749
2134,0.6742868147771979
2135,0.677387768064103
2136,0.6823279217140352
2137,0.6872631581180885
2138,0.6920777246982233
2139,0.6976982682271851
2140,0.7041863068328081
2141,0.7146107801681085
2142,0.711755167602286
2143,0.7238424100617256
2144,0.7320368712765177
2145,0.73755163436078
2146,0.7403877297843446
2147,0.7441291812553161
2148,0.7499613046109601
2149,0.7548580406262152
2150,0.7608914838584966
2151,0.766327689577422
2152,0.7794249883194023
2153,0.7788944930164994
2154,0.780251434145851
2155,0.781192986889122
2156,0.7874666810404873
2157,0.7887297368795996
2158,0.7923030235353663
2159,0.7964176258551933
2160,0.8013093515447998
2161,0.8008992738600615
2162,0.8003078222313967
2163,0.801763552291643
2164,0.8035427869984287
2165,0.805673825375644
2166,0.8012240432682474
2167,0.8009949251375643
2168,0.8028943135146094
2169,0.8046460902670017
2170,0.8077404637605491
2171,0.8121536628946444
2172,0.8128776405293581
2173,0.8112533195121522
2174,0.8136298564719253
2175,0.8136630875883163
2176,0.8135887039786364
2177,0.8195768254632483
2178,0.8201358377337005
2179,0.818810628872923
2180,0.8140065600035631
2181,0.8160417544462159
2182,0.8097194524285716
2183,0.8071709393254523
2184,0.8018065848178331
2185,0.8002063307801051
2186,0.7987111094710269
2187,0.7966826368278317
2188,0.7898764758133053
2189,0.7874168154136976
2190,0.7852955952927438
2191,0.7819623559043098
2192,0.7788074788661393
2193,0.7769106436178972
2194,0.7756258905986683
2195,0.7702021129577523
2196,0.7698421170020524
2197,0.772542691055962
2198,0.7720656539466835
2199,0.7691958690391091
2200,0.7712354075937259
2201,0.7687656915758159
2202,0.7652660750673115
2203,0.7612227320724664
2204,0.755614858745162
2205,0.7524527254295257
2206,0.749972634560413
2207,0.7450929311516181
2208,0.7367015186673387
2209,0.7280659597078898
2210,0.7188166559457013
2211,0.7100315513286685
2212,0.7003585529374341
2213,0.6895151705342248
2214,0.6815950176989283
2215,0.673702627919471
2216,0.6650297328486111
2217,0.6554688194580391
2218,0.6447906885107859
2219,0.6306818362244567
2220,0.6218939247507289
2221,0.6129052273949858
2222,0.5994347099530986
2223,0.5838377216929835
2224,0.5672373698601387
2225,0.56446016785313
2226,0.560527084961555
2227,0.5515694902669339
2228,0.5325161001726515
2229,0.5265594639607798
2230,0.535070447401331
2231,0.531889834274162
2232,0.5283661890669902
2233,0.5229097588388619
2234,0.5197714651952796
2235,0.5169632244325092
2236,0.5195742044686138
2237,0.522122290075544
2238,0.5296987664959738
2239,0.5354360810423409
2240,0.5336034182700238
2241,0.5560820086164122
2242,0.555938006975775
2243,0.5528995300110888
2244,0.5522786516733806
2245,0.5560048640558677
2246,0.5624756526786564
2247,0.5722330711023922
2248,0.5827206396102986
2249,0.5838066384536821
2250,0.5911866892558246
2251,0.598567804273326
2252,0.6043933634061753
2253,0.6071016810397014
2254,0.6142320145424074
2255,0.6234145231939896
2256,0.6324982969881741
2257,0.6411228473446362
2258,0.6429145317144358
2259,0.6455250130283262
2260,0.6458449960903585
2261,0.6588986167488937
2262,0.6679923935528231
2263,0.6761027450958836
2264,0.6833693705755111
2265,0.6975567496384389
2266,0.694773208974574
2267,0.6928639564590123
2268,0.6899080387865033
2269,0.6942203411335541
2270,0.6988189730833441
2271,0.7036898909219693
2272,0.7097359352290005
2273,0.7121650545578547
2274,0.715211223675444
2275,0.7101344110280183
2276,0.7184458113467878
2277,0.7181218234870679
2278,0.7225237014225645
2279,0.7326901275626303
2280,0.7328556369235324
2281,0.7384976027626449
2282,0.739414286390347
2283,0.7449088346612784
2284,0.7470003653751767
2285,0.7486661463210385
2286,0.749330583178243
2287,0.7478300950871937
2288,0.7454268620265085
2289,0.7418854489184241
2290,0.739917514883186
2291,0.7369856276748383
2292,0.7333710920162397
2293,0.7315814372157087
2294,0.7322618864095245
2295,0.7307561168231083
2296,0.723374605637634
2297,0.7233412826695029
2298,0.7242872927367183
2299,0.7250757338434299
2300,0.7251988577192019
2301,0.7243015242993833
2302,0.7154732688715638
2303,0.7169548380781239
2304,0.7164148055794993
2305,0.7162271691075479
2306,0.7114328141679183
2307,0.7114025069746841
2308,0.7088661076716722
2309,0.7092221462250643
2310,0.7091155967971227
2311,0.7100659665578202
2312,0.7103017464445932
2313,0.7073534937665082
2314,0.7048648084204974
2315,0.7028630997401121
2316,0.7005697021207307
2317,0.6992503516307293
2318,0.6984257546795661
2319,0.7021325599266
2320,0.7069842099421589
2321,0.7119173505760876
2322,0.719576673166586
2323,0.7290446256052612
2324,0.7266730771856831
2325,0.7311572481788404
2326,0.7281664495233747
2327,0.7341807921734759
2328,0.7364662097627969
2329,0.7387673381972988
2330,0.7408176929121175
2331,0.7410258332866975
2332,0.7452066658733741
2333,0.7470523923648527
2334,0.7489870851980085
2335,0.7504525906279419
2336,0.7468945122355859
2337,0.7516683124789207
2338,0.7563293305853597
2339,0.7628806516287314
2340,0.7687014963592087
2341,0.7766476097524915
2342,0.777081481038125
2343,0.7805897152595854
2344,0.7843636757049306
2345,0.7886150340939511
2346,0.7916474336469065
2347,0.7930436962288722
2348,0.7949773816073028
2349,0.7986842098005471
2350,0.8015413627619465
2351,0.8047348633265887
2352,0.8124029680224927
2353,0.8153227720935674
2354,0.8171136288022599
2355,0.8137799027359753
2356,0.8143952916852016
2357,0.8157292096081878
2358,0.8163191032784456
2359,0.8212972817663909
2360,0.8225472819698033
2361,0.8227045941282536
2362,0.8234808495370123
2363,0.8243536386849135
2364,0.8229121107216191
2365,0.8247436030576024
2366,0.8275829066146139
2367,0.8327317636520917
2368,0.8337599492713401
2369,0.8350991913832888
2370,0.8360709946778961
2371,0.8364245450157555
2372,0.8370503247846872
2373,0.8370256362525297
2374,0.8443640362862448
2375,0.8401631884964049
2376,0.8400755627147585
2377,0.8385579884347936
2378,0.8399559920579516
2379,0.8375448214642296
2380,0.8346394765612719
2381,0.8320961033745687
2382,0.826931212217352
2383,0.8232370051170212
2384,0.8198008861676156
2385,0.8159118803401223
2386,0.8130058637761656
2387,0.8106826517139185
2388,0.8103016524275287
2389,0.8071157059626888
2390,0.8006260257132607
2391,0.798175102076599
2392,0.7929657312603631
2393,0.7905102590458726
2394,0.7874174881811422
2395,0.7890853888190715
2396,0.7883102549123957
2397,0.7870442071095508
2398,0.7849822500233479
2399,0.7829327907174368
2400,0.781110803368245
2401,0.7847077381089649
2402,0.7788887542064933
2403,0.7710963471803252
2404,0.763109174914421
2405,0.7552695923379997
2406,0.7488554752904033
2407,0.7437009651475793
2408,0.7339907668288104
2409,0.7320978320655136
2410,0.7312417402011793
2411,0.7289637186224679
2412,0.7279201329949297
2413,0.7303215942333849
2414,0.7321091495504484
2415,0.7317870320949169
2416,0.7336356667089396
2417,0.7419533011411619
2418,0.7452015361796589
2419,0.7462869052081089
2420,0.7532733192588283
2421,0.7628140735909984
2422,0.7659248112841084
2423,0.7761158519414025
2424,0.7810952708918313
2425,0.787398312839382
2426,0.786804911575936
2427,0.7887310908033403
2428,0.7917655022001551
2429,0.7906373309820593
2430,0.7925257379086008
2431,0.7926192883710103
2432,0.7933083298488933
2433,0.7948450368192874
2434,0.7961706995992801
2435,0.8037843377295522
2436,0.8064069568853864
2437,0.8096732702335167
2438,0.8111088984085582
2439,0.8146775951340679
2440,0.8158461653558713
2441,0.8194508999969731
2442,0.8203327625068628
2443,0.8215932914192584
2444,0.822321152723473
2445,0.8170709542219987
2446,0.817600180882192
2447,0.8197355827817909
2448,0.819841055618582
2449,0.8195303443067763
2450,0.8195607976038686
2451,0.8192143350545913
2452,0.8186115920347327
2453,0.8188013408003105
2454,0.8221909595314694
2455,0.8224475489345803
2456,0.8217663789613592
2457,0.8228908985235547
2458,0.8228772579685857
2459,0.8229917190546442
2460,0.82289308654874
2461,0.8229054021552875
2462,0.8242877614404102
2463,0.8304425720704225
2464,0.8330204816457972
2465,0.8342799536502529
2466,0.8337671700344329
2467,0.8310800406614283
2468,0.8300921305112073
2469,0.82884649161145
2470,0.8275123273157924
2471,0.826285660362075
2472,0.8272581941105526
2473,0.8237111243895234
2474,0.8248756246564191
2475,0.8238166228109411
2476,0.8200638097732202
2477,0.8190113446385036
2478,0.8165266717783233
2479,0.8147751313138392
2480,0.8092401904896632
2481,0.8070888137973997
2482,0.804431264954497
2483,0.8026014300218363
2484,0.7993693341651474
2485,0.7981851133205051
2486,0.7965809878665615
2487,0.7936808334822152
2488,0.785433699859514
2489,0.7824322306787923
2490,0.7770560991868027
2491,0.7729680014801186
2492,0.7670085572795154
2493,0.7612485328661811
2494,0.7550043114382041
2495,0.7434627847665334
2496,0.7384359972516898
2497,0.7282089318933427
2498,0.7241742954089168
2499,0.716006142342998
2500,0.7110116226539016
2501,0.7026837979259465
2502,0.6917706826078216
