# Traveling wave profile for m=3, c=1.0
# xi f residual_fo residual_so
-4.529058116232465458e+00 2.386215794949762881e+00 -6.367575249577317464e-07 -3.183923787730691402e-06
-4.509018036072144575e+00 2.382691098836887456e+00 -6.443323139204704120e-07 -3.221802906239190634e-06
-4.488977955911823692e+00 2.379155943646785065e+00 -6.520315591340697381e-07 -3.260295947882241308e-06
-4.468937875751502808e+00 2.375610251442504595e+00 -6.598578531635812539e-07 -3.299442113302575308e-06
-4.448897795591182813e+00 2.372053943353709116e+00 -6.678139519433745619e-07 -3.339228300092145219e-06
-4.428857715430861930e+00 2.368486939561238458e+00 -6.759025043545641154e-07 -3.379653556123685121e-06
-4.408817635270541047e+00 2.364909159281343154e+00 -6.841263622825444202e-07 -3.420784778995766828e-06
-4.388777555110221051e+00 2.361320520749582208e+00 -6.924884778658491058e-07 -3.462610337123805948e-06
-4.368737474949900168e+00 2.357720941204377585e+00 -7.009917733502568638e-07 -3.505123949310018361e-06
-4.348697394789579285e+00 2.354110336870219644e+00 -7.096392900807213522e-07 -3.548362947469740902e-06
-4.328657314629258401e+00 2.350488622940507089e+00 -7.184341753729839297e-07 -3.592343382763374393e-06
-4.308617234468938406e+00 2.346855713560014323e+00 -7.273796350792949283e-07 -3.637070705053702113e-06
-4.288577154308617523e+00 2.343211521806983999e+00 -7.364789517960712573e-07 -3.682569492013954005e-06
-4.268537074148296639e+00 2.339555959674819885e+00 -7.457355298834400514e-07 -3.728861699414665054e-06
-4.248496993987975756e+00 2.335888938053387154e+00 -7.551528466709367393e-07 -3.775957530649520777e-06
-4.228456913827655761e+00 2.332210366709891680e+00 -7.647344686390056268e-07 -3.823862726903826115e-06
-4.208416833667334878e+00 2.328520154269342779e+00 -7.744840252732476671e-07 -3.872606114896370855e-06
-4.188376753507013994e+00 2.324818208194576741e+00 -7.844053123984284781e-07 -3.922225815244928526e-06
-4.168336673346693999e+00 2.321104434765835389e+00 -7.945022236222065715e-07 -3.972717387057400629e-06
-4.148296593186373116e+00 2.317378739059884563e+00 -8.047786886344887591e-07 -4.024099311550344282e-06
-4.128256513026052232e+00 2.313641024928663192e+00 -8.152388125681753195e-07 -4.076407165598538995e-06
-4.108216432865731349e+00 2.309891194977446105e+00 -8.258867967292360390e-07 -4.129654698203921726e-06
-4.088176352705411354e+00 2.306129150542508555e+00 -8.367269535292098936e-07 -4.183859317663518596e-06
-4.068136272545090470e+00 2.302354791668280942e+00 -8.477637087334066734e-07 -4.239044088194532378e-06
-4.048096192384769587e+00 2.298568017083975956e+00 -8.590016233045449923e-07 -4.295238142049129237e-06
-4.028056112224448704e+00 2.294768724179674813e+00 -8.704453978436443862e-07 -4.352466888235539955e-06
-4.008016032064128709e+00 2.290956808981858384e+00 -8.820998625147513650e-07 -4.410744018912282627e-06
-3.987975951903807825e+00 2.287132166128365007e+00 -8.939699547294566173e-07 -4.470098971864899795e-06
-3.967935871743486942e+00 2.283294688842761211e+00 -9.060608004707315644e-07 -4.530564275739834557e-06
-3.947895791583166947e+00 2.279444268908108473e+00 -9.183776505661267464e-07 -4.592152066607013694e-06
-3.927855711422846063e+00 2.275580796640102044e+00 -9.309258836576184137e-07 -4.654894077305016253e-06
-3.907815631262525180e+00 2.271704160859578714e+00 -9.437110763399481073e-07 -4.718830702188370196e-06
-3.887775551102204297e+00 2.267814248864354010e+00 -9.567389707698659151e-07 -4.783979619560341234e-06
-3.867735470941884302e+00 2.263910946400391477e+00 -9.700154384728598700e-07 -4.850364618391722615e-06
-3.847695390781563418e+00 2.259994137632265421e+00 -9.835465455132474943e-07 -4.918025318545460323e-06
-3.827655310621242535e+00 2.256063705112909545e+00 -9.973385506623078101e-07 -4.986995996603127423e-06
-3.807615230460921651e+00 2.252119529752623084e+00 -1.011397898598165312e-06 -5.057303880562358245e-06
-3.787575150300601656e+00 2.248161490787313976e+00 -1.025731212161984374e-06 -5.128969959855567140e-06
-3.767535070140280773e+00 2.244189465745958678e+00 -1.040345287389721207e-06 -5.202046430952123046e-06
-3.747494989979959890e+00 2.240203330417249727e+00 -1.055247219522437163e-06 -5.276576118262710224e-06
-3.727454909819639894e+00 2.236202958815411979e+00 -1.070444255124591848e-06 -5.352567640670713445e-06
-3.707414829659319011e+00 2.232188223145158634e+00 -1.085943829637336933e-06 -5.430072327783364017e-06
-3.687374749498998128e+00 2.228158993765761764e+00 -1.101753693832918657e-06 -5.509128619962666562e-06
-3.667334669338677244e+00 2.224115139154209331e+00 -1.117881753470717499e-06 -5.589777877901269676e-06
-3.647294589178357249e+00 2.220056525867423858e+00 -1.134336254149381773e-06 -5.672061760719770973e-06
-3.627254509018036366e+00 2.215983018503503210e+00 -1.151125609916148207e-06 -5.756010807544953423e-06
-3.607214428857715482e+00 2.211894479661971946e+00 -1.168258548817080467e-06 -5.841695617903042148e-06
-3.587174348697395487e+00 2.207790769902987282e+00 -1.185744129300614347e-06 -5.929135802773544128e-06
-3.567134268537074604e+00 2.203671747705489015e+00 -1.203591550508198438e-06 -6.018374392624536995e-06
-3.547094188376753721e+00 2.199537269424247654e+00 -1.221810444818061114e-06 -6.109482285410194891e-06
-3.527054108216432837e+00 2.195387189245773474e+00 -1.240410705566352689e-06 -6.202496692253589572e-06
-3.507014028056112842e+00 2.191221359143062486e+00 -1.259402551634369871e-06 -6.297467351146224246e-06
-3.486973947895791959e+00 2.187039628829124727e+00 -1.278796527309777886e-06 -6.394453343716577365e-06
-3.466933867735471075e+00 2.182841845709270423e+00 -1.298603557409183651e-06 -6.493499618898113113e-06
-3.446893787575150192e+00 2.178627854832102528e+00 -1.318834857488848655e-06 -6.594666082548883423e-06
-3.426853707414830197e+00 2.174397498839180543e+00 -1.339502102293277375e-06 -6.698021181250624068e-06
-3.406813627254509314e+00 2.170150617913301883e+00 -1.360617311430001308e-06 -6.803610546057825559e-06
-3.386773547094188430e+00 2.165887049725368385e+00 -1.382192898552458971e-06 -6.911500413764315454e-06
-3.366733466933868435e+00 2.161606629379777544e+00 -1.404241725538879493e-06 -7.021756879055374156e-06
-3.346693386773547552e+00 2.157309189358294521e+00 -1.426777072544016534e-06 -7.134450939361158817e-06
-3.326653306613226668e+00 2.152994559462354296e+00 -1.449812713938403164e-06 -7.249649108587163937e-06
-3.306613226452905785e+00 2.148662566753735792e+00 -1.473362851583948085e-06 -7.367415378212172072e-06
-3.286573146292585790e+00 2.144313035493558228e+00 -1.497442199765997017e-06 -7.487825563146088825e-06
-3.266533066132264906e+00 2.139945787079534867e+00 -1.522065976811148857e-06 -7.610964132709341357e-06
-3.246492985971944023e+00 2.135560639981426867e+00 -1.547249980554665783e-06 -7.736902610133711278e-06
-3.226452905811623140e+00 2.131157409674637293e+00 -1.573010492500470647e-06 -7.865726466604883171e-06
-3.206412825651303145e+00 2.126735908571872002e+00 -1.599364465559860449e-06 -7.997518046920504275e-06
-3.186372745490982261e+00 2.122295945952803908e+00 -1.626329358489497778e-06 -8.132354274437147978e-06
-3.166332665330661378e+00 2.117837327891673116e+00 -1.653923316524696929e-06 -8.270352736872155219e-06
-3.146292585170341383e+00 2.113359857182736334e+00 -1.682165200522778292e-06 -8.411586463807907421e-06
-3.126252505010020499e+00 2.108863333263501616e+00 -1.711074412324986582e-06 -8.556148735294755170e-06
-3.106212424849699616e+00 2.104347552135661381e+00 -1.740671197736354259e-06 -8.704159526473631558e-06
-3.086172344689378733e+00 2.099812306283634022e+00 -1.770976502224463900e-06 -8.855709836552705383e-06
-3.066132264529058737e+00 2.095257384590640815e+00 -1.802012040558187422e-06 -9.010914631346622627e-06
-3.046092184368737854e+00 2.090682572252207549e+00 -1.833800380046657352e-06 -9.169883085746732831e-06
-3.026052104208416971e+00 2.086087650687012740e+00 -1.866364884695048687e-06 -9.332727394451012515e-06
-3.006012024048096087e+00 2.081472397444970479e+00 -1.899729840187935892e-06 -9.499583278227419214e-06
-2.985971943887776092e+00 2.076836586112447591e+00 -1.933920490609919440e-06 -9.670572325148896198e-06
-2.965931863727455209e+00 2.072179986214503611e+00 -1.968963001669488122e-06 -9.845811504760604294e-06
-2.945891783567134325e+00 2.067502363114047448e+00 -2.004884540385276637e-06 -1.002544718886611008e-05
-2.925851703406814330e+00 2.062803477907779293e+00 -2.041713395212196858e-06 -1.020962887565701749e-05
-2.905811623246493447e+00 2.058083087318798299e+00 -2.079478942623724791e-06 -1.039849372119761028e-05
-2.885771543086172564e+00 2.053340943585751255e+00 -2.118211700374850182e-06 -1.059219006549483311e-05
-2.865731462925851680e+00 2.048576794348377472e+00 -2.157943403663376003e-06 -1.079088738009659210e-05
-2.845691382765531685e+00 2.043790382529306893e+00 -2.198707111100706157e-06 -1.099474342680650807e-05
-2.825651302605210802e+00 2.038981446211969750e+00 -2.240537132464082148e-06 -1.120393398679198071e-05
-2.805611222444889918e+00 2.034149718514451255e+00 -2.283469279218408587e-06 -1.141863843656665267e-05
-2.785571142284569035e+00 2.029294927459133646e+00 -2.327540728819244009e-06 -1.163903861112203231e-05
-2.765531062124249040e+00 2.024416795837952421e+00 -2.372790276566894008e-06 -1.186533381059007297e-05
-2.745490981963928157e+00 2.019515041073077999e+00 -2.419258276181723843e-06 -1.209771727417319198e-05
-2.725450901803607273e+00 2.014589375072850519e+00 -2.466986786964220357e-06 -1.233641096121118608e-05
-2.705410821643287278e+00 2.009639504082749717e+00 -2.516019687454074116e-06 -1.258162993167388777e-05
-2.685370741482966395e+00 2.004665128531204044e+00 -2.566402659082145377e-06 -1.283359601700340136e-05
-2.665330661322645511e+00 1.999665942870018087e+00 -2.618183372049553981e-06 -1.309255655002061758e-05
-2.645290581162324628e+00 1.994641635409182490e+00 -2.671411570842607830e-06 -1.335876060437612978e-05
-2.625250501002004633e+00 1.989591888145832321e+00 -2.726139151809636729e-06 -1.363245701924142850e-05
-2.605210420841683749e+00 1.984516376587094566e+00 -2.782420246372208084e-06 -1.391392347471764879e-05
-2.585170340681362866e+00 1.979414769566561594e+00 -2.840311456364652543e-06 -1.420344715086230281e-05
-2.565130260521041983e+00 1.974286729054105516e+00 -2.899871849981749961e-06 -1.450132202052145658e-05
-2.545090180360721988e+00 1.969131909958742543e+00 -2.961163195980276441e-06 -1.480785283547447762e-05
-2.525050100200401104e+00 1.963949959924232491e+00 -3.024249989602711963e-06 -1.512336099551703228e-05
-2.505010020040080221e+00 1.958740519117089240e+00 -3.089199732408953736e-06 -1.544819058096891240e-05
-2.484969939879760226e+00 1.953503220006654217e+00 -3.156083003330589776e-06 -1.578269025515055546e-05
-2.464929859719439342e+00 1.948237687136869845e+00 -3.224973658955132549e-06 -1.612723088584289144e-05
-2.444889779559118459e+00 1.942943536889372380e+00 -3.295949013659704718e-06 -1.648219700456365899e-05
-2.424849699398797576e+00 1.937620377237495362e+00 -3.369090011473563351e-06 -1.684800148638032624e-05
-2.404809619238477580e+00 1.932267807490759548e+00 -3.444481505521235221e-06 -1.722506139145707493e-05
-2.384769539078156697e+00 1.926885418029398389e+00 -3.522212316364736751e-06 -1.761381760445601685e-05
-2.364729458917835814e+00 1.921472790028443844e+00 -3.602375641786892402e-06 -1.801474424212301528e-05
-2.344689378757514930e+00 1.916029495170868069e+00 -3.685069189185430361e-06 -1.842833046339364955e-05
-2.324649298597194935e+00 1.910555095349249388e+00 -3.770395511804025546e-06 -1.885508422105885984e-05
-2.304609218436874052e+00 1.905049142355402347e+00 -3.858462185035715919e-06 -1.929554188961901673e-05
-2.284569138276553169e+00 1.899511177557376973e+00 -3.949382227808051482e-06 -1.975028084189034416e-05
-2.264529058116233173e+00 1.893940731563193758e+00 -4.043274382081740725e-06 -2.021988277078889951e-05
-2.244488977955912290e+00 1.888337323870650675e+00 -4.140263355489892660e-06 -2.070497332340437424e-05
-2.224448897795591407e+00 1.882700462502496785e+00 -4.240480366901611120e-06 -2.120621648060705411e-05
-2.204408817635270523e+00 1.877029643626217270e+00 -4.344063395167463426e-06 -2.172429716296164770e-05
-2.184368737474950528e+00 1.871324351157641175e+00 -4.451157665175120570e-06 -2.225994069249281893e-05
-2.164328657314629645e+00 1.865584056347522779e+00 -4.561916054912629193e-06 -2.281391493852424901e-05
-2.144288577154308761e+00 1.859808217350205961e+00 -4.676499646083520645e-06 -2.338702640969358981e-05
-2.124248496993987878e+00 1.853996278773413442e+00 -4.795078159203214341e-06 -2.398012228610468810e-05
-2.104208416833667883e+00 1.848147671208154819e+00 -4.917830574435733126e-06 -2.459409651578425837e-05
-2.084168336673347000e+00 1.842261810737670258e+00 -5.044945665555466974e-06 -2.522989800723962617e-05
-2.064128256513026116e+00 1.836338098424271648e+00 -5.176622740965530767e-06 -2.588852402141128550e-05
-2.044088176352706121e+00 1.830375919772854187e+00 -5.313072208135150021e-06 -2.657102068326366862e-05
-2.024048096192385238e+00 1.824374644169781012e+00 -5.454516397107589398e-06 -2.727850672101794771e-05
-2.004008016032064354e+00 1.818333624295755957e+00 -5.601190363802022176e-06 -2.801216316328236644e-05
-1.983967935871744359e+00 1.812252195511201425e+00 -5.753342742942368915e-06 -2.877322223326927997e-05
-1.963927855711423476e+00 1.806129675212565955e+00 -5.911236576894296491e-06 -2.956300367173980703e-05
-1.943887775551102592e+00 1.799965362157874171e+00 -6.075150522366623562e-06 -3.038291080059707383e-05
-1.923847695390781709e+00 1.793758535759711004e+00 -6.245379775005055478e-06 -3.123441042163221937e-05
-1.903807615230460826e+00 1.787508455343720160e+00 -6.422237273151498727e-06 -3.211907357325571866e-05
-1.883767535070139942e+00 1.781214359370542955e+00 -6.606055043822944839e-06 -3.303856340153288329e-05
-1.863727454909820835e+00 1.774875464618992815e+00 -6.797185482576573179e-06 -3.399464003450702876e-05
-1.843687374749499952e+00 1.768490965328087583e+00 -6.996002907322385056e-06 -3.498917626387765267e-05
-1.823647294589179069e+00 1.762060032295407419e+00 -7.202905136061144020e-06 -3.602416686732112794e-05
-1.803607214428858185e+00 1.755581811929033842e+00 -7.418315319196455704e-06 -3.710173044169096102e-05
-1.783567134268537302e+00 1.749055425250147122e+00 -7.642683756747814527e-06 -3.822411471787745540e-05
-1.763527054108216419e+00 1.742479966843124783e+00 -7.876490021208049086e-06 -3.939372496830628734e-05
-1.743486973947895535e+00 1.735854503749746369e+00 -8.120245260534453280e-06 -4.061312003500461287e-05
-1.723446893787574652e+00 1.729178074303850732e+00 -8.374494595619896842e-06 -4.188502671098603969e-05
-1.703406813627255545e+00 1.722449686902506993e+00 -8.639819868205833586e-06 -4.321235676485457589e-05
-1.683366733466934662e+00 1.715668318709446583e+00 -8.916842536454971935e-06 -4.459822131508417442e-05
-1.663326653306613778e+00 1.708832914286175786e+00 -9.206226943891948622e-06 -4.604594884938251198e-05
-1.643286573146292895e+00 1.701942384145798792e+00 -9.508683808501228185e-06 -4.755909662179647057e-05
-1.623246492985972012e+00 1.694995603224199066e+00 -9.824974083416648796e-06 -4.914147253032297158e-05
-1.603206412825651128e+00 1.687991409262766807e+00 -1.015591317482522626e-05 -5.079715916878058124e-05
-1.583166332665330245e+00 1.680928601096380870e+00 -1.050237561439626433e-05 -5.253053554099551548e-05
-1.563126252505011138e+00 1.673805936839823483e+00 -1.086530014116071641e-05 -5.434629989764516722e-05
-1.543086172344690254e+00 1.666622131965206366e+00 -1.124569532640062874e-05 -5.624950545524143308e-05
-1.523046092184369371e+00 1.659375857262368026e+00 -1.164464580677426753e-05 -5.824558186162676066e-05
-1.503006012024048488e+00 1.652065736673458574e+00 -1.206331904046731296e-05 -6.034037281210657966e-05
-1.482965931863727604e+00 1.644690344992175923e+00 -1.250297292598734344e-05 -6.254017900886310599e-05
-1.462925851703406721e+00 1.637248205417234370e+00 -1.296496411928860226e-05 -6.485179543602725971e-05
-1.442885771543085838e+00 1.629737786948698419e+00 -1.345075731690181797e-05 -6.728255689836259990e-05
-1.422845691382766731e+00 1.622157501614755803e+00 -1.396193547381630040e-05 -6.984038794399793915e-05
-1.402805611222445847e+00 1.614505701515328573e+00 -1.450021122056943668e-05 -7.253386710459608366e-05
-1.382765531062124964e+00 1.606780675667628833e+00 -1.506743956580791632e-05 -7.537229035392556398e-05
-1.362725450901804081e+00 1.598980646637300662e+00 -1.566563204424831213e-05 -7.836572849839740229e-05
-1.342685370741483197e+00 1.591103766937199682e+00 -1.629697237365279605e-05 -8.152511771442050303e-05
-1.322645290581162314e+00 1.583148115174052961e+00 -1.696383420435321199e-05 -8.486235478954995415e-05
-1.302605210420841431e+00 1.575111691921236678e+00 -1.766880080356081351e-05 -8.839037865016052820e-05
-1.282565130260520547e+00 1.566992415293671170e+00 -1.841468713420502112e-05 -9.212329241847783123e-05
-1.262525050100201440e+00 1.558788116198315254e+00 -1.920456477016996288e-05 -9.607648382115030472e-05
-1.242484969939880557e+00 1.550496533230914187e+00 -2.004178977099702053e-05 -1.002667693228431745e-04
-1.222444889779559674e+00 1.542115307186502138e+00 -2.093003431813400539e-05 -1.047125525417413883e-04
-1.202404809619238790e+00 1.533641975147558956e+00 -2.187332223607674209e-05 -1.094339959450962851e-04
-1.182364729458917907e+00 1.525073964109711522e+00 -2.287606933387698049e-05 -1.144532328467562365e-04
-1.162324649298597024e+00 1.516408584100300994e+00 -2.394312912745721889e-05 -1.197945881372675103e-04
-1.142284569138276140e+00 1.507643020739966699e+00 -2.507984472727153857e-05 -1.254848423926091527e-04
-1.122244488977957033e+00 1.498774327191543243e+00 -2.629210805327186762e-05 -1.315535336985362846e-04
-1.102204408817636150e+00 1.489799415433876284e+00 -2.758642736827576769e-05 -1.380332924867389011e-04
-1.082164328657315266e+00 1.480715046790579414e+00 -2.897000455526210771e-05 -1.449602278142947398e-04
-1.062124248496994383e+00 1.471517821635021983e+00 -3.045082371955221134e-05 -1.523743732434468257e-04
-1.042084168336673500e+00 1.462204168182908770e+00 -3.203775310539613841e-05 -1.603202053104268998e-04
-1.022044088176352616e+00 1.452770330272344701e+00 -3.374066262756825196e-05 -1.688472278118524628e-04
-1.002004008016031733e+00 1.443212354018115651e+00 -3.557055960035082620e-05 -1.780106552544680198e-04
-9.819639278557126261e-01 1.433526073211705443e+00 -3.753974620762656755e-05 -1.878722048900272057e-04
-9.619238476953917427e-01 1.423707093320951689e+00 -3.966200242944140086e-05 -1.985010176710488849e-04
-9.418837675350708594e-01 1.413750773922831661e+00 -4.195279948837615791e-05 -2.099747354549208467e-04
-9.218436873747499760e-01 1.403652209379031568e+00 -4.442954942573962285e-05 -2.223807498467067489e-04
-9.018036072144290927e-01 1.393406207536193042e+00 -4.711189798189963085e-05 -2.358176793748611999e-04
-8.817635270541082093e-01 1.383007266200144914e+00 -5.002206954174415188e-05 -2.503971076421862563e-04
-8.617234468937873260e-01 1.372449547095139000e+00 -5.318527475073331345e-05 -2.662456359203702050e-04
-8.416833667334664426e-01 1.361726846973943417e+00 -5.663019405832692144e-05 -2.835073189615400224e-04
-8.216432865731473356e-01 1.350832565491153714e+00 -6.038955350218255802e-05 -3.023465682403525534e-04
-8.016032064128264523e-01 1.339759669388500329e+00 -6.450081323172707215e-05 -3.229516213423266890e-04
-7.815631262525055689e-01 1.328500652465076648e+00 -6.900699421741318673e-05 -3.455387107109686440e-04
-7.615230460921846856e-01 1.317047490714457814e+00 -7.395767551954257613e-05 -3.703571039324060621e-04
-7.414829659318638022e-01 1.305391591901260639e+00 -7.941020298474210648e-05 -3.976951987141319478e-04
-7.214428857715429189e-01 1.293523738717344607e+00 -8.543116117287752331e-05 -4.278879577448435612e-04
-7.014028056112220355e-01 1.281434024497043689e+00 -9.209817568389677689e-05 -4.613260233767846330e-04
-6.813627254509029285e-01 1.269111780274421841e+00 -9.950213189624523835e-05 -4.984669371772554314e-04
-6.613226452905820452e-01 1.256545491724382568e+00 -1.077499224361178065e-04 -5.398490418855317330e-04
-6.412825651302611618e-01 1.243722704231682297e+00 -1.169678701792298270e-04 -5.861088140974857197e-04
-6.212424849699402785e-01 1.230629913961899691e+00 -1.273060209610044069e-04 -6.380026253829385041e-04
-6.012024048096193951e-01 1.217252442345911234e+00 -1.389435643106562424e-04 -6.964342376605259233e-04
-5.811623246492985118e-01 1.203574290807212677e+00 -1.520957290194191458e-04 -7.624898118017142679e-04
-5.611222444889776284e-01 1.189577971823392533e+00 -1.670226239471883645e-04 -8.374828440018688980e-04
-5.410821643286585214e-01 1.175244311470254432e+00 -1.840406680579942389e-04 -9.230123218699759491e-04
-5.210420841683376381e-01 1.160552217382918361e+00 -2.035375007090056698e-04 -1.021038692982756402e-03
-5.010020040080167547e-01 1.145478404490929858e+00 -2.259916199821576654e-04 -1.133984058952819396e-03
-4.809619238476958714e-01 1.129997068816133154e+00 -2.519985162945381774e-04 -1.264865714137641817e-03
-4.609218436873749880e-01 1.114079496882881104e+00 -2.823058395206023974e-04 -1.417476172370868426e-03
-4.408817635270541047e-01 1.097693594622886737e+00 -3.178612957265292138e-04 -1.596628842026603934e-03
-4.208416833667332213e-01 1.080803314689888550e+00 -3.598787398568781271e-04 -1.808497800094954755e-03
-4.008016032064123380e-01 1.063367954285935335e+00 -4.099306853023731989e-04 -2.061094600936286270e-03
-3.807615230460932310e-01 1.045341286126104663e+00 -4.700798212784462748e-04 -2.364948145523015910e-03
-3.607214428857723476e-01 1.026670471792876516e+00 -5.430692112809998306e-04 -2.734091258027149252e-03
-3.406813627254514643e-01 1.007294687536425926e+00 -6.326025946847835257e-04 -3.187520423587386631e-03
-3.206412825651305809e-01 9.871433645270530910e-01 -7.437662136737799301e-04 -3.751402819268889743e-03
-3.006012024048096976e-01 9.661339037453797740e-01 -8.836786214991843025e-04 -4.462494976063879903e-03
-2.805611222444888142e-01 9.441686619353252263e-01 -1.062518290677827437e-03 -5.373584901345651588e-03
-2.605210420841679309e-01 9.211309053688345738e-01 -1.295197635132083747e-03 -6.562428813523979443e-03
-2.404809619238488239e-01 8.968792678798569451e-01 -1.604184050986390275e-03 -8.146960061711894241e-03
-2.204408817635279405e-01 8.712399834215636130e-01 -2.024443269502240739e-03 -1.031226927376138747e-02
-2.004008016032070572e-01 8.439957046313842914e-01 -2.612505479434368283e-03 -1.336086568847960621e-02
-1.803607214428861738e-01 8.148688934743498757e-01 -3.464013306316182650e-03 -1.781196266611573265e-02
-1.603206412825652905e-01 7.834962076468359182e-01 -4.749962071469271407e-03 -2.461220055191759570e-02
-1.402805611222444071e-01 7.493871635957712884e-01 -6.797750494017540390e-03 -3.562517080013094528e-02
-1.202404809619235238e-01 7.118535466604749562e-01 -1.029163507308483716e-02 -5.491114835601607069e-02
-1.002004008016044168e-01 6.698798346942526072e-01 -1.683833713909343999e-02 -9.266520189368598892e-02
-8.016032064128353340e-02 6.218613521158434798e-01 -3.088165292524136518e-02 -1.807217206441631419e-01
-6.012024048096265005e-02 5.649985344080686867e-01 -6.822427759719085216e-02 -4.678913392345052102e-01
-4.008016032064176670e-02 4.935716822635283774e-01 -2.177270855953175044e-01 -8.390795769130772186e+00
-2.004008016032088335e-02 3.917481038234194579e-01 -5.798536678878753570e+00 6.531812567859525132e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004008016032064049e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008016032064128098e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.012024048096192147e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.016032064128256196e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002004008016031955e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.202404809619238429e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.402805611222444904e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.603206412825651239e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.803607214428857575e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004008016032063910e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.204408817635270523e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.404809619238476859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.605210420841683194e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.805611222444889807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.006012024048095865e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.206412825651302478e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.406813627254509091e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.607214428857715149e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.807615230460921762e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008016032064127820e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.208416833667334433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.408817635270541047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.609218436873747105e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.809619238476953718e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.010020040080159776e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.210420841683366389e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.410821643286573002e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.611222444889779615e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.811623246492986228e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.012024048096191731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.212424849699398344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.412825651302604957e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.613226452905811570e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.813627254509018183e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.014028056112223686e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.214428857715430299e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.414829659318636912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.615230460921843525e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.815631262525050138e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.016032064128255641e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.216432865731462254e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.416833667334668867e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.617234468937875480e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.817635270541082093e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.018036072144288706e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.218436873747494209e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.418837675350700822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.619238476953907435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.819639278557114048e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
