# Traveling wave profile for m=2, c=1.0
# xi f residual_fo residual_so
-4.529058116232465458e+00 3.009670452468995894e+00 -8.131635729768937892e-07 -2.439588016045490804e-06
-4.509018036072144575e+00 3.003004507513148624e+00 -8.222289085701994793e-07 -2.466783257659699302e-06
-4.488977955911823692e+00 2.996323732813870766e+00 -8.314363872385932552e-07 -2.494409244491180289e-06
-4.468937875751502808e+00 2.989628028953268402e+00 -8.407888505979066451e-07 -2.522471490351563261e-06
-4.448897795591182813e+00 2.982917295397638835e+00 -8.502892894779456867e-07 -2.550974500081792939e-06
-4.428857715430861930e+00 2.976191430479854905e+00 -8.599406704501433296e-07 -2.579926544399313570e-06
-4.408817635270541047e+00 2.969450331381395802e+00 -8.697461308937448621e-07 -2.609349365911839413e-06
-4.388777555110221051e+00 2.962693894114011073e+00 -8.797088471568237367e-07 -2.639243035673644044e-06
-4.368737474949900168e+00 2.955922013500999146e+00 -8.898320726924424662e-07 -2.669611731676013733e-06
-4.348697394789579285e+00 2.949134583158109724e+00 -9.001191211277514981e-07 -2.700469991623322130e-06
-4.328657314629258401e+00 2.942331495474042935e+00 -9.105734344316829265e-07 -2.731842187131405808e-06
-4.308617234468938406e+00 2.935512641590541261e+00 -9.211985649848486446e-07 -2.763722335430429666e-06
-4.288577154308617523e+00 2.928677911382068455e+00 -9.319980569522101632e-07 -2.796119147774334124e-06
-4.268537074148296639e+00 2.921827193435059034e+00 -9.429756366308161830e-07 -2.829053485697841097e-06
-4.248496993987975756e+00 2.914960375026725892e+00 -9.541350833863759817e-07 -2.862533833081215562e-06
-4.228456913827655761e+00 2.908077342103423391e+00 -9.654803053704696936e-07 -2.896572894428572909e-06
-4.208416833667334878e+00 2.901177979258540596e+00 -9.770152882837557229e-07 -2.931178087806074473e-06
-4.188376753507013994e+00 2.894262169709929555e+00 -9.887441269063046434e-07 -2.966373401136479515e-06
-4.168336673346693999e+00 2.887329795276837974e+00 -1.000671076778480995e-06 -3.002156105935682717e-06
-4.148296593186373116e+00 2.880380736356349392e+00 -1.012800379840417264e-06 -3.038543013644812163e-06
-4.128256513026052232e+00 2.873414871899306000e+00 -1.025136538768123273e-06 -3.075557998499789392e-06
-4.108216432865731349e+00 2.866432079385706100e+00 -1.037684081106604594e-06 -3.113204130045232887e-06
-4.088176352705411354e+00 2.859432234799562877e+00 -1.050447701544943158e-06 -3.151500578724153456e-06
-4.068136272545090470e+00 2.852415212603204075e+00 -1.063432202963454642e-06 -3.190453696788608795e-06
-4.048096192384769587e+00 2.845380885711004115e+00 -1.076642499153734889e-06 -3.230085624750245188e-06
-4.028056112224448704e+00 2.838329125462531355e+00 -1.090083695698407240e-06 -3.270417295198058127e-06
-4.008016032064128709e+00 2.831259801595088277e+00 -1.103761010479153981e-06 -3.311455699872567493e-06
-3.987975951903807825e+00 2.824172782215637501e+00 -1.117679791551307034e-06 -3.353210928480621078e-06
-3.967935871743486942e+00 2.817067933772093635e+00 -1.131845520363494728e-06 -3.395712155906949192e-06
-3.947895791583166947e+00 2.809945121023955661e+00 -1.146263912066292079e-06 -3.438975539893363020e-06
-3.927855711422846063e+00 2.802804207012272286e+00 -1.160940757971573589e-06 -3.483008555349442759e-06
-3.907815631262525180e+00 2.795645053028915861e+00 -1.175882047343979053e-06 -3.527829903759993613e-06
-3.887775551102204297e+00 2.788467518585147076e+00 -1.191093909613805124e-06 -3.573472753259920864e-06
-3.867735470941884302e+00 2.781271461379447807e+00 -1.206582756430041314e-06 -3.619950845745734114e-06
-3.847695390781563418e+00 2.774056737264601669e+00 -1.222355048513534825e-06 -3.667271457175047544e-06
-3.827655310621242535e+00 2.766823200214008072e+00 -1.238417504989541840e-06 -3.715459129693954310e-06
-3.807615230460921651e+00 2.759570702287195143e+00 -1.254776991754802395e-06 -3.764544388218382664e-06
-3.787575150300601656e+00 2.752299093594517743e+00 -1.271440676353652321e-06 -3.814541415181338380e-06
-3.767535070140280773e+00 2.745008222261012154e+00 -1.288415796996122964e-06 -3.865466254637794918e-06
-3.747494989979959890e+00 2.737697934389387466e+00 -1.305709914967145835e-06 -3.917357943805654941e-06
-3.727454909819639894e+00 2.730368074022123448e+00 -1.323330794611443650e-06 -3.970228448224588647e-06
-3.707414829659319011e+00 2.723018483102646492e+00 -1.341286392175788933e-06 -4.024097691512906749e-06
-3.687374749498998128e+00 2.715649001435567644e+00 -1.359584921201140162e-06 -4.078999154444318265e-06
-3.667334669338677244e+00 2.708259466645940527e+00 -1.378234872728700822e-06 -4.134961400836800749e-06
-3.647294589178357249e+00 2.700849714137518287e+00 -1.397244982992429385e-06 -4.191994676716603863e-06
-3.627254509018036366e+00 2.693419577049976255e+00 -1.416624178962599956e-06 -4.250132690231112065e-06
-3.607214428857715482e+00 2.685968886215071461e+00 -1.436381775410389139e-06 -4.309416894443529600e-06
-3.587174348697395487e+00 2.678497470111702583e+00 -1.456527336796131777e-06 -4.369862509179256449e-06
-3.567134268537074604e+00 2.671005154819838356e+00 -1.477070685984571696e-06 -4.431497430346098554e-06
-3.547094188376753721e+00 2.663491763973282467e+00 -1.498021981516384216e-06 -4.494356915074604331e-06
-3.527054108216432837e+00 2.655957118711231413e+00 -1.519391698900918186e-06 -4.558477257887716405e-06
-3.507014028056112842e+00 2.648401037628596466e+00 -1.541190674136938554e-06 -4.623882944088109070e-06
-3.486973947895791959e+00 2.640823336725041770e+00 -1.563430011231048411e-06 -4.690605408086412353e-06
-3.466933867735471075e+00 2.633223829352708378e+00 -1.586121233410064946e-06 -4.758684866601470276e-06
-3.446893787575150192e+00 2.625602326162570499e+00 -1.609276202463316707e-06 -4.828164080095120880e-06
-3.426853707414830197e+00 2.617958635049389304e+00 -1.632907236648328819e-06 -4.899066624375336687e-06
-3.406813627254509314e+00 2.610292561095215458e+00 -1.657026902579517014e-06 -4.971430328737369564e-06
-3.386773547094188430e+00 2.602603906511395504e+00 -1.681648330142948566e-06 -5.045307531759135600e-06
-3.366733466933868435e+00 2.594892470579028831e+00 -1.706785005772815111e-06 -5.120723002960403392e-06
-3.346693386773547552e+00 2.587158049587828135e+00 -1.732450843117128159e-06 -5.197729265660200326e-06
-3.326653306613226668e+00 2.579400436773331418e+00 -1.758660302664249997e-06 -5.276371396689683024e-06
-3.306613226452905785e+00 2.571619422252408693e+00 -1.785428255740573178e-06 -5.356690849112055730e-06
-3.286573146292585790e+00 2.563814792957005206e+00 -1.812770128672980263e-06 -5.438725551698553318e-06
-3.266533066132264906e+00 2.555986332566066110e+00 -1.840701765343233376e-06 -5.522526336676492065e-06
-3.246492985971944023e+00 2.548133821435579094e+00 -1.869239675489353658e-06 -5.608155284164695331e-06
-3.226452905811623140e+00 2.540257036526667456e+00 -1.898400888433737776e-06 -5.695653527482136269e-06
-3.206412825651303145e+00 2.532355751331673677e+00 -1.928203006040796197e-06 -5.785068410091298574e-06
-3.186372745490982261e+00 2.524429735798159324e+00 -1.958664222923012233e-06 -5.876463681886434642e-06
-3.166332665330661378e+00 2.516478756250750237e+00 -1.989803447177695972e-06 -5.969900861657606583e-06
-3.146292585170341383e+00 2.508502575310753713e+00 -2.021640205740471430e-06 -6.065425282031355891e-06
-3.126252505010020499e+00 2.500500951813464212e+00 -2.054194679190768369e-06 -6.163100145784028427e-06
-3.106212424849699616e+00 2.492473640723086969e+00 -2.087487822266531623e-06 -6.262995661643344647e-06
-3.086172344689378733e+00 2.484420393045178255e+00 -2.121541334998422457e-06 -6.365172694700049760e-06
-3.066132264529058737e+00 2.476340955736531235e+00 -2.156377680695431565e-06 -6.469695790656260215e-06
-3.046092184368737854e+00 2.468235071612401299e+00 -2.192020140789896487e-06 -6.576642398670173861e-06
-3.026052104208416971e+00 2.460102479250983354e+00 -2.228492897660139249e-06 -6.686078521056515456e-06
-3.006012024048096087e+00 2.451942912895035409e+00 -2.265820932767503848e-06 -6.798078587166855868e-06
-2.985971943887776092e+00 2.443756102350550297e+00 -2.304030242483712243e-06 -6.912727400276708067e-06
-2.965931863727455209e+00 2.435541772882352074e+00 -2.343147752104091097e-06 -7.030098075233581767e-06
-2.945891783567134325e+00 2.427299645106526516e+00 -2.383201389122291403e-06 -7.150281135182012804e-06
-2.925851703406814330e+00 2.419029434879540474e+00 -2.424220194863213607e-06 -7.273357745418707054e-06
-2.905811623246493447e+00 2.410730853183943978e+00 -2.466234220288576751e-06 -7.399417505382643867e-06
-2.885771543086172564e+00 2.402403606010519166e+00 -2.509274763529134589e-06 -7.528564978542817698e-06
-2.865731462925851680e+00 2.394047394236735737e+00 -2.553374314262502054e-06 -7.660890169347567280e-06
-2.845691382765531685e+00 2.385661913501379683e+00 -2.598566592404427666e-06 -7.796490933742461493e-06
-2.825651302605210802e+00 2.377246854075197202e+00 -2.644886651581579429e-06 -7.935474293674360524e-06
-2.805611222444889918e+00 2.368801900727407705e+00 -2.692370931423049285e-06 -8.077953616236754897e-06
-2.785571142284569035e+00 2.360326732587914034e+00 -2.741057348876196897e-06 -8.224042133520015341e-06
-2.765531062124249040e+00 2.351821023005045141e+00 -2.790985308254168018e-06 -8.373852345755494753e-06
-2.745490981963928157e+00 2.343284439398652275e+00 -2.842195794383606255e-06 -8.527513855938195775e-06
-2.725450901803607273e+00 2.334716643108369905e+00 -2.894731517544268939e-06 -8.685155933108035242e-06
-2.705410821643287278e+00 2.326117289236846464e+00 -2.948636887156741437e-06 -8.846902353809582564e-06
-2.685370741482966395e+00 2.317486026487739714e+00 -3.003958124969674515e-06 -9.012896811100290506e-06
-2.665330661322645511e+00 2.308822496998262253e+00 -3.060743432814483356e-06 -9.183289165548558231e-06
-2.645290581162324628e+00 2.300126336166048446e+00 -3.119043014421229998e-06 -9.358227380573680421e-06
-2.625250501002004633e+00 2.291397172470108767e+00 -3.178909190493239834e-06 -9.537862418085296667e-06
-2.605210420841683749e+00 2.282634627285621498e+00 -3.240396463988215459e-06 -9.722362577235799108e-06
-2.585170340681362866e+00 2.273838314692301577e+00 -3.303561756096140556e-06 -9.911901663883782021e-06
-2.565130260521041983e+00 2.265007841276070355e+00 -3.368464390585135249e-06 -1.010665420864143016e-05
-2.545090180360721988e+00 2.256142805923739392e+00 -3.435166305021386535e-06 -1.030680400049277523e-05
-2.525050100200401104e+00 2.247242799610403186e+00 -3.503732110943236222e-06 -1.051254723449801531e-05
-2.505010020040080221e+00 2.238307405179225995e+00 -3.574229343883406074e-06 -1.072408932856205865e-05
-2.484969939879760226e+00 2.229336197113284346e+00 -3.646728510664498657e-06 -1.094163864934216690e-05
-2.464929859719439342e+00 2.220328741299107289e+00 -3.721303306059020599e-06 -1.116541633905399067e-05
-2.444889779559118459e+00 2.211284594781557367e+00 -3.798030751345216061e-06 -1.139565491570238009e-05
-2.424849699398797576e+00 2.202203305509642384e+00 -3.876991417794961592e-06 -1.163259742753552928e-05
-2.404809619238477580e+00 2.193084412072858314e+00 -3.958269575665696038e-06 -1.187649171896509870e-05
-2.384769539078156697e+00 2.183927443427622794e+00 -4.041953388822516757e-06 -1.212760709279336879e-05
-2.364729458917835814e+00 2.174731918613343140e+00 -4.128135221881379380e-06 -1.238622317600857059e-05
-2.344689378757514930e+00 2.165497346457628591e+00 -4.216911764554076569e-06 -1.265262417149415342e-05
-2.324649298597194935e+00 2.156223225270145871e+00 -4.308384313422841672e-06 -1.292711452549610840e-05
-2.304609218436874052e+00 2.146909042524566047e+00 -4.402659051994106676e-06 -1.321001568044266605e-05
-2.284569138276553169e+00 2.137554274528042697e+00 -4.499847333583328890e-06 -1.350166353120130225e-05
-2.264529058116233173e+00 2.128158386077612096e+00 -4.600065969195821225e-06 -1.380240540527211124e-05
-2.244488977955912290e+00 2.118720830102877262e+00 -4.703437512909580676e-06 -1.411260999617525158e-05
-2.224448897795591407e+00 2.109241047294306615e+00 -4.810090671214517499e-06 -1.443266432943346445e-05
-2.204408817635270523e+00 2.099718465716425619e+00 -4.920160597943201708e-06 -1.476297232727574738e-05
-2.184368737474950528e+00 2.090152500405149993e+00 -5.033789328867666057e-06 -1.510396328541219191e-05
-2.164328657314629645e+00 2.080542552948451362e+00 -5.151126194924415813e-06 -1.545608418496158265e-05
-2.144288577154308761e+00 2.070888011049515143e+00 -5.272328233885126281e-06 -1.581980544784755693e-05
-2.124248496993987878e+00 2.061188248071479823e+00 -5.397560702780079822e-06 -1.619562522137130145e-05
-2.104208416833667883e+00 2.051442622562799301e+00 -5.526997583327197816e-06 -1.658406410598445291e-05
-2.084168336673347000e+00 2.041650477762218419e+00 -5.660822101960505393e-06 -1.698567325547628570e-05
-2.064128256513026116e+00 2.031811141082274119e+00 -5.799227373703974564e-06 -1.740103341774101864e-05
-2.044088176352706121e+00 2.021923923570175141e+00 -5.942416980597720055e-06 -1.783074930017392035e-05
-2.024048096192385238e+00 2.011988119344835901e+00 -6.090605631614565141e-06 -1.827547234256599040e-05
-2.004008016032064354e+00 2.002003005008766046e+00 -6.244020043622011684e-06 -1.873588703205086858e-05
-1.983967935871744359e+00 1.991967839033423893e+00 -6.402899553781260522e-06 -1.921270210658576616e-05
-1.963927855711423476e+00 1.981881861116561838e+00 -6.567497004783540149e-06 -1.970668005668585465e-05
-1.943887775551102592e+00 1.971744291509982983e+00 -6.738079751378300841e-06 -2.021862730572365763e-05
-1.923847695390781709e+00 1.961554330316028549e+00 -6.914930560153464967e-06 -2.074938885954225043e-05
-1.903807615230460826e+00 1.951311156750998865e+00 -7.098348681400246107e-06 -2.129986421550711384e-05
-1.883767535070139942e+00 1.941013928373590991e+00 -7.288651042491878229e-06 -2.187100636064087666e-05
-1.863727454909820835e+00 1.930661780276297312e+00 -7.486173452586619703e-06 -2.246382403114921544e-05
-1.843687374749499952e+00 1.920253824237566853e+00 -7.691271978527147724e-06 -2.307938455459179750e-05
-1.823647294589179069e+00 1.909789147832387846e+00 -7.904324347718372223e-06 -2.371882177953921200e-05
-1.803607214428858185e+00 1.899266813498755369e+00 -8.125731597918850468e-06 -2.438334064436276094e-05
-1.783567134268537302e+00 1.888685857557331982e+00 -8.355919733360472890e-06 -2.507422215813903676e-05
-1.763527054108216419e+00 1.878045289181395905e+00 -8.595341658867994283e-06 -2.579282654835424182e-05
-1.743486973947895535e+00 1.867344089313962341e+00 -8.844479112979364288e-06 -2.654059807838393681e-05
-1.723446893787574652e+00 1.856581209528726628e+00 -9.103844930802296176e-06 -2.731907704145442040e-05
-1.703406813627255545e+00 1.845755570831227654e+00 -9.373985410232599236e-06 -2.812990484102328992e-05
-1.683366733466934662e+00 1.834866062396345310e+00 -9.655482963055739276e-06 -2.897483354047380999e-05
-1.663326653306613778e+00 1.823911540237965534e+00 -9.948958956784714758e-06 -2.985572732683294817e-05
-1.643286573146292895e+00 1.812890825806282802e+00 -1.025507678309445225e-05 -3.077457611766476475e-05
-1.623246492985972012e+00 1.801802704507889263e+00 -1.057454530273282955e-05 -3.173351160512538627e-05
-1.603206412825651128e+00 1.790645924143380752e+00 -1.090812259774143200e-05 -3.273481188870164260e-05
-1.583166332665330245e+00 1.779419193256794207e+00 -1.125662001788541033e-05 -3.378091158623419688e-05
-1.563126252505011138e+00 1.768121179390717668e+00 -1.162090665907111742e-05 -3.487442472049906428e-05
-1.543086172344690254e+00 1.756750507240393722e+00 -1.200191436545594570e-05 -3.601814857745466725e-05
-1.523046092184369371e+00 1.745305756699592870e+00 -1.240064299989906971e-05 -3.721508493725877997e-05
-1.503006012024048488e+00 1.733785460790376209e+00 -1.281816654774559083e-05 -3.846846457378205741e-05
-1.482965931863727604e+00 1.722188103468217379e+00 -1.325563962928377748e-05 -3.978175317342902417e-05
-1.462925851703406721e+00 1.710512117293184531e+00 -1.371430471575063592e-05 -4.115868464538152693e-05
-1.442885771543085838e+00 1.698755880957052655e+00 -1.419550023906701597e-05 -4.260328287131187608e-05
-1.422845691382766731e+00 1.686917716655300659e+00 -1.470066939623926316e-05 -4.411987989527688114e-05
-1.402805611222445847e+00 1.674995887291933494e+00 -1.523136995862373055e-05 -4.571315962920152742e-05
-1.382765531062124964e+00 1.662988593503951229e+00 -1.578928531542622693e-05 -4.738818169869318808e-05
-1.362725450901804081e+00 1.650893970491021046e+00 -1.637623645300845254e-05 -4.915041522934870954e-05
-1.342685370741483197e+00 1.638710084634547703e+00 -1.699419555212244859e-05 -5.100578864158933357e-05
-1.322645290581162314e+00 1.626434929888781245e+00 -1.764530102188466287e-05 -5.296073031502146478e-05
-1.302605210420841431e+00 1.614066423924890081e+00 -1.833187434319150100e-05 -5.502221711850552310e-05
-1.282565130260520547e+00 1.601602404007012259e+00 -1.905643882116336840e-05 -5.719783209912066013e-05
-1.262525050100201440e+00 1.589040622577158279e+00 -1.982174070480624550e-05 -5.949583314190931560e-05
-1.242484969939880557e+00 1.576378742523433463e+00 -2.063077286629244611e-05 -6.192521643555437549e-05
-1.222444889779559674e+00 1.563614332103386406e+00 -2.148680132507685414e-05 -6.449579947798156354e-05
-1.202404809619238790e+00 1.550744859491230976e+00 -2.239339528642414479e-05 -6.721831540801304072e-05
-1.182364729458917907e+00 1.537767686914325749e+00 -2.335446095336202177e-05 -7.010450962496861393e-05
-1.162324649298597024e+00 1.524680064340448560e+00 -2.437427977253214806e-05 -7.316725693584658075e-05
-1.142284569138276140e+00 1.511479122673069719e+00 -2.545755181015962876e-05 -7.642069039093257743e-05
-1.122244488977957033e+00 1.498161866406936049e+00 -2.660944494992101284e-05 -7.988035319073105711e-05
-1.102204408817636150e+00 1.484725165690698567e+00 -2.783565102493223975e-05 -8.356336736881075922e-05
-1.082164328657315266e+00 1.471165747737021912e+00 -2.914244971408130880e-05 -8.748862240537391699e-05
-1.062124248496994383e+00 1.457480187513363390e+00 -3.053678167508344643e-05 -9.167699795398220886e-05
-1.042084168336673500e+00 1.443664897638418987e+00 -3.202633235610541362e-05 -9.615161812348560488e-05
-1.022044088176352616e+00 1.429716117399781217e+00 -3.361962837056253761e-05 -1.009381412586662918e-04
-1.002004008016031733e+00 1.415629900797543694e+00 -3.532614847534532032e-05 -1.060650931634654626e-04
-9.819639278557126261e-01 1.401402103506136809e+00 -3.715645183788307548e-05 -1.115642545883588355e-04
-9.619238476953917427e-01 1.387028368632301500e+00 -3.912232663239034736e-05 -1.174711120697224942e-04
-9.418837675350708594e-01 1.372504111130506521e+00 -4.123696281144173525e-05 -1.238253758018004191e-04
-9.218436873747499760e-01 1.357824500717784266e+00 -4.351515335132560836e-05 -1.306715891615795044e-04
-9.018036072144290927e-01 1.342984443107535952e+00 -4.597352980650892817e-05 -1.380598410776201490e-04
-8.817635270541082093e-01 1.327978559355615706e+00 -4.863083852812977170e-05 -1.460465973792679506e-04
-8.617234468937873260e-01 1.312801163081285027e+00 -5.150826601574287622e-05 -1.546956874420857275e-04
-8.416833667334664426e-01 1.297446235289513972e+00 -5.462982339721200731e-05 -1.640794637083331509e-04
-8.216432865731473356e-01 1.281907396478503269e+00 -5.802280249722624461e-05 -1.742801814970107444e-04
-8.016032064128264523e-01 1.266177875665837504e+00 -6.171831910439795621e-05 -1.853916436544977842e-04
-7.815631262525055689e-01 1.250250475906732550e+00 -6.575196271907390866e-05 -1.975211649565267180e-04
-7.615230460921846856e-01 1.234117535806200872e+00 -7.016457708242107572e-05 -2.107919354159548675e-04
-7.414829659318638022e-01 1.217770886441176037e+00 -7.500320220155121120e-05 -2.253458751582115838e-04
-7.214428857715429189e-01 1.201201803005259361e+00 -8.032221678599960057e-05 -2.413470950024532158e-04
-7.014028056112220355e-01 1.184400950363703409e+00 -8.618473075594490496e-05 -2.589861192952014335e-04
-6.813627254509029285e-01 1.167358321554185840e+00 -9.266429187049229910e-05 -2.784850639869773659e-04
-6.613226452905820452e-01 1.150063168083024889e+00 -9.984698910459055554e-05 -3.001040209369421063e-04
-6.412825651302611618e-01 1.132503920638035622e+00 -1.078340607665317918e-04 -3.241489835552613386e-04
-6.212424849699402785e-01 1.114668098556642395e+00 -1.167451491613791248e-04 -3.509817411107007956e-04
-6.012024048096193951e-01 1.096542206036429157e+00 -1.267223895213831497e-04 -3.810323208064403389e-04
-5.811623246492985118e-01 1.078111612635072714e+00 -1.379355843038609919e-04 -4.148147487654796350e-04
-5.611222444889776284e-01 1.059360415051438187e+00 -1.505888012285350186e-04 -4.529471655843053668e-04
-5.410821643286585214e-01 1.040271276474226791e+00 -1.649288559405492904e-04 -4.961777187908467113e-04
-5.210420841683376381e-01 1.020825238881110097e+00 -1.812563135845657314e-04 -5.454181856627826619e-04
-5.010020040080167547e-01 1.001001502504383689e+00 -1.999398918425265848e-04 -6.017880515578610812e-04
-4.809619238476958714e-01 9.807771651580147187e-01 -2.214355085317087912e-04 -6.666728947202216204e-04
-4.609218436873749880e-01 9.601269121187834266e-01 -2.463117474251763639e-04 -7.418025804923900068e-04
-4.408817635270541047e-01 9.390226445906979524e-01 -2.752843084206091362e-04 -8.293572488327072278e-04
-4.208416833667332213e-01 9.174330311981722108e-01 -3.092632114101157015e-04 -9.321128657227006897e-04
-4.008016032064123380e-01 8.953229620716899317e-01 -3.494183825487606754e-04 -1.053643972440454490e-03
-3.807615230460932310e-01 8.726528783497975450e-01 -3.972721795819644797e-04 -1.198610544612677131e-03
-3.607214428857723476e-01 8.493779404785273268e-01 -4.548321219770556922e-04 -1.373170892254194086e-03
-3.406813627254514643e-01 8.254469852455110779e-01 -5.247848414302591635e-04 -1.585587375060981685e-03
-3.206412825651305809e-01 8.008012020035066847e-01 -6.107853481651659422e-04 -1.847133957017632611e-03
-3.006012024048096976e-01 7.753724297456154879e-01 -7.178984174218694392e-04 -2.173488596401540462e-03
-2.805611222444888142e-01 7.490809332034674695e-01 -8.532895833606168878e-04 -2.586927300821884046e-03
-2.605210420841679309e-01 7.218324488192089383e-01 -1.027338735549720994e-03 -3.119888080661326057e-03
-2.404809619238488239e-01 6.935141843161519715e-01 -1.255495187308941496e-03 -3.820965799551601094e-03
-2.204408817635279405e-01 6.639892796778091855e-01 -1.561488123791088256e-03 -4.765413527886508405e-03
-2.004008016032070572e-01 6.330889378329194184e-01 -1.983135577559247409e-03 -6.074438894131617417e-03
-1.803607214428861738e-01 6.006009015026304576e-01 -2.583423139537188717e-03 -7.952752056263889813e-03
-1.603206412825652905e-01 5.662519603190178108e-01 -3.473013478981989977e-03 -1.076693627029534639e-02
-1.402805611222444071e-01 5.296802075257190934e-01 -4.859677789446958940e-03 -1.522411235604970159e-02
-1.202404809619235238e-01 4.903885825790064712e-01 -7.168036697984270234e-03 -2.282900539195686918e-02
-1.002004008016044168e-01 4.476614810358479080e-01 -1.136934998361738280e-02 -3.725479481980364937e-02
-8.016032064128353340e-02 4.004006010017555628e-01 -2.006575375192687360e-02 -6.956917077992486043e-02
-6.012024048096265005e-02 3.467570921580772625e-01 -4.213864023266999936e-02 -1.689276837067570369e-01
-4.008016032064176670e-02 2.831259801595105152e-01 -1.245953493572327098e-01 -1.942579786784851770e+00
-2.004008016032088335e-02 2.002003005008777814e-01 -2.068995707482860880e+00 2.491906987144663077e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004008016032064049e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008016032064128098e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.012024048096192147e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.016032064128256196e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002004008016031955e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.202404809619238429e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.402805611222444904e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.603206412825651239e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.803607214428857575e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004008016032063910e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.204408817635270523e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.404809619238476859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.605210420841683194e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.805611222444889807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.006012024048095865e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.206412825651302478e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.406813627254509091e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.607214428857715149e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.807615230460921762e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008016032064127820e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.208416833667334433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.408817635270541047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.609218436873747105e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.809619238476953718e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.010020040080159776e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.210420841683366389e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.410821643286573002e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.611222444889779615e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.811623246492986228e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.012024048096191731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.212424849699398344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.412825651302604957e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.613226452905811570e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.813627254509018183e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.014028056112223686e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.214428857715430299e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.414829659318636912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.615230460921843525e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.815631262525050138e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.016032064128255641e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.216432865731462254e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.416833667334668867e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.617234468937875480e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.817635270541082093e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.018036072144288706e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.218436873747494209e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.418837675350700822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.619238476953907435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.819639278557114048e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
