# Traveling wave profile for m=4, c=1.0
# xi f residual_fo residual_so
-4.529058116232465458e+00 2.063084286246013477e+00 -4.877358239646634175e-07 -3.414298880954902415e-06
-4.509018036072144575e+00 2.060798316767711302e+00 -4.937202860988421094e-07 -3.456196971285407926e-06
-4.488977955911823692e+00 2.058504714642585665e+00 -4.998053334814844817e-07 -3.498795969392176630e-06
-4.468937875751502808e+00 2.056203420140248816e+00 -5.059931047352028699e-07 -3.542119216604078247e-06
-4.448897795591182813e+00 2.053894372792479661e+00 -5.122858302286648069e-07 -3.586173988878726959e-06
-4.428857715430861930e+00 2.051577511380740848e+00 -5.186857436750846873e-07 -3.630970844881176163e-06
-4.408817635270541047e+00 2.049252773923424975e+00 -5.251951805812504759e-07 -3.676542938535476424e-06
-4.388777555110221051e+00 2.046920097662825899e+00 -5.318165334500246644e-07 -3.722895861812958174e-06
-4.368737474949900168e+00 2.044579419051825386e+00 -5.385522369866224679e-07 -3.770048195406161540e-06
-4.348697394789579285e+00 2.042230673740291103e+00 -5.454048152830903717e-07 -3.818017958678865398e-06
-4.328657314629258401e+00 2.039873796561174846e+00 -5.523768363130399095e-07 -3.866829558774043107e-06
-4.308617234468938406e+00 2.037508721516306576e+00 -5.594709753115045814e-07 -3.916494364375466830e-06
-4.288577154308617523e+00 2.035135381761869589e+00 -5.666899244166634375e-07 -3.967026572126997053e-06
-4.268537074148296639e+00 2.032753709593559499e+00 -5.740364928535912625e-07 -4.018459463850376778e-06
-4.248496993987975756e+00 2.030363636431405272e+00 -5.815135545317318133e-07 -4.070809708878186939e-06
-4.228456913827655761e+00 2.027965092804253633e+00 -5.891240655586660324e-07 -4.124088015089455439e-06
-4.208416833667334878e+00 2.025558008333900428e+00 -5.968710360265694348e-07 -4.178308671498598414e-06
-4.188376753507013994e+00 2.023142311718867159e+00 -6.047575702022855992e-07 -4.233518495766475098e-06
-4.168336673346693999e+00 2.020717930717802258e+00 -6.127869077859893210e-07 -4.289740495266869402e-06
-4.148296593186373116e+00 2.018284792132505778e+00 -6.209623305136746652e-07 -4.346976226088372641e-06
-4.128256513026052232e+00 2.015842821790565065e+00 -6.292872083701883668e-07 -4.405249441674641275e-06
-4.108216432865731349e+00 2.013391944527586741e+00 -6.377650104277821086e-07 -4.464598490017124277e-06
-4.088176352705411354e+00 2.010932084169017919e+00 -6.463993341560003714e-07 -4.525042214709174004e-06
-4.068136272545090470e+00 2.008463163511540639e+00 -6.551938337012730429e-07 -4.586611936474582762e-06
-4.048096192384769587e+00 2.005985104304035538e+00 -6.641523274536487165e-07 -4.649332211670298420e-06
-4.028056112224448704e+00 2.003497827228089889e+00 -6.732786783369970607e-07 -4.713221514407450741e-06
-4.008016032064128709e+00 2.001001251878052223e+00 -6.825769044843665867e-07 -4.778316395004367223e-06
-3.987975951903807825e+00 1.998495296740603333e+00 -6.920511183283739598e-07 -4.844636663392520859e-06
-3.967935871743486942e+00 1.995979879173847449e+00 -7.017055516644887803e-07 -4.912229101705634093e-06
-3.947895791583166947e+00 1.993454915385895143e+00 -7.115446045702356059e-07 -4.981112070367998967e-06
-3.927855711422846063e+00 1.990920320412929767e+00 -7.215727309550779012e-07 -5.051307795156390057e-06
-3.907815631262525180e+00 1.988376008096744085e+00 -7.317945692197902474e-07 -5.122867328566371725e-06
-3.887775551102204297e+00 1.985821891061725131e+00 -7.422148914082438154e-07 -5.195828769899435429e-06
-3.867735470941884302e+00 1.983257880691276398e+00 -7.528386289090693850e-07 -5.270202088070163882e-06
-3.847695390781563418e+00 1.980683887103658281e+00 -7.636707811398135703e-07 -5.346026526353853114e-06
-3.827655310621242535e+00 1.978099819127229875e+00 -7.747165897686869585e-07 -5.423357201550516038e-06
-3.807615230460921651e+00 1.975505584275073057e+00 -7.859814135924292344e-07 -5.502221497977188847e-06
-3.787575150300601656e+00 1.972901088718981732e+00 -7.974707904589983798e-07 -5.582657074398866826e-06
-3.767535070140280773e+00 1.970286237262794948e+00 -8.091904102058844472e-07 -5.664700609031569911e-06
-3.747494989979959890e+00 1.967660933315056537e+00 -8.211461481610893287e-07 -5.748403410166247340e-06
-3.727454909819639894e+00 1.965025078860978214e+00 -8.333440796870483780e-07 -5.833799406218531658e-06
-3.707414829659319011e+00 1.962378574433683243e+00 -8.457904292213935804e-07 -5.920932068192996667e-06
-3.687374749498998128e+00 1.959721319084714253e+00 -8.584916568465938980e-07 -6.009847993482253514e-06
-3.667334669338677244e+00 1.957053210353774109e+00 -8.714543901777727086e-07 -6.100602817582512216e-06
-3.647294589178357249e+00 1.954374144237682964e+00 -8.846855289457167260e-07 -6.193232827911288041e-06
-3.627254509018036366e+00 1.951684015158519969e+00 -8.981920984196811730e-07 -6.287785531355893909e-06
-3.607214428857715482e+00 1.948982715930931642e+00 -9.119814390612379640e-07 -6.384328187891696871e-06
-3.587174348697395487e+00 1.946270137728571825e+00 -9.260610832895199707e-07 -6.482895678061595390e-06
-3.567134268537074604e+00 1.943546170049650357e+00 -9.404388026101884179e-07 -6.583550195671250549e-06
-3.547094188376753721e+00 1.940810700681561807e+00 -9.551226497761522438e-07 -6.686351902374099154e-06
-3.527054108216432837e+00 1.938063615664561201e+00 -9.701209251200548778e-07 -6.791354728363785398e-06
-3.507014028056112842e+00 1.935304799254458086e+00 -9.854422078348079594e-07 -6.898612895156475133e-06
-3.486973947895791959e+00 1.932534133884295624e+00 -1.001095340597002448e-06 -7.008197648872283025e-06
-3.466933867735471075e+00 1.929751500124981645e+00 -1.017089509808277725e-06 -7.120175609998113941e-06
-3.446893787575150192e+00 1.926956776644835223e+00 -1.033434169045444051e-06 -7.234606485440053802e-06
-3.426853707414830197e+00 1.924149840168016157e+00 -1.050139113695225390e-06 -7.351557584911461163e-06
-3.406813627254509314e+00 1.921330565431793147e+00 -1.067214446287545471e-06 -7.471090931687740522e-06
-3.386773547094188430e+00 1.918498825142620268e+00 -1.084670614825977708e-06 -7.593305923592197360e-06
-3.366733466933868435e+00 1.915654489930971538e+00 -1.102518504936256249e-06 -7.718265798928314325e-06
-3.346693386773547552e+00 1.912797428304897851e+00 -1.120769262313858761e-06 -7.846032758607179858e-06
-3.326653306613226668e+00 1.909927506602261182e+00 -1.139434489233481784e-06 -7.976708879198213253e-06
-3.306613226452905785e+00 1.907044588941595675e+00 -1.158526189343200841e-06 -8.110370380620679498e-06
-3.286573146292585790e+00 1.904148537171553190e+00 -1.178056770717583746e-06 -8.247105775183172227e-06
-3.266533066132264906e+00 1.901239210818880476e+00 -1.198039105143600125e-06 -8.387006076304714952e-06
-3.246492985971944023e+00 1.898316467034877331e+00 -1.218486502724269727e-06 -8.530156215158513078e-06
-3.226452905811623140e+00 1.895380160540280468e+00 -1.239412746850687697e-06 -8.676659341233516898e-06
-3.206412825651303145e+00 1.892430143568518019e+00 -1.260832144411860867e-06 -8.826618113744189031e-06
-3.186372745490982261e+00 1.889466265807274503e+00 -1.282759505033537195e-06 -8.980136740888156055e-06
-3.166332665330661378e+00 1.886488374338307183e+00 -1.305210199226136680e-06 -9.137318976115693658e-06
-3.146292585170341383e+00 1.883496313575448333e+00 -1.328200132405532585e-06 -9.298271059776652692e-06
-3.126252505010020499e+00 1.880489925200726553e+00 -1.351745814143212598e-06 -9.463116938945859147e-06
-3.106212424849699616e+00 1.877469048098538984e+00 -1.375864382313629619e-06 -9.631976105595185800e-06
-3.086172344689378733e+00 1.874433518287801581e+00 -1.400573604315447085e-06 -9.804971199400824844e-06
-3.066132264529058737e+00 1.871383168852000400e+00 -1.425891927170352957e-06 -9.982226579552389012e-06
-3.046092184368737854e+00 1.868317829867066626e+00 -1.451838475996503064e-06 -1.016388326036121725e-05
-3.026052104208416971e+00 1.865237328326992294e+00 -1.478433155538416699e-06 -1.035008124716796374e-05
-3.006012024048096087e+00 1.862141488067099449e+00 -1.505696593184779886e-06 -1.054095773156404903e-05
-2.985971943887776092e+00 1.859030129684874577e+00 -1.533650237250938630e-06 -1.073666787476668105e-05
-2.965931863727455209e+00 1.855903070458270188e+00 -1.562316371050975761e-06 -1.093736771906606009e-05
-2.945891783567134325e+00 1.852760124261381591e+00 -1.591718157889498997e-06 -1.114321717921029631e-05
-2.925851703406814330e+00 1.849601101477388765e+00 -1.621879667818015847e-06 -1.135438841259883702e-05
-2.905811623246493447e+00 1.846425808908659150e+00 -1.652825954601144787e-06 -1.157105230475963253e-05
-2.885771543086172564e+00 1.843234049683898812e+00 -1.684583039257558923e-06 -1.179339232493248346e-05
-2.865731462925851680e+00 1.840025623162231838e+00 -1.717178039040145876e-06 -1.202160494528925483e-05
-2.845691382765531685e+00 1.836800324834084952e+00 -1.750639155806421599e-06 -1.225587749331680243e-05
-2.825651302605210802e+00 1.833557946218749235e+00 -1.784995732806438085e-06 -1.249641822198555019e-05
-2.805611222444889918e+00 1.830298274758479282e+00 -1.820278351633008995e-06 -1.274344866430965340e-05
-2.785571142284569035e+00 1.827021093708992128e+00 -1.856518868054157778e-06 -1.299718528713356136e-05
-2.765531062124249040e+00 1.823726182026211395e+00 -1.893750448372921724e-06 -1.325785898842468669e-05
-2.745490981963928157e+00 1.820413314249104575e+00 -1.932007679950054069e-06 -1.352571884893905008e-05
-2.725450901803607273e+00 1.817082260378445779e+00 -1.971326627187020009e-06 -1.380100813719309372e-05
-2.705410821643287278e+00 1.813732785751332122e+00 -2.011744860863640127e-06 -1.408399559466033679e-05
-2.685370741482966395e+00 1.810364650911272966e+00 -2.053301635024373795e-06 -1.437496059253362546e-05
-2.665330661322645511e+00 1.806977611473661094e+00 -2.096037868548616956e-06 -1.467417948930460625e-05
-2.645290581162324628e+00 1.803571417986424619e+00 -2.139996279099110055e-06 -1.498195946680880297e-05
-2.625250501002004633e+00 1.800145815785651804e+00 -2.185221498085532232e-06 -1.529860944771144204e-05
-2.605210420841683749e+00 1.796700544845963199e+00 -2.231760104332014549e-06 -1.562445265079759338e-05
-2.585170340681362866e+00 1.793235339625403046e+00 -2.279660795134752505e-06 -1.595983757596286523e-05
-2.565130260521041983e+00 1.789749928904601273e+00 -2.328974471527134327e-06 -1.630512217332125147e-05
-2.545090180360721988e+00 1.786244035619949155e+00 -2.379754359516095263e-06 -1.666066712147085127e-05
-2.525050100200401104e+00 1.782717376690515998e+00 -2.432056078666144927e-06 -1.702686299864808461e-05
-2.505010020040080221e+00 1.779169662838424149e+00 -2.485937881269162375e-06 -1.740413470940893603e-05
-2.484969939879760226e+00 1.775600598402373276e+00 -2.541460752181201599e-06 -1.779289816994378270e-05
-2.464929859719439342e+00 1.772009881144002152e+00 -2.598688489729994444e-06 -1.819359547994281456e-05
-2.444889779559118459e+00 1.768397202046749550e+00 -2.657687959067844830e-06 -1.860670062825420246e-05
-2.424849699398797576e+00 1.764762245106857641e+00 -2.718529211159781411e-06 -1.903270544545421217e-05
-2.404809619238477580e+00 1.761104687116146872e+00 -2.781285697722735151e-06 -1.947212205521964279e-05
-2.384769539078156697e+00 1.757424197436163960e+00 -2.846034416636999964e-06 -1.992548903473334576e-05
-2.364729458917835814e+00 1.753720437763286011e+00 -2.912856171544131456e-06 -2.039337371684268874e-05
-2.344689378757514930e+00 1.749993061884339784e+00 -2.981835747317695962e-06 -2.087636953262972384e-05
-2.324649298597194935e+00 1.746241715422265806e+00 -3.053062181096466432e-06 -2.137510025335132013e-05
-2.304609218436874052e+00 1.742466035571332617e+00 -3.126628978805667813e-06 -2.189022118415095974e-05
-2.284569138276553169e+00 1.738665650821382025e+00 -3.202634417553973378e-06 -2.242242545236194928e-05
-2.264529058116233173e+00 1.734840180670541354e+00 -3.281181816722211764e-06 -2.297242728843684745e-05
-2.244488977955912290e+00 1.730989235325821163e+00 -3.362379796811865162e-06 -2.354099035528633976e-05
-2.224448897795591407e+00 1.727112415390972489e+00 -3.446342706908689379e-06 -2.412891758041268986e-05
-2.204408817635270523e+00 1.723209311540938593e+00 -3.533190873039604440e-06 -2.473705433203576831e-05
-2.184368737474950528e+00 1.719279504182202212e+00 -3.623051079204575586e-06 -2.536628565508181055e-05
-2.164328657314629645e+00 1.715322563098277131e+00 -3.716056841324144600e-06 -2.601754572140180244e-05
-2.144288577154308761e+00 1.711338047079556057e+00 -3.812348976617307983e-06 -2.669182549652759917e-05
-2.124248496993987878e+00 1.707325503536664790e+00 -3.912075958595329084e-06 -2.739016047570430601e-05
-2.104208416833667883e+00 1.703284468096430748e+00 -4.015394483164458350e-06 -2.811364748112055167e-05
-2.084168336673347000e+00 1.699214464179503725e+00 -4.122469955292196175e-06 -2.886344760355541439e-05
-2.064128256513026116e+00 1.695115002558618800e+00 -4.233477131382334946e-06 -2.964078993983321197e-05
-2.044088176352706121e+00 1.690985580896408269e+00 -4.348600689402237762e-06 -3.044695825593635163e-05
-2.024048096192385238e+00 1.686825683261612197e+00 -4.468035877808196332e-06 -3.128332814128498285e-05
-2.004008016032064354e+00 1.682634779622449228e+00 -4.591989343882829644e-06 -3.215134905332206472e-05
-1.983967935871744359e+00 1.678412325315830955e+00 -4.720679779662839692e-06 -3.305254239194255206e-05
-1.963927855711423476e+00 1.674157760491009617e+00 -4.854338832488425126e-06 -3.398853974800886135e-05
-1.943887775551102592e+00 1.669870509526157010e+00 -4.993212041864980577e-06 -3.496106138101140459e-05
-1.923847695390781709e+00 1.665549980416259235e+00 -5.137559752843579020e-06 -3.597192618087774463e-05
-1.903807615230460826e+00 1.661195564130603763e+00 -5.287658222635771565e-06 -3.702307694908313351e-05
-1.883767535070139942e+00 1.656806633938013862e+00 -5.443800795201791942e-06 -3.811656264929297322e-05
-1.863727454909820835e+00 1.652382544697844402e+00 -5.606299058852348693e-06 -3.925456901754387218e-05
-1.843687374749499952e+00 1.647922632114617425e+00 -5.775484339776149056e-06 -4.043942000464539888e-05
-1.823647294589179069e+00 1.643426211954013727e+00 -5.951709038165553523e-06 -4.167357904805157887e-05
-1.803607214428858185e+00 1.638892579217769097e+00 -6.135348319835642883e-06 -4.295968061995836251e-05
-1.783567134268537302e+00 1.634321007274837090e+00 -6.326801829048545045e-06 -4.430052328530109662e-05
-1.763527054108216419e+00 1.629710746945982169e+00 -6.526495573061508182e-06 -4.569908939799915970e-05
-1.743486973947895535e+00 1.625061025538746096e+00 -6.734883994080620440e-06 -4.715856881887248164e-05
-1.723446893787574652e+00 1.620371045829494649e+00 -6.952452265562847344e-06 -4.868236030119987845e-05
-1.703406813627255545e+00 1.615639984988987532e+00 -7.179718678029800571e-06 -5.027409193303356005e-05
-1.683366733466934662e+00 1.610866993447636952e+00 -7.417237390477948722e-06 -5.193765170474762272e-05
-1.663326653306613778e+00 1.606051193696306667e+00 -7.665601367334851091e-06 -5.367719461446540663e-05
-1.643286573146292895e+00 1.601191679018163505e+00 -7.925445586670631926e-06 -5.549717135266973855e-05
-1.623246492985972012e+00 1.596287512146724596e+00 -8.197450606983736066e-06 -5.740235104667590349e-05
-1.603206412825651128e+00 1.591337723844839180e+00 -8.482346420368713780e-06 -5.939784827546645829e-05
-1.583166332665330245e+00 1.586341311398890008e+00 -8.780916750605882726e-06 -6.148915859682801965e-05
-1.563126252505011138e+00 1.581297237022017077e+00 -9.094003755483193174e-06 -6.368218684826842946e-05
-1.543086172344690254e+00 1.576204426159620642e+00 -9.422513204238036622e-06 -6.598328195650537964e-05
-1.523046092184369371e+00 1.571061765689815815e+00 -9.767420182993369338e-06 -6.839927739576978638e-05
-1.503006012024048488e+00 1.565868102010841811e+00 -1.012977540559845124e-05 -7.093753800546664934e-05
-1.482965931863727604e+00 1.560622239006721257e+00 -1.051071220148358520e-05 -7.360601153294510368e-05
-1.462925851703406721e+00 1.555322935881658042e+00 -1.091145426285189401e-05 -7.641327986362966840e-05
-1.442885771543085838e+00 1.549968904852777607e+00 -1.133332420610866365e-05 -7.936861268120765089e-05
-1.422845691382766731e+00 1.544558808689840745e+00 -1.177775306382411458e-05 -8.248204163407990563e-05
-1.402805611222445847e+00 1.539091258089463787e+00 -1.224629090934570286e-05 -8.576443899954711014e-05
-1.382765531062124964e+00 1.533564808870184537e+00 -1.274061865258468984e-05 -8.922759150920001048e-05
-1.362725450901804081e+00 1.527977958973351758e+00 -1.326256116773727456e-05 -9.288429743747883549e-05
-1.342685370741483197e+00 1.522329145253331850e+00 -1.381410202605515281e-05 -9.674846599949660231e-05
-1.322645290581162314e+00 1.516616740038843281e+00 -1.439739988490229550e-05 -1.008352351234975686e-04
-1.302605210420841431e+00 1.510839047445366123e+00 -1.501480697391199826e-05 -1.051611063118684797e-04
-1.282565130260520547e+00 1.504994299416469561e+00 -1.566888977438951613e-05 -1.097440793316195595e-04
-1.262525050100201440e+00 1.499080651469561154e+00 -1.636245226949162301e-05 -1.146038207409105780e-04
-1.242484969939880557e+00 1.493096178118906270e+00 -1.709856219239691555e-05 -1.197618548118839499e-04
-1.222444889779559674e+00 1.487038867945810638e+00 -1.788058066198860985e-05 -1.252417639392433557e-04
-1.202404809619238790e+00 1.480906618282482601e+00 -1.871219563170933853e-05 -1.310694190124195302e-04
-1.182364729458917907e+00 1.474697229472322180e+00 -1.959745982860194857e-05 -1.372732554187905407e-04
-1.162324649298597024e+00 1.468408398665080217e+00 -2.054083388980387781e-05 -1.438845768291230343e-04
-1.142284569138276140e+00 1.462037713100466485e+00 -2.154723540881420263e-05 -1.509378937356586903e-04
-1.122244488977957033e+00 1.455582642828251672e+00 -2.262209486564303873e-05 -1.584713213986788105e-04
-1.102204408817636150e+00 1.449040532806596948e+00 -2.377141961823481253e-05 -1.665270255486461792e-04
-1.082164328657315266e+00 1.442408594313155046e+00 -2.500186713416674422e-05 -1.751517375083722072e-04
-1.062124248496994383e+00 1.435683895595224691e+00 -2.632082920284162242e-05 -1.843973531521214682e-04
-1.042084168336673500e+00 1.428863351675806026e+00 -2.773652888127253746e-05 -1.943216111257584089e-04
-1.022044088176352616e+00 1.421943713221509586e+00 -2.925813241805297338e-05 -2.049888763551166448e-04
-1.002004008016031733e+00 1.414921554365741407e+00 -3.089587880000799203e-05 -2.164710577119421941e-04
-9.819639278557126261e-01 1.407793259366077132e+00 -3.266123024847633616e-05 -2.288486643422515954e-04
-9.619238476953917427e-01 1.400555007957927200e+00 -3.456704733689752729e-05 -2.422120415630502066e-04
-9.418837675350708594e-01 1.393202759247049505e+00 -3.662779367996638058e-05 -2.566628108056079327e-04
-9.218436873747499760e-01 1.385732233960647486e+00 -3.885977559942022097e-05 -2.723155569626101169e-04
-9.018036072144290927e-01 1.378138894850136520e+00 -4.128142403203582944e-05 -2.892998194070628415e-04
-8.817635270541082093e-01 1.370417925007330062e+00 -4.391362698358269867e-05 -3.077624275462653713e-04
-8.617234468937873260e-01 1.362564203818934283e+00 -4.678012314446311493e-05 -3.278702848490411270e-04
-8.416833667334664426e-01 1.354572280240646354e+00 -4.990796975479216968e-05 -3.498136711499455487e-04
-8.216432865731473356e-01 1.346436343020450233e+00 -5.332810075092675461e-05 -3.738101673249616397e-04
-8.016032064128264523e-01 1.338150187439131056e+00 -5.707599533411045201e-05 -4.001093876837558128e-04
-7.815631262525055689e-01 1.329707178062417450e+00 -6.119248268282584391e-05 -4.289986629402164908e-04
-7.615230460921846856e-01 1.321100206910737374e+00 -6.572471433774484950e-05 -4.608099014120625725e-04
-7.414829659318638022e-01 1.312321646345977699e+00 -7.072734527929780413e-05 -4.959279466731913999e-04
-7.214428857715429189e-01 1.303363295845426428e+00 -7.626397550480890075e-05 -5.348007696994727667e-04
-7.014028056112220355e-01 1.294216321675759396e+00 -8.240891886240886421e-05 -5.779519851287773236e-04
-6.813627254509029285e-01 1.284871188287379340e+00 -8.924938560983530778e-05 -6.259963076580277175e-04
-6.613226452905820452e-01 1.275317580012438334e+00 -9.688819133368831160e-05 -6.796587463249181837e-04
-6.412825651302611618e-01 1.265544311356585183e+00 -1.054471401218948223e-04 -7.397985921144822896e-04
-6.212424849699402785e-01 1.255539223809210014e+00 -1.150712777442386425e-04 -8.074395977430981475e-04
-6.012024048096193951e-01 1.245289066639240660e+00 -1.259342760923098936e-04 -8.838082223547871763e-04
-5.811623246492985118e-01 1.234779358565913476e+00 -1.382453007326978067e-04 -9.703824524827098230e-04
-5.611222444889776284e-01 1.223994226459804269e+00 -1.522578396075946472e-04 -1.068954630348173396e-03
-5.410821643286585214e-01 1.212916216289081861e+00 -1.682811494970737343e-04 -1.181713007785134550e-03
-5.210420841683376381e-01 1.201526070311593530e+00 -1.866952312653546997e-04 -1.311348572667014878e-03
-5.010020040080167547e-01 1.189802462931366156e+00 -2.079706129102243395e-04 -1.461196376926210405e-03
-4.809619238476958714e-01 1.177721685557458597e+00 -2.326947583901617378e-04 -1.635424501010618314e-03
-4.609218436873749880e-01 1.165257268039030070e+00 -2.616077205765954261e-04 -1.839289612195926793e-03
-4.408817635270541047e-01 1.152379520538097557e+00 -2.956508639755384138e-04 -2.079486910751882078e-03
-4.208416833667332213e-01 1.139054974656409591e+00 -3.360343346968663880e-04 -2.364635835139239362e-03
-4.008016032064123380e-01 1.125245695688650960e+00 -3.843318462516398526e-04 -2.705964180464093261e-03
-3.807615230460932310e-01 1.110908428182180163e+00 -4.426159536244922421e-04 -3.118287358685023491e-03
-3.607214428857723476e-01 1.095993523249686463e+00 -5.136544780207641381e-04 -3.621435233661429720e-03
-3.406813627254514643e-01 1.080443576293637742e+00 -6.012012197470495423e-04 -4.242372338886468697e-03
-3.206412825651305809e-01 1.064191674764483286e+00 -7.104354233636867022e-04 -5.018418071305319472e-03
-3.006012024048096976e-01 1.047159112091581523e+00 -8.486419847567594488e-04 -6.002258736526044913e-03
-2.805611222444888142e-01 1.029252357321292832e+00 -1.026292581577381569e-03 -7.269967003924904247e-03
-2.605210420841679309e-01 1.010358965358900685e+00 -1.258816405639628933e-03 -8.934243038076772336e-03
-2.404809619238488239e-01 9.903419435518302505e-01 -1.569601471759884959e-03 -1.116708125711696198e-02
-2.204408817635279405e-01 9.690318078322814888e-01 -1.995286718352140554e-03 -1.424023583568967410e-02
-2.004008016032070572e-01 9.462150717842597869e-01 -2.595533557896656518e-03 -1.860112517217515915e-02
-1.803607214428861738e-01 9.216170248419499611e-01 -3.472079609773581765e-03 -2.502391162952122272e-02
-1.603206412825652905e-01 8.948749644523008584e-01 -4.808411424215730534e-03 -3.493285982338889539e-02
-1.402805611222444071e-01 8.654946176629103594e-01 -6.959306628522510252e-03 -5.116068022265096715e-02
-1.202404809619235238e-01 8.327749902081290623e-01 -1.067460525084240608e-02 -7.995280696006190624e-02
-1.002004008016044168e-01 7.956688619224220327e-01 -1.773830997593650594e-02 -1.372158972832977497e-01
-8.016032064128353340e-02 7.524971497082371119e-01 -3.316389503667505068e-02 -2.735247822478577007e-01
-6.012024048096265005e-02 7.002775039789654876e-01 -7.515131366787031197e-02 -7.315538818860378711e-01
-4.008016032064176670e-02 6.327721556782943679e-01 -2.492162605448591250e-01 -1.784863154365247340e+01
-2.004008016032088335e-02 5.320958373822430865e-01 -9.149769712829849411e+00 9.968650421794382765e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004008016032064049e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008016032064128098e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.012024048096192147e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.016032064128256196e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002004008016031955e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.202404809619238429e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.402805611222444904e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.603206412825651239e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.803607214428857575e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.004008016032063910e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.204408817635270523e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.404809619238476859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.605210420841683194e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.805611222444889807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.006012024048095865e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.206412825651302478e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.406813627254509091e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.607214428857715149e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.807615230460921762e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008016032064127820e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.208416833667334433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.408817635270541047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.609218436873747105e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.809619238476953718e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.010020040080159776e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.210420841683366389e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.410821643286573002e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.611222444889779615e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.811623246492986228e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.012024048096191731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.212424849699398344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.412825651302604957e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.613226452905811570e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.813627254509018183e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.014028056112223686e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.214428857715430299e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.414829659318636912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.615230460921843525e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.815631262525050138e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.016032064128255641e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.216432865731462254e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.416833667334668867e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.617234468937875480e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.817635270541082093e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.018036072144288706e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.218436873747494209e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.418837675350700822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.619238476953907435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.819639278557114048e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
