frame,model_output
1176,-2.6344024979473115
1177,-2.622512330323085
1178,-2.5932155625003697
1179,-2.5598178058010084
1180,-2.6654569245335713
1181,-2.5970820661227263
1182,-2.6610990018508742
1183,-2.61047036868229
1184,-2.611321462811745
1185,-2.721432462737981
1186,-2.746728279104476
1187,-2.7174991797393746
1188,-2.6684619493014066
1189,-2.67974098109696
1190,-2.5571986698488756
1191,-2.476597808169951
1192,-2.497130137481931
1193,-2.4371203925109755
1194,-2.2824169136959207
1195,-2.1255781456332783
1196,-2.2238181360990783
1197,-2.2979407849916504
1198,-2.1791472820529423
1199,-2.2638097661199534
1200,-2.3696130567832876
1201,-2.4085085872392114
1202,-2.3748904504812445
1203,-2.383082187010132
1204,-2.4351272766425796
1205,-2.4890642735805404
1206,-2.546051238733557
1207,-2.6164120090262726
1208,-2.4338813788441875
1209,-2.4100804931493434
1210,-2.339139768796964
1211,-2.3782659662464782
1212,-2.3931425004213622
1213,-2.450226818930991
1214,-2.662363485724527
1215,-2.772604227872356
1216,-2.9174537222707877
1217,-3.0974364245069164
1218,-3.193065142450765
1219,-3.0870686881002345
1220,-3.090623581516583
1221,-2.987378480530889
1222,-2.954499874378819
1223,-2.8918951683216063
1224,-2.963966927945972
1225,-2.9220508516105586
1226,-2.863753712884611
1227,-2.9098854962633065
1228,-2.865122266614013
1229,-2.8198272459280265
1230,-2.863791455618433
1231,-2.9536129302001126
1232,-3.0483431967519743
1233,-3.0414227533982574
1234,-3.0152619638951124
1235,-3.0786640303317454
1236,-3.0765372030256577
1237,-3.030894240134579
1238,-2.981438982961355
1239,-2.8572885733515556
1240,-2.755130106775712
1241,-2.835233421396236
1242,-2.700546524633194
1243,-2.743024644997651
1244,-2.6594348200012967
1245,-2.65399588991721
1246,-2.686967840193767
1247,-2.8315835889757617
1248,-2.8453087497930696
1249,-2.9700594086175185
1250,-2.8926754697500967
1251,-2.771332057178957
1252,-2.835084936322692
1253,-2.8109272769211504
1254,-2.8689585986817883
1255,-2.9192373770927316
1256,-2.857277800783502
1257,-2.860360861730975
1258,-2.721189018376494
1259,-2.7597676166727276
1260,-2.6798207100747686
1261,-2.672027637038146
1262,-2.6083653962586073
1263,-2.644138008845003
1264,-2.6481027158491295
1265,-2.6573426261930444
1266,-2.7242271953807076
1267,-2.671260672614167
1268,-2.619240752167898
1269,-2.5717563765754528
1270,-2.4487991242620413
1271,-2.332851540163137
1272,-2.3628471153510677
1273,-2.3330029298763333
1274,-2.3828909850169904
1275,-2.381022559727826
1276,-2.429002515657335
1277,-2.299396890926451
1278,-2.270301038899014
1279,-2.287743369147368
1280,-2.192253883398858
1281,-2.365903116182491
1282,-2.5270313237717144
1283,-2.4633642313541326
1284,-2.458526755504743
1285,-2.4384910514838825
1286,-2.5446027397493665
1287,-2.546461436617396
1288,-2.3861806837852884
1289,-2.3202447142016194
1290,-2.3066681905901945
1291,-2.3417925033985894
1292,-2.373358331548141
1293,-2.5436941626841425
1294,-2.5230829290104495
1295,-2.455444280331901
1296,-2.5814938265055503
1297,-2.6344071778900955
1298,-2.7270043484687694
1299,-2.8042324440534703
1300,-2.7999539139077183
1301,-2.966706086306796
1302,-2.9175644512382313
1303,-2.8572560456435365
1304,-2.8773442526864894
1305,-3.0758009334852527
1306,-3.1555144235654438
1307,-3.056882268837228
1308,-3.279121811295514
1309,-3.3069236842709953
1310,-3.401323746548376
1311,-3.3369581224215894
1312,-3.3909672385930665
1313,-3.3586509169342174
1314,-3.3134140834006898
1315,-3.166516016222288
1316,-3.182751371716318
1317,-3.1526678221465088
1318,-3.2714722604767035
1319,-3.1762391754132038
1320,-3.237079883258913
1321,-3.281940216385933
1322,-3.2837200399738697
1323,-3.4087507876010577
1324,-3.3904491852867427
1325,-3.313051883452742
1326,-3.2896171775729584
1327,-3.4167289827072564
1328,-3.426633726253629
1329,-3.3672714140152697
1330,-3.5175105152925426
1331,-3.6034917963979596
1332,-3.533368308071438
1333,-3.511760673335655
1334,-3.478802946765515
1335,-3.3300433621556498
1336,-3.2925591398751535
1337,-3.2399280990404993
1338,-3.023068456863033
1339,-3.0401728215102723
1340,-3.104003442599752
1341,-3.0697797307399814
1342,-3.0346604483888697
1343,-3.0767976797445664
1344,-3.1593894413089543
1345,-2.974601887541748
1346,-2.948454409910706
1347,-3.0070372404228722
1348,-2.9337628162405043
1349,-2.942494428365411
1350,-2.9627249440708376
1351,-2.917743114317678
1352,-3.0210936957762136
1353,-2.99288351946284
1354,-2.8398471348442995
1355,-2.802552921868515
1356,-2.832649890171192
1357,-2.8732183126054514
1358,-2.90604551047306
1359,-2.9263625247168825
1360,-2.9565870473375444
1361,-2.883282132051579
1362,-3.0219388603082975
1363,-2.952978856275327
1364,-2.9833537782867317
1365,-2.953197955431102
1366,-3.0433569882471714
1367,-2.9370665028992167
1368,-2.837415706085467
1369,-2.760648464025461
1370,-2.8818288460889443
1371,-2.81549916040366
1372,-2.7831107533928034
1373,-2.911532453163409
1374,-2.913476243865074
1375,-2.884313484742413
1376,-2.8398274628365607
1377,-2.8256465534806523
1378,-2.8023480401328618
1379,-2.6844591287526143
1380,-2.58637641595976
1381,-2.8157408122623795
1382,-2.8411358966493943
1383,-2.85430797885291
1384,-2.994475864671068
1385,-2.986941220012483
1386,-2.8870405982196425
1387,-2.97396602698689
1388,-2.9470539518917
1389,-3.0203198300754153
1390,-3.0740727919697894
1391,-2.9558813012361864
1392,-2.9992859268451326
1393,-2.9623089277242824
1394,-3.1120063770091613
1395,-2.9630209720975706
1396,-2.9148087763930506
1397,-2.9294087638050716
1398,-2.88336504300508
1399,-2.996150597320905
1400,-2.901548137980692
1401,-2.9274669200204064
1402,-2.943792481224281
1403,-2.98312493042152
1404,-3.029577042641167
1405,-2.9740033937108943
1406,-2.9535308457025566
1407,-2.9013909943903133
1408,-2.902094569549159
1409,-2.8610385846629844
1410,-2.8945464841769875
1411,-2.7161679368642235
1412,-2.8416023701786632
1413,-2.7407273842936246
1414,-2.6312947882359468
1415,-2.699467492713194
1416,-2.5211256038687164
1417,-2.441486381233091
1418,-2.363795260687258
1419,-2.361553485725188
1420,-2.378931578382682
1421,-2.3956842845458506
1422,-2.3644418368402893
1423,-2.2523469348375778
1424,-2.2378417974086644
1425,-2.310757287259648
1426,-2.2448031222688494
1427,-2.171111062557266
1428,-2.118738300281443
1429,-2.059098387759444
1430,-2.0807726381720686
1431,-2.1550917715425153
1432,-2.2245472459937776
1433,-2.3553843058704063
1434,-2.33642841694673
1435,-2.3431043196048575
1436,-2.3783033359672343
1437,-2.61475284191484
1438,-2.7145382394903734
1439,-2.62487098737812
1440,-2.6780410673831705
1441,-2.6491937331706232
1442,-2.760448567568644
1443,-2.6453521289799053
1444,-2.6568743417842793
1445,-2.6336711100655963
1446,-2.4476087267150617
1447,-2.3262935186679092
1448,-2.350818768370874
1449,-2.3982763831605025
1450,-2.424319984082065
1451,-2.383528124203942
1452,-2.3919460549440115
1453,-2.423565586544289
1454,-2.3061910864875657
1455,-2.3153278778297928
1456,-2.1313607503868073
1457,-2.1241013452866335
1458,-1.981275873748655
1459,-1.9526903199318049
1460,-1.8756534740718491
1461,-1.933622358193267
1462,-2.00192309600026
1463,-1.9651466195990608
1464,-1.8860623602018356
1465,-1.8828418400417986
1466,-1.9857533068484943
1467,-2.0945739761516404
1468,-2.20874488832654
1469,-2.3501546573616907
1470,-2.3413958286059238
1471,-2.251392314869282
1472,-2.2524655778232665
1473,-2.4332987584102947
1474,-2.4485595952370587
1475,-2.4615835149676673
1476,-2.293903614949632
1477,-2.410474647983196
1478,-2.4417288561911317
1479,-2.3052606417475667
1480,-2.269262374439843
1481,-2.224197328558529
1482,-2.2150305735966187
1483,-2.1886350905040377
1484,-2.1264263280817546
1485,-2.1911852335931763
1486,-2.12094054728052
1487,-2.2307807886313635
1488,-2.2045113508048404
1489,-2.190212073741934
1490,-2.239515520797303
1491,-2.2413303428233546
1492,-2.2911335550365988
1493,-2.3768696611855384
1494,-2.40515884051463
1495,-2.493477931344363
1496,-2.467654134216903
1497,-2.559660973749092
1498,-2.502702811909808
1499,-2.5972211373441136
1500,-2.642524730590594
1501,-2.6924930032478085
1502,-2.5864812649378215
1503,-2.560058069288494
1504,-2.576996773492046
1505,-2.537099218206468
1506,-2.705674605992843
1507,-2.709125293164116
1508,-2.5493241589397346
1509,-2.5387364384275206
1510,-2.5333033848939737
1511,-2.4894531145225978
1512,-2.41780469505745
1513,-2.577602030488639
1514,-2.712188149031921
1515,-2.695364845745029
1516,-2.75255497069683
1517,-2.647592949719237
1518,-2.672806900910055
1519,-2.8275693597671046
1520,-2.9290104731146243
1521,-3.1489845546850703
1522,-3.1677145976677035
1523,-3.1827853278488543
1524,-3.216742344631406
1525,-3.130432021509027
1526,-3.0345504345876915
1527,-3.0481815084561803
1528,-3.2189570018543288
1529,-3.169574475414948
1530,-3.125145657134262
1531,-3.100394331521706
1532,-3.021875951577057
1533,-3.11506219929394
1534,-2.954361768399129
1535,-3.031115988650478
1536,-2.97117815447441
1537,-3.1061659700274777
1538,-3.1805871450090817
1539,-3.059277653271055
1540,-3.0801496391111227
1541,-3.012955830700499
1542,-2.9939993996029592
1543,-3.002396052082973
1544,-2.893288026088358
1545,-2.91222073206051
1546,-3.0546797806655874
1547,-3.118938988021724
1548,-3.0748436497255884
1549,-3.043202921216588
1550,-3.168567581235423
1551,-3.226514982788079
1552,-3.2730526907242585
1553,-3.3022902582533966
1554,-3.4123633453415207
1555,-3.462633033991079
1556,-3.5209218728118414
1557,-3.459199212030888
1558,-3.394469507151668
1559,-3.4061343437987737
1560,-3.437497527468432
1561,-3.426303582505303
1562,-3.491629591101749
1563,-3.5833761576751444
1564,-3.658593854389202
1565,-3.7093789075069186
1566,-3.8024568114903
1567,-3.78949204676527
1568,-3.731114792862573
1569,-3.8580826569264324
1570,-3.8560723600291498
1571,-3.8736672236504566
1572,-3.8463465288075125
1573,-3.8473816302557995
1574,-3.96366957265033
1575,-4.064660716558903
1576,-4.062306830512105
1577,-3.9800043569324646
1578,-4.157139346615905
1579,-4.129481220231779
1580,-4.034311459808767
1581,-4.046553529905264
1582,-4.002537330223149
1583,-4.058782856694973
1584,-4.068332152637123
1585,-4.1980052341017755
1586,-4.385552698775285
1587,-4.310131434677263
1588,-4.388931028895219
1589,-4.425373256495494
1590,-4.536288636757109
1591,-4.6490862130038195
1592,-4.662993229011389
1593,-4.72135940454224
1594,-4.691121724702664
1595,-4.654918651184297
1596,-4.629250679478329
1597,-4.610162616204053
1598,-4.483941159809502
1599,-4.569348661333093
1600,-4.573743450629326
1601,-4.4831282649877595
1602,-4.381965080240716
1603,-4.4957061721882825
1604,-4.520694607520752
1605,-4.412044919851371
1606,-4.371398591435446
1607,-4.355777548917064
1608,-4.3731923243918365
1609,-4.403896398448456
1610,-4.38083887340123
1611,-4.4010288033999885
1612,-4.404435093083544
1613,-4.398147196594341
1614,-4.45239291887382
1615,-4.409822568963305
1616,-4.176682997090071
1617,-4.318841928236157
1618,-4.292920926300959
1619,-4.353736133390472
1620,-4.307543927188932
1621,-4.303819329322703
1622,-4.2428709473993065
1623,-4.148830421278604
1624,-4.13343673185715
1625,-4.042872548784016
1626,-4.23041638028711
1627,-4.103180196453828
1628,-4.073175224302441
1629,-3.9869477558428263
1630,-4.0845378154301475
1631,-4.150999405958575
1632,-4.139324342426993
1633,-4.14068737357399
1634,-4.118041886533191
1635,-4.031280673658793
1636,-4.1724982988830215
1637,-4.094592773145637
1638,-4.0939302203490024
1639,-4.110232769238967
1640,-4.227921987989758
1641,-4.187678094519609
1642,-4.380806722602092
1643,-4.328935201702994
1644,-4.4483036685408335
1645,-4.444027035531436
1646,-4.453560542517669
1647,-4.359997490734159
1648,-4.37428990425527
1649,-4.429820989146923
1650,-4.470349204824619
1651,-4.368518583324246
1652,-4.325614825789774
1653,-4.356465224311627
1654,-4.375380937908788
1655,-4.500755105155624
1656,-4.4696771690875
1657,-4.610462425703138
1658,-4.5503187084363015
1659,-4.5400289810370005
1660,-4.349072837071087
1661,-4.437083681369031
1662,-4.445296648652281
1663,-4.301433632578436
1664,-4.206122461355123
1665,-4.261819425481515
1666,-4.243902031211639
1667,-4.243742082698432
1668,-4.2211856133069
1669,-4.277080048185686
1670,-4.284225680401745
1671,-4.412069870423882
1672,-4.401259994274436
1673,-4.365258340400689
1674,-4.383451893412199
1675,-4.5126559646589826
1676,-4.433573415630866
1677,-4.4044114125914415
1678,-4.462492620407519
1679,-4.484940656154564
1680,-4.604994208377112
1681,-4.687027018599344
1682,-4.730051926307915
1683,-4.631778261325503
1684,-4.682938532596501
1685,-4.6317214398502005
1686,-4.674786736079127
1687,-4.654950931210976
1688,-4.666262571382481
1689,-4.596418043375061
1690,-4.639202950432545
1691,-4.76500521043274
1692,-4.87556113294183
1693,-4.918111332457251
1694,-5.018036130111495
1695,-4.985219168857131
1696,-5.022480622045777
1697,-4.832512098043662
1698,-4.971529265654633
1699,-4.955238611357848
1700,-5.045474853238302
1701,-5.084946960468916
1702,-5.073633402601673
1703,-5.259663112591616
1704,-5.240717023248574
1705,-5.08848442626664
1706,-5.124759490136127
1707,-5.103974861591687
1708,-5.021981126141655
1709,-5.035097406143814
1710,-5.081574221226333
1711,-5.263633133524073
1712,-5.212353875972475
1713,-5.221407348750787
1714,-5.30242205686184
1715,-5.292294320039624
1716,-5.338988748584119
1717,-5.381262839073361
1718,-5.332759546584664
1719,-5.439830139490572
1720,-5.356044916604671
1721,-5.4678598096541435
1722,-5.520875922322564
1723,-5.367040226797238
1724,-5.276851845865845
1725,-5.269043526466209
1726,-5.344285943706306
1727,-5.386627728242297
1728,-5.380765703075442
1729,-5.377763844488274
1730,-5.385033518858351
1731,-5.387500119985086
1732,-5.404650128761495
1733,-5.520008427612696
1734,-5.561329286985563
1735,-5.488159362666615
1736,-5.597626106470705
1737,-5.612790547393847
1738,-5.678370861695514
1739,-5.669462827343665
1740,-5.700553481829011
1741,-5.582361988631037
1742,-5.541835336295817
1743,-5.646779589557994
1744,-5.593081348628898
1745,-5.655053497129863
1746,-5.701213206840066
1747,-5.6761076852314964
1748,-5.7154474788099074
1749,-5.644019013504071
1750,-5.705979818425143
1751,-5.755495542632452
1752,-5.8080052141163
1753,-5.853256313984703
1754,-5.765320989540878
1755,-5.715017286052054
1756,-5.578221769731088
1757,-5.3968102334191475
1758,-5.4792675959737345
1759,-5.473634065787551
1760,-5.567730091119025
1761,-5.629938565338887
1762,-5.6803451661593405
1763,-5.764917556090403
1764,-5.8490685379222755
1765,-5.860611288203896
1766,-5.957948761674809
1767,-5.890578604943798
1768,-5.963998887937199
1769,-5.7392333703294875
1770,-5.775344126406639
1771,-5.769582715053275
1772,-5.873210009810558
1773,-5.736722669160347
1774,-5.647162614696113
1775,-5.623409345037224
1776,-5.73115354893959
1777,-5.71430019872162
1778,-5.804014682403
1779,-5.687026261325132
1780,-5.622290682776878
1781,-5.61465555969786
1782,-5.809565612757646
1783,-5.888238891050368
1784,-5.833218000522378
1785,-5.736187305184526
1786,-5.647453720265156
1787,-5.774814760444472
1788,-5.75069057589944
1789,-5.669449358580805
1790,-5.802116203827385
1791,-5.802748565057244
1792,-5.7808411731925675
1793,-5.804902339980306
1794,-5.9530752884124025
1795,-5.9791311372183005
1796,-6.005315571638702
1797,-6.017161364002522
1798,-6.062239078036527
1799,-6.097680050295844
1800,-6.100856552883602
1801,-6.065460184486025
1802,-6.089814325514559
1803,-6.122586239783999
1804,-6.115197916723642
1805,-6.268871190795257
1806,-6.23070838061714
1807,-6.230753428386977
1808,-6.2275779462591725
1809,-6.150719201651615
1810,-6.306944444055475
1811,-6.464851153644192
1812,-6.442946846018311
1813,-6.443516194428592
1814,-6.429902038973237
1815,-6.466872204987033
1816,-6.413723911047839
1817,-6.33911280360855
1818,-6.300394220092428
1819,-6.321260496764794
1820,-6.489875647773946
1821,-6.428336751130976
1822,-6.330598457833569
1823,-6.2790337848748505
1824,-6.349405179064251
1825,-6.295501627570831
1826,-6.226659250933915
1827,-6.101953951109988
1828,-6.172042745048224
1829,-6.190159111811755
1830,-6.1303773477202785
1831,-6.125784542005226
1832,-6.215170750169328
1833,-6.182001447367192
1834,-6.135708516661978
1835,-6.128671484955498
1836,-6.111104690781103
1837,-6.131801162915961
1838,-6.013538848058676
1839,-6.085594222755691
1840,-6.132579883776793
1841,-6.131701042694591
1842,-6.061384720478519
1843,-6.181174574086082
1844,-6.285998314067317
1845,-6.4490165946860945
1846,-6.446400976665833
1847,-6.535865442042357
1848,-6.56662945084379
1849,-6.513719195652453
1850,-6.565042613315081
1851,-6.5465400514956125
1852,-6.57048708411575
1853,-6.516717938908035
1854,-6.478707693520194
1855,-6.534062389214163
1856,-6.547554529486199
1857,-6.464055057668559
1858,-6.432584908048232
1859,-6.544341872668322
1860,-6.491892427774611
1861,-6.57866127756951
1862,-6.465660231972629
1863,-6.383732324785347
1864,-6.360541486711875
1865,-6.347962859236979
1866,-6.364685439719173
1867,-6.310403523607171
1868,-6.340065777164136
1869,-6.321220187512944
1870,-6.251465438191388
1871,-6.296409961673435
1872,-6.34570538087269
1873,-6.441254619330647
1874,-6.526412439020741
1875,-6.672684063936061
1876,-6.614297760814819
1877,-6.469584597448197
1878,-6.3555582819705725
1879,-6.485645041060693
1880,-6.427656667336198
1881,-6.313888159342313
1882,-6.350432957801406
1883,-6.342317163349402
1884,-6.502948607413775
1885,-6.481609713975644
1886,-6.566694492330421
1887,-6.5507236908975
1888,-6.67561992467261
1889,-6.632191266714402
1890,-6.550230252680267
1891,-6.61288464161748
1892,-6.703838448130315
1893,-6.876320291534314
1894,-6.8976333742603275
1895,-6.944160889002856
1896,-7.068242441990701
1897,-7.032000941485727
1898,-7.067998572034899
1899,-7.154057448726517
1900,-7.198423241177753
1901,-7.112718878063384
1902,-7.0644839225629665
1903,-7.074886007482846
1904,-7.025357606005658
1905,-7.1182305625165965
1906,-7.115640954458434
1907,-7.103855168019517
1908,-7.1414420886994145
1909,-7.106605421822821
1910,-7.169040098194377
1911,-7.128254441572287
1912,-7.084105739849784
1913,-7.317478530305549
1914,-7.22225407402474
1915,-7.46606467925296
1916,-7.5153486012974495
1917,-7.433320758556829
1918,-7.458703696577024
1919,-7.575998575174587
1920,-7.663497540111921
1921,-7.581345080406272
1922,-7.735065442850162
1923,-7.644746154773201
1924,-7.649154322696584
1925,-7.744545949131979
1926,-7.791195154916194
1927,-7.872573102204325
1928,-7.803275086135643
1929,-7.744680861354616
1930,-7.8822137520646995
1931,-7.914501121546246
1932,-7.983555974533789
1933,-7.880075177057039
1934,-7.988083106507153
1935,-7.8597447781323515
1936,-7.862408357293707
1937,-7.9553631098041135
1938,-8.009545044524856
1939,-8.07367455178633
1940,-8.175644023947571
1941,-8.168057875169142
1942,-8.266291119224489
1943,-8.440720415923543
1944,-8.471094533591398
1945,-8.615323029304829
1946,-8.675495898750231
1947,-8.7482241298385
1948,-8.817921415600564
1949,-8.657844367473352
1950,-8.653331442099786
1951,-8.63370176138016
1952,-8.775813625087542
1953,-8.828130675778496
1954,-8.810906465383175
1955,-8.892868778416215
1956,-8.820223750934776
1957,-8.916439477806858
1958,-8.939348768676071
1959,-8.986232899874116
1960,-8.973087247123562
1961,-9.024326452871996
1962,-9.045997943037671
1963,-9.06488835037991
1964,-9.123639370971214
1965,-9.084831861491445
1966,-9.06576079150445
1967,-9.072849907124704
1968,-9.10728657380166
1969,-9.04356305136006
1970,-9.062429790865194
1971,-9.086965573891268
1972,-9.078590371500217
1973,-8.942863436862549
1974,-9.050091933504245
1975,-8.988503382059816
1976,-9.139957074958865
1977,-9.122575222300576
1978,-8.996568596091878
1979,-8.957475114134493
1980,-8.943825107851309
1981,-8.988661065355554
1982,-8.98617728931647
1983,-9.00634231454874
1984,-9.069220443183248
1985,-9.092410492421237
1986,-9.076539999571121
1987,-9.137917365053573
1988,-9.202419910708347
1989,-9.311239385715721
1990,-9.27998138362861
1991,-9.236355522671245
1992,-9.217822687132323
1993,-9.14060904771403
1994,-9.133579636747571
1995,-9.10221876175831
1996,-9.077911767707306
1997,-9.085234969260762
1998,-9.127700715511134
1999,-8.95056850624778
2000,-8.986724584636061
2001,-9.039994801525696
2002,-9.005274015649688
2003,-8.985125662426087
2004,-9.097508986234914
2005,-9.007694725869815
2006,-9.01523029189788
2007,-9.104104779515138
2008,-9.009002050366828
2009,-8.958948004639135
2010,-9.060111363994968
2011,-8.917936736774351
2012,-8.865232947305056
2013,-8.86604863655506
2014,-8.738831132105318
2015,-8.726087309398947
2016,-8.728333955407269
2017,-8.781157964689028
2018,-8.734609929544462
2019,-8.696481692158544
2020,-8.695307280967366
2021,-8.758506189276774
2022,-8.748111800943489
2023,-8.75369570380446
2024,-8.860373649303197
2025,-8.978118637409132
2026,-8.93290636710435
2027,-9.141057432308484
2028,-9.124624590151583
2029,-9.16287123477189
2030,-9.058211506221497
2031,-9.097688962953807
2032,-9.044930225813655
2033,-9.076683333112678
2034,-9.067583480833786
2035,-9.008636558360182
2036,-9.045641015666149
2037,-8.965916624906276
2038,-9.045412455074795
2039,-9.021845027670125
2040,-8.948033849847096
2041,-8.89523085050387
2042,-8.741915260365037
2043,-8.80299040574989
2044,-8.913322345857777
2045,-8.992869154537386
2046,-8.94003374921351
2047,-8.90019991447196
2048,-8.892019381700166
2049,-8.981855945628736
2050,-8.92050656216241
2051,-9.018482944374453
2052,-8.925766977784301
2053,-8.697171903933112
2054,-8.667855812207389
2055,-8.62120716135477
2056,-8.660635942866415
2057,-8.80545300855336
2058,-8.853670557595779
2059,-8.941102176883678
2060,-9.05686254299688
2061,-8.919073747637228
2062,-8.897244746195167
2063,-8.866869739746049
2064,-8.891591528961749
2065,-8.905421215557224
2066,-8.828257160978078
2067,-8.830844130473695
2068,-8.788388615431716
2069,-8.804068959259316
2070,-8.83144119051788
2071,-8.943994323766029
2072,-9.102214248755399
2073,-9.123139200840711
2074,-9.118619465481252
2075,-9.221509868417956
2076,-9.224267857620726
2077,-9.219967652581486
2078,-9.392448293066236
2079,-9.465658265824596
2080,-9.433077154325758
2081,-9.402112455974098
2082,-9.49440644928608
2083,-9.481730605246101
2084,-9.399938027217264
2085,-9.337772190497992
2086,-9.345395053459107
2087,-9.38283315852505
2088,-9.433180717271812
2089,-9.395755134639039
2090,-9.380146816787608
2091,-9.329794496299431
2092,-9.31924459124974
2093,-9.253743475221945
2094,-9.24617607258533
2095,-9.183400975294795
2096,-9.113735153665464
2097,-9.17809728408345
2098,-9.32274880783311
2099,-9.199269379351945
2100,-9.178736680894964
2101,-9.315895552534654
2102,-9.373001112312151
2103,-9.311251168922565
2104,-9.333625315413197
2105,-9.374590228958727
2106,-9.262519680133689
2107,-9.346302651844393
2108,-9.41015492046478
2109,-9.39324400246092
2110,-9.36200760789661
2111,-9.32230016514935
2112,-9.249401121583835
2113,-9.233514831929314
2114,-9.194364116814242
2115,-9.215100857559449
2116,-9.210084993300512
2117,-9.201482258896222
2118,-9.1842744080307
2119,-9.122471223424078
2120,-9.078059568868492
2121,-9.074522208636477
2122,-9.139252287431761
2123,-9.133838586786744
2124,-9.136080009578404
2125,-9.120625483193347
2126,-8.944103458622115
2127,-8.986005280905413
2128,-8.952222159375385
2129,-8.866745193995841
2130,-8.85890504086789
2131,-8.671877431334117
2132,-8.702120574672636
2133,-8.676193436887031
2134,-8.740097896478469
2135,-8.768219875289931
2136,-8.748305162458198
2137,-8.68060083747358
2138,-8.655073250751695
2139,-8.554344062804915
2140,-8.56194128765233
2141,-8.58851477003945
2142,-8.3721959614571
2143,-8.340656949501737
2144,-8.39821547318002
2145,-8.453756574159865
2146,-8.529170967322372
2147,-8.454245418853828
2148,-8.483395602285288
2149,-8.47320660423277
2150,-8.478287298187832
2151,-8.419767905552558
2152,-8.487507432983278
2153,-8.57355321587472
2154,-8.555609431300192
2155,-8.5075326885242
2156,-8.480930103476389
2157,-8.545686401804176
2158,-8.491487614436863
2159,-8.550996488604515
2160,-8.592719580187426
2161,-8.668235862165186
2162,-8.564143194273024
2163,-8.513469470990836
2164,-8.465070000936526
2165,-8.36529308724513
2166,-8.140281147386032
2167,-8.277019235698845
2168,-8.336089362169012
2169,-8.385383368902975
2170,-8.45344893869359
2171,-8.539655598501888
2172,-8.563627843626318
2173,-8.66095614084947
2174,-8.634152751446477
2175,-8.630016885732188
2176,-8.591534592551096
2177,-8.550916316420036
2178,-8.502675768145902
2179,-8.532548483091812
2180,-8.362857010881118
2181,-8.34410252156255
2182,-8.493101301772535
2183,-8.573291361433833
2184,-8.712531600556058
2185,-8.711144830223954
2186,-8.720889248148222
2187,-8.758363303980179
2188,-8.597489214988137
2189,-8.553570585061983
2190,-8.495482716146277
2191,-8.569968595181646
2192,-8.649900186488127
2193,-8.646955746560371
2194,-8.633115175388193
2195,-8.78162010075735
2196,-8.796044662585311
2197,-8.794918895955432
2198,-8.812130829217121
2199,-8.877202062204855
2200,-8.920364876758546
2201,-8.93451361224437
2202,-8.927249610355567
2203,-8.87886628375152
2204,-8.792397787355451
2205,-8.815945605237632
2206,-8.852438100926861
2207,-8.817425647044116
2208,-8.768558053731248
2209,-8.803294088391958
2210,-8.740062610234665
2211,-8.661695782942187
2212,-8.558360865689494
2213,-8.416095193151907
2214,-8.485408484244662
2215,-8.484296627498061
2216,-8.483394411768568
2217,-8.491240297251169
2218,-8.54318133081998
2219,-8.662026291078465
2220,-8.654611935396145
2221,-8.716080388159979
2222,-8.709200909700169
2223,-8.772724393036077
2224,-8.860697060703624
2225,-8.841953191873472
2226,-8.829879469728953
2227,-8.783536912023278
2228,-8.608667810709868
2229,-8.586484648213
2230,-8.54767810684787
2231,-8.633883013157256
2232,-8.736835608400165
2233,-8.610209252658299
2234,-8.684087635052963
2235,-8.767603160770454
2236,-8.770731074467779
2237,-8.777946467537971
2238,-8.850146988053435
2239,-8.874544845550483
2240,-8.776194788138476
2241,-8.84067427684502
2242,-8.952168075594313
2243,-8.87676058592233
2244,-8.837376832967287
2245,-8.88701832261918
2246,-9.013591683909334
2247,-9.07316155242442
2248,-9.077537907372362
2249,-8.984284140181655
2250,-9.067210698171229
2251,-9.073972288692147
2252,-9.019960715900556
2253,-9.21046210311031
2254,-9.127759209675197
2255,-9.222355255451712
2256,-9.195795615975157
2257,-9.176060964006298
2258,-9.08929405268919
2259,-9.045220102217707
2260,-9.235403341556106
2261,-9.298185681328585
2262,-9.287129270980323
2263,-9.302727661869906
2264,-9.264518803489365
2265,-9.201369479035789
2266,-9.152693340121415
2267,-9.169835335525772
2268,-9.31754229641541
2269,-9.353980796323796
2270,-9.32067134447268
2271,-9.407907124676719
2272,-9.357405146266993
2273,-9.284733682485609
2274,-9.27458432438194
2275,-9.519686713686932
2276,-9.621933782703875
2277,-9.47103865001939
2278,-9.51476167346166
2279,-9.673493131311979
2280,-9.574673340247157
2281,-9.573604892923663
2282,-9.485209653807045
2283,-9.463052959789495
2284,-9.426368228892521
2285,-9.39732748907536
2286,-9.34152842412168
2287,-9.159333988237192
2288,-9.081653481360457
2289,-9.2080806267881
2290,-9.172347705565787
2291,-9.08102924411753
2292,-8.984813179594639
2293,-9.018941578239367
2294,-8.925746022624317
2295,-8.85152663066022
2296,-8.645725235702642
2297,-8.705725374602522
2298,-8.746317420714556
2299,-8.770806944591353
2300,-8.810024716594455
2301,-8.881226376575544
2302,-9.102240417029444
2303,-9.137016374927295
2304,-9.107467730151303
2305,-9.146925477791775
2306,-8.992094983109446
2307,-8.991024918092178
2308,-8.887742593677446
2309,-8.86682896065905
2310,-8.800716375867589
2311,-8.778377051552905
2312,-8.66887428100062
2313,-8.66439913299003
2314,-8.624709476342927
2315,-8.595402841650923
2316,-8.618465678301108
2317,-8.586067092787134
2318,-8.40731619309132
