,forecast_mw,forecast_lower,forecast_upper
2026-01-11 19:30:00+00:00,121.15225,110.72545281869692,131.57904718130305
2026-01-11 19:45:00+00:00,121.15225,110.72545281869692,131.57904718130305
2026-01-11 20:00:00+00:00,119.935,111.83456439145081,128.0354356085492
2026-01-11 20:15:00+00:00,119.935,111.83456439145081,128.0354356085492
2026-01-11 20:30:00+00:00,119.935,111.83456439145081,128.0354356085492
2026-01-11 20:45:00+00:00,119.935,111.83456439145081,128.0354356085492
2026-01-11 21:00:00+00:00,122.18424999999999,112.75388821352973,131.61461178647025
2026-01-11 21:15:00+00:00,122.18424999999999,112.75388821352973,131.61461178647025
2026-01-11 21:30:00+00:00,122.18424999999999,112.75388821352973,131.61461178647025
2026-01-11 21:45:00+00:00,122.18424999999999,112.75388821352973,131.61461178647025
2026-01-11 22:00:00+00:00,115.012,104.1298227862878,125.8941772137122
2026-01-11 22:15:00+00:00,115.012,104.1298227862878,125.8941772137122
2026-01-11 22:30:00+00:00,115.012,104.1298227862878,125.8941772137122
2026-01-11 22:45:00+00:00,115.012,104.1298227862878,125.8941772137122
2026-01-11 23:00:00+00:00,115.95225,106.77082006288519,125.13367993711482
2026-01-11 23:15:00+00:00,115.95225,106.77082006288519,125.13367993711482
2026-01-11 23:30:00+00:00,115.95225,106.77082006288519,125.13367993711482
2026-01-11 23:45:00+00:00,115.95225,106.77082006288519,125.13367993711482
2026-01-12 00:00:00+00:00,121.701,111.58482006359742,131.81717993640257
2026-01-12 00:15:00+00:00,121.701,111.58482006359742,131.81717993640257
2026-01-12 00:30:00+00:00,121.701,111.58482006359742,131.81717993640257
2026-01-12 00:45:00+00:00,121.701,111.58482006359742,131.81717993640257
2026-01-12 01:00:00+00:00,117.15825,107.2948688141899,127.0216311858101
2026-01-12 01:15:00+00:00,117.15825,107.2948688141899,127.0216311858101
2026-01-12 01:30:00+00:00,117.15825,107.2948688141899,127.0216311858101
2026-01-12 01:45:00+00:00,117.15825,107.2948688141899,127.0216311858101
2026-01-12 02:00:00+00:00,117.86175,110.2463746937912,125.4771253062088
2026-01-12 02:15:00+00:00,117.86175,110.2463746937912,125.4771253062088
2026-01-12 02:30:00+00:00,117.86175,110.2463746937912,125.4771253062088
2026-01-12 02:45:00+00:00,117.86175,110.2463746937912,125.4771253062088
2026-01-12 03:00:00+00:00,118.7405,107.20401358409971,130.2769864159003
2026-01-12 03:15:00+00:00,118.7405,107.20401358409971,130.2769864159003
2026-01-12 03:30:00+00:00,118.7405,107.20401358409971,130.2769864159003
2026-01-12 03:45:00+00:00,118.7405,107.20401358409971,130.2769864159003
2026-01-12 04:00:00+00:00,119.8615,110.31724501244277,129.40575498755723
2026-01-12 04:15:00+00:00,119.8615,110.31724501244277,129.40575498755723
2026-01-12 04:30:00+00:00,119.8615,110.31724501244277,129.40575498755723
2026-01-12 04:45:00+00:00,119.8615,110.31724501244277,129.40575498755723
2026-01-12 05:00:00+00:00,117.11625000000001,106.56359575736336,127.66890424263666
2026-01-12 05:15:00+00:00,117.11625000000001,106.56359575736336,127.66890424263666
2026-01-12 05:30:00+00:00,117.11625000000001,106.56359575736336,127.66890424263666
2026-01-12 05:45:00+00:00,117.11625000000001,106.56359575736336,127.66890424263666
2026-01-12 06:00:00+00:00,120.55425,111.19894185463377,129.90955814536622
2026-01-12 06:15:00+00:00,120.55425,111.19894185463377,129.90955814536622
2026-01-12 06:30:00+00:00,120.55425,111.19894185463377,129.90955814536622
2026-01-12 06:45:00+00:00,120.55425,111.19894185463377,129.90955814536622
2026-01-12 07:00:00+00:00,119.55975000000001,112.45503544982095,126.66446455017906
2026-01-12 07:15:00+00:00,119.55975000000001,112.45503544982095,126.66446455017906
2026-01-12 07:30:00+00:00,119.55975000000001,112.45503544982095,126.66446455017906
2026-01-12 07:45:00+00:00,119.55975000000001,112.45503544982095,126.66446455017906
2026-01-12 08:00:00+00:00,120.18575,112.84031298280152,127.53118701719848
2026-01-12 08:15:00+00:00,120.18575,112.84031298280152,127.53118701719848
2026-01-12 08:30:00+00:00,120.18575,112.84031298280152,127.53118701719848
2026-01-12 08:45:00+00:00,120.18575,112.84031298280152,127.53118701719848
2026-01-12 09:00:00+00:00,122.59925,114.49089402497165,130.70760597502834
2026-01-12 09:15:00+00:00,122.59925,114.49089402497165,130.70760597502834
2026-01-12 09:30:00+00:00,122.59925,114.49089402497165,130.70760597502834
2026-01-12 09:45:00+00:00,122.59925,114.49089402497165,130.70760597502834
2026-01-12 10:00:00+00:00,119.87675,110.57867468573798,129.17482531426202
2026-01-12 10:15:00+00:00,119.87675,110.57867468573798,129.17482531426202
2026-01-12 10:30:00+00:00,119.87675,110.57867468573798,129.17482531426202
2026-01-12 10:45:00+00:00,119.87675,110.57867468573798,129.17482531426202
2026-01-12 11:00:00+00:00,119.03999999999999,107.6200089013669,130.45999109863308
2026-01-12 11:15:00+00:00,119.03999999999999,107.6200089013669,130.45999109863308
2026-01-12 11:30:00+00:00,119.03999999999999,107.6200089013669,130.45999109863308
2026-01-12 11:45:00+00:00,119.03999999999999,107.6200089013669,130.45999109863308
2026-01-12 12:00:00+00:00,120.91975,111.07730838772227,130.76219161227772
2026-01-12 12:15:00+00:00,120.91975,111.07730838772227,130.76219161227772
2026-01-12 12:30:00+00:00,120.91975,111.07730838772227,130.76219161227772
2026-01-12 12:45:00+00:00,120.91975,111.07730838772227,130.76219161227772
2026-01-12 13:00:00+00:00,123.45925,113.25289656867614,133.66560343132386
2026-01-12 13:15:00+00:00,123.45925,113.25289656867614,133.66560343132386
2026-01-12 13:30:00+00:00,123.45925,113.25289656867614,133.66560343132386
2026-01-12 13:45:00+00:00,123.45925,113.25289656867614,133.66560343132386
2026-01-12 14:00:00+00:00,115.099,105.1806630926678,125.01733690733221
2026-01-12 14:15:00+00:00,115.099,105.1806630926678,125.01733690733221
2026-01-12 14:30:00+00:00,115.099,105.1806630926678,125.01733690733221
2026-01-12 14:45:00+00:00,115.099,105.1806630926678,125.01733690733221
2026-01-12 15:00:00+00:00,119.69775,112.23620340948078,127.15929659051922
2026-01-12 15:15:00+00:00,119.69775,112.23620340948078,127.15929659051922
2026-01-12 15:30:00+00:00,119.69775,112.23620340948078,127.15929659051922
2026-01-12 15:45:00+00:00,119.69775,112.23620340948078,127.15929659051922
2026-01-12 16:00:00+00:00,114.83224999999999,106.34527091690953,123.31922908309045
2026-01-12 16:15:00+00:00,114.83224999999999,106.34527091690953,123.31922908309045
2026-01-12 16:30:00+00:00,114.83224999999999,106.34527091690953,123.31922908309045
2026-01-12 16:45:00+00:00,114.83224999999999,106.34527091690953,123.31922908309045
2026-01-12 17:00:00+00:00,119.772,108.31413399405942,131.22986600594058
2026-01-12 17:15:00+00:00,119.772,108.31413399405942,131.22986600594058
2026-01-12 17:30:00+00:00,119.772,108.31413399405942,131.22986600594058
2026-01-12 17:45:00+00:00,119.772,108.31413399405942,131.22986600594058
2026-01-12 18:00:00+00:00,113.5925,100.85589804496244,126.32910195503756
2026-01-12 18:15:00+00:00,113.5925,100.85589804496244,126.32910195503756
2026-01-12 18:30:00+00:00,113.5925,100.85589804496244,126.32910195503756
2026-01-12 18:45:00+00:00,113.5925,100.85589804496244,126.32910195503756
2026-01-12 19:00:00+00:00,125.11325,114.68645281869692,135.54004718130307
2026-01-12 19:15:00+00:00,125.11325,114.68645281869692,135.54004718130307
2026-01-12 19:30:00+00:00,125.11325,114.68645281869692,135.54004718130307
2026-01-12 19:45:00+00:00,125.11325,114.68645281869692,135.54004718130307
2026-01-12 20:00:00+00:00,117.111,109.01056439145081,125.2114356085492
2026-01-12 20:15:00+00:00,117.111,109.01056439145081,125.2114356085492
2026-01-12 20:30:00+00:00,117.111,109.01056439145081,125.2114356085492
2026-01-12 20:45:00+00:00,117.111,109.01056439145081,125.2114356085492
2026-01-12 21:00:00+00:00,119.947,110.51663821352975,129.37736178647026
2026-01-12 21:15:00+00:00,119.947,110.51663821352975,129.37736178647026
2026-01-12 21:30:00+00:00,119.947,110.51663821352975,129.37736178647026
2026-01-12 21:45:00+00:00,119.947,110.51663821352975,129.37736178647026
2026-01-12 22:00:00+00:00,121.9935,111.1113227862878,132.8756772137122
2026-01-12 22:15:00+00:00,121.9935,111.1113227862878,132.8756772137122
2026-01-12 22:30:00+00:00,121.9935,111.1113227862878,132.8756772137122
2026-01-12 22:45:00+00:00,121.9935,111.1113227862878,132.8756772137122
2026-01-12 23:00:00+00:00,122.92025,113.73882006288518,132.10167993711482
2026-01-12 23:15:00+00:00,122.92025,113.73882006288518,132.10167993711482
2026-01-12 23:30:00+00:00,122.92025,113.73882006288518,132.10167993711482
2026-01-12 23:45:00+00:00,122.92025,113.73882006288518,132.10167993711482
2026-01-13 00:00:00+00:00,120.679,110.56282006359743,130.79517993640258
2026-01-13 00:15:00+00:00,120.679,110.56282006359743,130.79517993640258
2026-01-13 00:30:00+00:00,120.679,110.56282006359743,130.79517993640258
2026-01-13 00:45:00+00:00,120.679,110.56282006359743,130.79517993640258
2026-01-13 01:00:00+00:00,121.21375,111.35036881418992,131.0771311858101
2026-01-13 01:15:00+00:00,121.21375,111.35036881418992,131.0771311858101
2026-01-13 01:30:00+00:00,121.21375,111.35036881418992,131.0771311858101
2026-01-13 01:45:00+00:00,121.21375,111.35036881418992,131.0771311858101
2026-01-13 02:00:00+00:00,121.9195,114.3041246937912,129.53487530620882
2026-01-13 02:15:00+00:00,121.9195,114.3041246937912,129.53487530620882
2026-01-13 02:30:00+00:00,121.9195,114.3041246937912,129.53487530620882
2026-01-13 02:45:00+00:00,121.9195,114.3041246937912,129.53487530620882
2026-01-13 03:00:00+00:00,120.199,108.66251358409971,131.73548641590028
2026-01-13 03:15:00+00:00,120.199,108.66251358409971,131.73548641590028
2026-01-13 03:30:00+00:00,120.199,108.66251358409971,131.73548641590028
2026-01-13 03:45:00+00:00,120.199,108.66251358409971,131.73548641590028
2026-01-13 04:00:00+00:00,121.651,112.10674501244276,131.19525498755723
2026-01-13 04:15:00+00:00,121.651,112.10674501244276,131.19525498755723
2026-01-13 04:30:00+00:00,121.651,112.10674501244276,131.19525498755723
2026-01-13 04:45:00+00:00,121.651,112.10674501244276,131.19525498755723
2026-01-13 05:00:00+00:00,120.62375,110.07109575736335,131.17640424263664
2026-01-13 05:15:00+00:00,120.62375,110.07109575736335,131.17640424263664
2026-01-13 05:30:00+00:00,120.62375,110.07109575736335,131.17640424263664
2026-01-13 05:45:00+00:00,120.62375,110.07109575736335,131.17640424263664
2026-01-13 06:00:00+00:00,123.5175,114.16219185463378,132.8728081453662
2026-01-13 06:15:00+00:00,123.5175,114.16219185463378,132.8728081453662
2026-01-13 06:30:00+00:00,123.5175,114.16219185463378,132.8728081453662
2026-01-13 06:45:00+00:00,123.5175,114.16219185463378,132.8728081453662
2026-01-13 07:00:00+00:00,119.81225,112.70753544982095,126.91696455017906
2026-01-13 07:15:00+00:00,119.81225,112.70753544982095,126.91696455017906
2026-01-13 07:30:00+00:00,119.81225,112.70753544982095,126.91696455017906
2026-01-13 07:45:00+00:00,119.81225,112.70753544982095,126.91696455017906
2026-01-13 08:00:00+00:00,119.65675,112.31131298280152,127.00218701719848
2026-01-13 08:15:00+00:00,119.65675,112.31131298280152,127.00218701719848
2026-01-13 08:30:00+00:00,119.65675,112.31131298280152,127.00218701719848
2026-01-13 08:45:00+00:00,119.65675,112.31131298280152,127.00218701719848
2026-01-13 09:00:00+00:00,122.45175,114.34339402497167,130.56010597502834
2026-01-13 09:15:00+00:00,122.45175,114.34339402497167,130.56010597502834
2026-01-13 09:30:00+00:00,122.45175,114.34339402497167,130.56010597502834
2026-01-13 09:45:00+00:00,122.45175,114.34339402497167,130.56010597502834
2026-01-13 10:00:00+00:00,122.8155,113.51742468573798,132.11357531426202
2026-01-13 10:15:00+00:00,122.8155,113.51742468573798,132.11357531426202
2026-01-13 10:30:00+00:00,122.8155,113.51742468573798,132.11357531426202
2026-01-13 10:45:00+00:00,122.8155,113.51742468573798,132.11357531426202
2026-01-13 11:00:00+00:00,122.89824999999999,111.4782589013669,134.31824109863308
2026-01-13 11:15:00+00:00,122.89824999999999,111.4782589013669,134.31824109863308
2026-01-13 11:30:00+00:00,122.89824999999999,111.4782589013669,134.31824109863308
2026-01-13 11:45:00+00:00,122.89824999999999,111.4782589013669,134.31824109863308
2026-01-13 12:00:00+00:00,119.2885,109.44605838772227,129.13094161227772
2026-01-13 12:15:00+00:00,119.2885,109.44605838772227,129.13094161227772
2026-01-13 12:30:00+00:00,119.2885,109.44605838772227,129.13094161227772
2026-01-13 12:45:00+00:00,119.2885,109.44605838772227,129.13094161227772
2026-01-13 13:00:00+00:00,115.16425000000001,104.95789656867615,125.37060343132387
2026-01-13 13:15:00+00:00,115.16425000000001,104.95789656867615,125.37060343132387
2026-01-13 13:30:00+00:00,115.16425000000001,104.95789656867615,125.37060343132387
2026-01-13 13:45:00+00:00,115.16425000000001,104.95789656867615,125.37060343132387
2026-01-13 14:00:00+00:00,119.23725,109.3189130926678,129.1555869073322
2026-01-13 14:15:00+00:00,119.23725,109.3189130926678,129.1555869073322
2026-01-13 14:30:00+00:00,119.23725,109.3189130926678,129.1555869073322
2026-01-13 14:45:00+00:00,119.23725,109.3189130926678,129.1555869073322
2026-01-13 15:00:00+00:00,120.023,112.56145340948078,127.48454659051922
2026-01-13 15:15:00+00:00,120.023,112.56145340948078,127.48454659051922
2026-01-13 15:30:00+00:00,120.023,112.56145340948078,127.48454659051922
2026-01-13 15:45:00+00:00,120.023,112.56145340948078,127.48454659051922
2026-01-13 16:00:00+00:00,119.68075,111.19377091690956,128.16772908309045
2026-01-13 16:15:00+00:00,119.68075,111.19377091690956,128.16772908309045
2026-01-13 16:30:00+00:00,119.68075,111.19377091690956,128.16772908309045
2026-01-13 16:45:00+00:00,119.68075,111.19377091690956,128.16772908309045
2026-01-13 17:00:00+00:00,119.64625,108.18838399405941,131.10411600594057
2026-01-13 17:15:00+00:00,119.64625,108.18838399405941,131.10411600594057
2026-01-13 17:30:00+00:00,119.64625,108.18838399405941,131.10411600594057
2026-01-13 17:45:00+00:00,119.64625,108.18838399405941,131.10411600594057
2026-01-13 18:00:00+00:00,119.91024999999999,107.17364804496243,132.64685195503756
2026-01-13 18:15:00+00:00,119.91024999999999,107.17364804496243,132.64685195503756
2026-01-13 18:30:00+00:00,119.91024999999999,107.17364804496243,132.64685195503756
2026-01-13 18:45:00+00:00,119.91024999999999,107.17364804496243,132.64685195503756
2026-01-13 19:00:00+00:00,117.39975,106.97295281869692,127.82654718130307
2026-01-13 19:15:00+00:00,117.39975,106.97295281869692,127.82654718130307
2026-01-13 19:30:00+00:00,117.39975,106.97295281869692,127.82654718130307
2026-01-13 19:45:00+00:00,117.39975,106.97295281869692,127.82654718130307
2026-01-13 20:00:00+00:00,120.267,112.1665643914508,128.3674356085492
2026-01-13 20:15:00+00:00,120.267,112.1665643914508,128.3674356085492
2026-01-13 20:30:00+00:00,120.267,112.1665643914508,128.3674356085492
2026-01-13 20:45:00+00:00,120.267,112.1665643914508,128.3674356085492
2026-01-13 21:00:00+00:00,120.364,110.93363821352975,129.79436178647026
2026-01-13 21:15:00+00:00,120.364,110.93363821352975,129.79436178647026
2026-01-13 21:30:00+00:00,120.364,110.93363821352975,129.79436178647026
2026-01-13 21:45:00+00:00,120.364,110.93363821352975,129.79436178647026
2026-01-13 22:00:00+00:00,118.31525,107.43307278628781,129.19742721371222
2026-01-13 22:15:00+00:00,118.31525,107.43307278628781,129.19742721371222
2026-01-13 22:30:00+00:00,118.31525,107.43307278628781,129.19742721371222
2026-01-13 22:45:00+00:00,118.31525,107.43307278628781,129.19742721371222
2026-01-13 23:00:00+00:00,118.67725,109.49582006288519,127.85867993711481
2026-01-13 23:15:00+00:00,118.67725,109.49582006288519,127.85867993711481
2026-01-13 23:30:00+00:00,118.67725,109.49582006288519,127.85867993711481
2026-01-13 23:45:00+00:00,118.67725,109.49582006288519,127.85867993711481
2026-01-14 00:00:00+00:00,116.77324999999999,106.65707006359742,126.88942993640256
2026-01-14 00:15:00+00:00,116.77324999999999,106.65707006359742,126.88942993640256
2026-01-14 00:30:00+00:00,116.77324999999999,106.65707006359742,126.88942993640256
2026-01-14 00:45:00+00:00,116.77324999999999,106.65707006359742,126.88942993640256
2026-01-14 01:00:00+00:00,119.461,109.5976188141899,129.3243811858101
2026-01-14 01:15:00+00:00,119.461,109.5976188141899,129.3243811858101
2026-01-14 01:30:00+00:00,119.461,109.5976188141899,129.3243811858101
2026-01-14 01:45:00+00:00,119.461,109.5976188141899,129.3243811858101
2026-01-14 02:00:00+00:00,116.884,109.2686246937912,124.4993753062088
2026-01-14 02:15:00+00:00,116.884,109.2686246937912,124.4993753062088
2026-01-14 02:30:00+00:00,116.884,109.2686246937912,124.4993753062088
2026-01-14 02:45:00+00:00,116.884,109.2686246937912,124.4993753062088
2026-01-14 03:00:00+00:00,122.33475,110.79826358409971,133.87123641590028
2026-01-14 03:15:00+00:00,122.33475,110.79826358409971,133.87123641590028
2026-01-14 03:30:00+00:00,122.33475,110.79826358409971,133.87123641590028
2026-01-14 03:45:00+00:00,122.33475,110.79826358409971,133.87123641590028
2026-01-14 04:00:00+00:00,122.12075,112.57649501244276,131.66500498755724
2026-01-14 04:15:00+00:00,122.12075,112.57649501244276,131.66500498755724
2026-01-14 04:30:00+00:00,122.12075,112.57649501244276,131.66500498755724
2026-01-14 04:45:00+00:00,122.12075,112.57649501244276,131.66500498755724
2026-01-14 05:00:00+00:00,119.52275,108.97009575736335,130.07540424263664
2026-01-14 05:15:00+00:00,119.52275,108.97009575736335,130.07540424263664
2026-01-14 05:30:00+00:00,119.52275,108.97009575736335,130.07540424263664
2026-01-14 05:45:00+00:00,119.52275,108.97009575736335,130.07540424263664
2026-01-14 06:00:00+00:00,119.96875,110.61344185463378,129.32405814536622
2026-01-14 06:15:00+00:00,119.96875,110.61344185463378,129.32405814536622
2026-01-14 06:30:00+00:00,119.96875,110.61344185463378,129.32405814536622
2026-01-14 06:45:00+00:00,119.96875,110.61344185463378,129.32405814536622
2026-01-14 07:00:00+00:00,121.69500000000001,114.59028544982095,128.79971455017906
2026-01-14 07:15:00+00:00,121.69500000000001,114.59028544982095,128.79971455017906
2026-01-14 07:30:00+00:00,121.69500000000001,114.59028544982095,128.79971455017906
2026-01-14 07:45:00+00:00,121.69500000000001,114.59028544982095,128.79971455017906
2026-01-14 08:00:00+00:00,118.76025,111.41481298280152,126.10568701719848
2026-01-14 08:15:00+00:00,118.76025,111.41481298280152,126.10568701719848
2026-01-14 08:30:00+00:00,118.76025,111.41481298280152,126.10568701719848
2026-01-14 08:45:00+00:00,118.76025,111.41481298280152,126.10568701719848
2026-01-14 09:00:00+00:00,124.044,115.93564402497165,132.15235597502834
2026-01-14 09:15:00+00:00,124.044,115.93564402497165,132.15235597502834
2026-01-14 09:30:00+00:00,124.044,115.93564402497165,132.15235597502834
2026-01-14 09:45:00+00:00,124.044,115.93564402497165,132.15235597502834
2026-01-14 10:00:00+00:00,122.81625,113.51817468573797,132.11432531426203
2026-01-14 10:15:00+00:00,122.81625,113.51817468573797,132.11432531426203
2026-01-14 10:30:00+00:00,122.81625,113.51817468573797,132.11432531426203
2026-01-14 10:45:00+00:00,122.81625,113.51817468573797,132.11432531426203
2026-01-14 11:00:00+00:00,119.94925,108.52925890136692,131.3692410986331
2026-01-14 11:15:00+00:00,119.94925,108.52925890136692,131.3692410986331
2026-01-14 11:30:00+00:00,119.94925,108.52925890136692,131.3692410986331
2026-01-14 11:45:00+00:00,119.94925,108.52925890136692,131.3692410986331
2026-01-14 12:00:00+00:00,119.26775,109.42530838772228,129.11019161227773
2026-01-14 12:15:00+00:00,119.26775,109.42530838772228,129.11019161227773
2026-01-14 12:30:00+00:00,119.26775,109.42530838772228,129.11019161227773
2026-01-14 12:45:00+00:00,119.26775,109.42530838772228,129.11019161227773
2026-01-14 13:00:00+00:00,120.2655,110.05914656867614,130.47185343132386
2026-01-14 13:15:00+00:00,120.2655,110.05914656867614,130.47185343132386
2026-01-14 13:30:00+00:00,120.2655,110.05914656867614,130.47185343132386
2026-01-14 13:45:00+00:00,120.2655,110.05914656867614,130.47185343132386
2026-01-14 14:00:00+00:00,119.687,109.7686630926678,129.6053369073322
2026-01-14 14:15:00+00:00,119.687,109.7686630926678,129.6053369073322
2026-01-14 14:30:00+00:00,119.687,109.7686630926678,129.6053369073322
2026-01-14 14:45:00+00:00,119.687,109.7686630926678,129.6053369073322
2026-01-14 15:00:00+00:00,123.01575,115.55420340948078,130.47729659051922
2026-01-14 15:15:00+00:00,123.01575,115.55420340948078,130.47729659051922
2026-01-14 15:30:00+00:00,123.01575,115.55420340948078,130.47729659051922
2026-01-14 15:45:00+00:00,123.01575,115.55420340948078,130.47729659051922
2026-01-14 16:00:00+00:00,119.6525,111.16552091690954,128.13947908309046
2026-01-14 16:15:00+00:00,119.6525,111.16552091690954,128.13947908309046
2026-01-14 16:30:00+00:00,119.6525,111.16552091690954,128.13947908309046
2026-01-14 16:45:00+00:00,119.6525,111.16552091690954,128.13947908309046
2026-01-14 17:00:00+00:00,120.67750000000001,109.21963399405942,132.1353660059406
2026-01-14 17:15:00+00:00,120.67750000000001,109.21963399405942,132.1353660059406
2026-01-14 17:30:00+00:00,120.67750000000001,109.21963399405942,132.1353660059406
2026-01-14 17:45:00+00:00,120.67750000000001,109.21963399405942,132.1353660059406
2026-01-14 18:00:00+00:00,123.4995,110.76289804496244,136.23610195503755
2026-01-14 18:15:00+00:00,123.4995,110.76289804496244,136.23610195503755
2026-01-14 18:30:00+00:00,123.4995,110.76289804496244,136.23610195503755
2026-01-14 18:45:00+00:00,123.4995,110.76289804496244,136.23610195503755
2026-01-14 19:00:00+00:00,120.469,110.04220281869692,130.89579718130307
2026-01-14 19:15:00+00:00,120.469,110.04220281869692,130.89579718130307
2026-01-14 19:30:00+00:00,120.469,110.04220281869692,130.89579718130307
2026-01-14 19:45:00+00:00,120.469,110.04220281869692,130.89579718130307
2026-01-14 20:00:00+00:00,123.57849999999999,115.4780643914508,131.67893560854918
2026-01-14 20:15:00+00:00,123.57849999999999,115.4780643914508,131.67893560854918
2026-01-14 20:30:00+00:00,123.57849999999999,115.4780643914508,131.67893560854918
2026-01-14 20:45:00+00:00,123.57849999999999,115.4780643914508,131.67893560854918
2026-01-14 21:00:00+00:00,120.67725,111.24688821352974,130.10761178647027
2026-01-14 21:15:00+00:00,120.67725,111.24688821352974,130.10761178647027
2026-01-14 21:30:00+00:00,120.67725,111.24688821352974,130.10761178647027
2026-01-14 21:45:00+00:00,120.67725,111.24688821352974,130.10761178647027
2026-01-14 22:00:00+00:00,119.89224999999999,109.0100727862878,130.7744272137122
2026-01-14 22:15:00+00:00,119.89224999999999,109.0100727862878,130.7744272137122
2026-01-14 22:30:00+00:00,119.89224999999999,109.0100727862878,130.7744272137122
2026-01-14 22:45:00+00:00,119.89224999999999,109.0100727862878,130.7744272137122
2026-01-14 23:00:00+00:00,116.521,107.33957006288519,125.70242993711481
2026-01-14 23:15:00+00:00,116.521,107.33957006288519,125.70242993711481
2026-01-14 23:30:00+00:00,116.521,107.33957006288519,125.70242993711481
2026-01-14 23:45:00+00:00,116.521,107.33957006288519,125.70242993711481
