timestamp_utc,load_mw,load_mw_raw,hour,minute,hour_frac,day_of_week,day_name,date,week,is_weekend
2026-01-03 20:00:00+00:00,120.286,120.286,20,0,20.0,5,Saturday,2026-01-03,1,True
2026-01-03 20:15:00+00:00,125.907,125.907,20,15,20.25,5,Saturday,2026-01-03,1,True
2026-01-03 20:30:00+00:00,114.661,114.661,20,30,20.5,5,Saturday,2026-01-03,1,True
2026-01-03 20:45:00+00:00,116.532,116.532,20,45,20.75,5,Saturday,2026-01-03,1,True
2026-01-03 21:00:00+00:00,119.969,119.969,21,0,21.0,5,Saturday,2026-01-03,1,True
2026-01-03 21:15:00+00:00,115.194,115.194,21,15,21.25,5,Saturday,2026-01-03,1,True
2026-01-03 21:30:00+00:00,117.207,117.207,21,30,21.5,5,Saturday,2026-01-03,1,True
2026-01-03 21:45:00+00:00,118.388,118.388,21,45,21.75,5,Saturday,2026-01-03,1,True
2026-01-03 22:00:00+00:00,112.143,112.143,22,0,22.0,5,Saturday,2026-01-03,1,True
2026-01-03 22:15:00+00:00,123.976,123.976,22,15,22.25,5,Saturday,2026-01-03,1,True
2026-01-03 22:30:00+00:00,126.137,126.137,22,30,22.5,5,Saturday,2026-01-03,1,True
2026-01-03 22:45:00+00:00,124.108,124.108,22,45,22.75,5,Saturday,2026-01-03,1,True
2026-01-03 23:00:00+00:00,125.135,125.135,23,0,23.0,5,Saturday,2026-01-03,1,True
2026-01-03 23:15:00+00:00,118.45,118.45,23,15,23.25,5,Saturday,2026-01-03,1,True
2026-01-03 23:30:00+00:00,106.492,106.492,23,30,23.5,5,Saturday,2026-01-03,1,True
2026-01-03 23:45:00+00:00,117.926,117.926,23,45,23.75,5,Saturday,2026-01-03,1,True
2026-01-04 00:00:00+00:00,124.413,124.413,0,0,0.0,6,Sunday,2026-01-04,1,True
2026-01-04 00:15:00+00:00,122.313,122.313,0,15,0.25,6,Sunday,2026-01-04,1,True
2026-01-04 00:30:00+00:00,124.233,124.233,0,30,0.5,6,Sunday,2026-01-04,1,True
2026-01-04 00:45:00+00:00,118.045,118.045,0,45,0.75,6,Sunday,2026-01-04,1,True
2026-01-04 01:00:00+00:00,121.738,121.738,1,0,1.0,6,Sunday,2026-01-04,1,True
2026-01-04 01:15:00+00:00,118.319,118.319,1,15,1.25,6,Sunday,2026-01-04,1,True
2026-01-04 01:30:00+00:00,125.683,125.683,1,30,1.5,6,Sunday,2026-01-04,1,True
2026-01-04 01:45:00+00:00,118.799,118.799,1,45,1.75,6,Sunday,2026-01-04,1,True
2026-01-04 02:00:00+00:00,124.994,124.994,2,0,2.0,6,Sunday,2026-01-04,1,True
2026-01-04 02:15:00+00:00,118.051,118.051,2,15,2.25,6,Sunday,2026-01-04,1,True
2026-01-04 02:30:00+00:00,113.461,113.461,2,30,2.5,6,Sunday,2026-01-04,1,True
2026-01-04 02:45:00+00:00,117.565,117.565,2,45,2.75,6,Sunday,2026-01-04,1,True
2026-01-04 03:00:00+00:00,125.8,125.8,3,0,3.0,6,Sunday,2026-01-04,1,True
2026-01-04 03:15:00+00:00,112.013,112.013,3,15,3.25,6,Sunday,2026-01-04,1,True
2026-01-04 03:30:00+00:00,133.182,133.182,3,30,3.5,6,Sunday,2026-01-04,1,True
2026-01-04 03:45:00+00:00,132.254,132.254,3,45,3.75,6,Sunday,2026-01-04,1,True
2026-01-04 04:00:00+00:00,119.613,119.613,4,0,4.0,6,Sunday,2026-01-04,1,True
2026-01-04 04:15:00+00:00,121.409,121.409,4,15,4.25,6,Sunday,2026-01-04,1,True
2026-01-04 04:30:00+00:00,118.728,118.728,4,30,4.5,6,Sunday,2026-01-04,1,True
2026-01-04 04:45:00+00:00,109.198,109.198,4,45,4.75,6,Sunday,2026-01-04,1,True
2026-01-04 05:00:00+00:00,118.04,118.04,5,0,5.0,6,Sunday,2026-01-04,1,True
2026-01-04 05:15:00+00:00,120.79,120.79,5,15,5.25,6,Sunday,2026-01-04,1,True
2026-01-04 05:30:00+00:00,121.817,121.817,5,30,5.5,6,Sunday,2026-01-04,1,True
2026-01-04 05:45:00+00:00,120.439,120.439,5,45,5.75,6,Sunday,2026-01-04,1,True
2026-01-04 06:00:00+00:00,124.948,124.948,6,0,6.0,6,Sunday,2026-01-04,1,True
2026-01-04 06:15:00+00:00,115.097,115.097,6,15,6.25,6,Sunday,2026-01-04,1,True
2026-01-04 06:30:00+00:00,122.346,122.346,6,30,6.5,6,Sunday,2026-01-04,1,True
2026-01-04 06:45:00+00:00,117.113,117.113,6,45,6.75,6,Sunday,2026-01-04,1,True
2026-01-04 07:00:00+00:00,114.276,114.276,7,0,7.0,6,Sunday,2026-01-04,1,True
2026-01-04 07:15:00+00:00,125.873,125.873,7,15,7.25,6,Sunday,2026-01-04,1,True
2026-01-04 07:30:00+00:00,121.785,121.785,7,30,7.5,6,Sunday,2026-01-04,1,True
2026-01-04 07:45:00+00:00,113.736,113.736,7,45,7.75,6,Sunday,2026-01-04,1,True
2026-01-04 08:00:00+00:00,116.766,116.766,8,0,8.0,6,Sunday,2026-01-04,1,True
2026-01-04 08:15:00+00:00,118.266,118.266,8,15,8.25,6,Sunday,2026-01-04,1,True
2026-01-04 08:30:00+00:00,116.939,116.939,8,30,8.5,6,Sunday,2026-01-04,1,True
2026-01-04 08:45:00+00:00,127.492,127.492,8,45,8.75,6,Sunday,2026-01-04,1,True
2026-01-04 09:00:00+00:00,121.097,121.097,9,0,9.0,6,Sunday,2026-01-04,1,True
2026-01-04 09:15:00+00:00,122.023,122.023,9,15,9.25,6,Sunday,2026-01-04,1,True
2026-01-04 09:30:00+00:00,116.293,116.293,9,30,9.5,6,Sunday,2026-01-04,1,True
2026-01-04 09:45:00+00:00,122.209,122.209,9,45,9.75,6,Sunday,2026-01-04,1,True
2026-01-04 10:00:00+00:00,116.777,116.777,10,0,10.0,6,Sunday,2026-01-04,1,True
2026-01-04 10:15:00+00:00,120.841,120.841,10,15,10.25,6,Sunday,2026-01-04,1,True
2026-01-04 10:30:00+00:00,127.514,127.514,10,30,10.5,6,Sunday,2026-01-04,1,True
2026-01-04 10:45:00+00:00,130.458,130.458,10,45,10.75,6,Sunday,2026-01-04,1,True
2026-01-04 11:00:00+00:00,123.13,123.13,11,0,11.0,6,Sunday,2026-01-04,1,True
2026-01-04 11:15:00+00:00,124.474,124.474,11,15,11.25,6,Sunday,2026-01-04,1,True
2026-01-04 11:30:00+00:00,109.886,109.886,11,30,11.5,6,Sunday,2026-01-04,1,True
2026-01-04 11:45:00+00:00,118.986,118.986,11,45,11.75,6,Sunday,2026-01-04,1,True
2026-01-04 12:00:00+00:00,123.391,123.391,12,0,12.0,6,Sunday,2026-01-04,1,True
2026-01-04 12:15:00+00:00,115.783,115.783,12,15,12.25,6,Sunday,2026-01-04,1,True
2026-01-04 12:30:00+00:00,125.406,125.406,12,30,12.5,6,Sunday,2026-01-04,1,True
2026-01-04 12:45:00+00:00,125.438,125.438,12,45,12.75,6,Sunday,2026-01-04,1,True
2026-01-04 13:00:00+00:00,116.716,116.716,13,0,13.0,6,Sunday,2026-01-04,1,True
2026-01-04 13:15:00+00:00,118.078,118.078,13,15,13.25,6,Sunday,2026-01-04,1,True
2026-01-04 13:30:00+00:00,116.932,116.932,13,30,13.5,6,Sunday,2026-01-04,1,True
2026-01-04 13:45:00+00:00,127.296,127.296,13,45,13.75,6,Sunday,2026-01-04,1,True
2026-01-04 14:00:00+00:00,129.245,129.245,14,0,14.0,6,Sunday,2026-01-04,1,True
2026-01-04 14:15:00+00:00,122.418,122.418,14,15,14.25,6,Sunday,2026-01-04,1,True
2026-01-04 14:30:00+00:00,119.535,119.535,14,30,14.5,6,Sunday,2026-01-04,1,True
2026-01-04 14:45:00+00:00,124.038,124.038,14,45,14.75,6,Sunday,2026-01-04,1,True
2026-01-04 15:00:00+00:00,125.703,125.703,15,0,15.0,6,Sunday,2026-01-04,1,True
2026-01-04 15:15:00+00:00,117.774,117.774,15,15,15.25,6,Sunday,2026-01-04,1,True
2026-01-04 15:30:00+00:00,118.443,118.443,15,30,15.5,6,Sunday,2026-01-04,1,True
2026-01-04 15:45:00+00:00,115.452,115.452,15,45,15.75,6,Sunday,2026-01-04,1,True
2026-01-04 16:00:00+00:00,113.749,113.749,16,0,16.0,6,Sunday,2026-01-04,1,True
2026-01-04 16:15:00+00:00,120.015,120.015,16,15,16.25,6,Sunday,2026-01-04,1,True
2026-01-04 16:30:00+00:00,126.54,126.54,16,30,16.5,6,Sunday,2026-01-04,1,True
2026-01-04 16:45:00+00:00,112.817,112.817,16,45,16.75,6,Sunday,2026-01-04,1,True
2026-01-04 17:00:00+00:00,115.605,115.605,17,0,17.0,6,Sunday,2026-01-04,1,True
2026-01-04 17:15:00+00:00,120.549,120.549,17,15,17.25,6,Sunday,2026-01-04,1,True
2026-01-04 17:30:00+00:00,113.71,113.71,17,30,17.5,6,Sunday,2026-01-04,1,True
2026-01-04 17:45:00+00:00,121.013,121.013,17,45,17.75,6,Sunday,2026-01-04,1,True
2026-01-04 18:00:00+00:00,120.482,120.482,18,0,18.0,6,Sunday,2026-01-04,1,True
2026-01-04 18:15:00+00:00,107.897,107.897,18,15,18.25,6,Sunday,2026-01-04,1,True
2026-01-04 18:30:00+00:00,116.088,116.088,18,30,18.5,6,Sunday,2026-01-04,1,True
2026-01-04 18:45:00+00:00,105.362,105.362,18,45,18.75,6,Sunday,2026-01-04,1,True
2026-01-04 19:00:00+00:00,120.324,120.324,19,0,19.0,6,Sunday,2026-01-04,1,True
2026-01-04 19:15:00+00:00,118.291,118.291,19,15,19.25,6,Sunday,2026-01-04,1,True
2026-01-04 19:30:00+00:00,117.511,117.511,19,30,19.5,6,Sunday,2026-01-04,1,True
2026-01-04 19:45:00+00:00,128.483,128.483,19,45,19.75,6,Sunday,2026-01-04,1,True
2026-01-04 20:00:00+00:00,117.729,117.729,20,0,20.0,6,Sunday,2026-01-04,1,True
2026-01-04 20:15:00+00:00,120.343,120.343,20,15,20.25,6,Sunday,2026-01-04,1,True
2026-01-04 20:30:00+00:00,121.742,121.742,20,30,20.5,6,Sunday,2026-01-04,1,True
2026-01-04 20:45:00+00:00,119.926,119.926,20,45,20.75,6,Sunday,2026-01-04,1,True
2026-01-04 21:00:00+00:00,109.957,109.957,21,0,21.0,6,Sunday,2026-01-04,1,True
2026-01-04 21:15:00+00:00,130.82,130.82,21,15,21.25,6,Sunday,2026-01-04,1,True
2026-01-04 21:30:00+00:00,118.675,118.675,21,30,21.5,6,Sunday,2026-01-04,1,True
2026-01-04 21:45:00+00:00,129.285,129.285,21,45,21.75,6,Sunday,2026-01-04,1,True
2026-01-04 22:00:00+00:00,107.447,107.447,22,0,22.0,6,Sunday,2026-01-04,1,True
2026-01-04 22:15:00+00:00,116.28,116.28,22,15,22.25,6,Sunday,2026-01-04,1,True
2026-01-04 22:30:00+00:00,114.816,114.816,22,30,22.5,6,Sunday,2026-01-04,1,True
2026-01-04 22:45:00+00:00,121.505,121.505,22,45,22.75,6,Sunday,2026-01-04,1,True
2026-01-04 23:00:00+00:00,108.783,108.783,23,0,23.0,6,Sunday,2026-01-04,1,True
2026-01-04 23:15:00+00:00,118.638,118.638,23,15,23.25,6,Sunday,2026-01-04,1,True
2026-01-04 23:30:00+00:00,118.208,118.208,23,30,23.5,6,Sunday,2026-01-04,1,True
2026-01-04 23:45:00+00:00,118.18,118.18,23,45,23.75,6,Sunday,2026-01-04,1,True
2026-01-05 00:00:00+00:00,117.561,117.561,0,0,0.0,0,Monday,2026-01-05,2,False
2026-01-05 00:15:00+00:00,122.972,122.972,0,15,0.25,0,Monday,2026-01-05,2,False
2026-01-05 00:30:00+00:00,121.55,121.55,0,30,0.5,0,Monday,2026-01-05,2,False
2026-01-05 00:45:00+00:00,124.721,124.721,0,45,0.75,0,Monday,2026-01-05,2,False
2026-01-05 01:00:00+00:00,125.89,125.89,1,0,1.0,0,Monday,2026-01-05,2,False
2026-01-05 01:15:00+00:00,114.95,114.95,1,15,1.25,0,Monday,2026-01-05,2,False
2026-01-05 01:30:00+00:00,113.707,113.707,1,30,1.5,0,Monday,2026-01-05,2,False
2026-01-05 01:45:00+00:00,114.086,114.086,1,45,1.75,0,Monday,2026-01-05,2,False
2026-01-05 02:00:00+00:00,116.404,116.404,2,0,2.0,0,Monday,2026-01-05,2,False
2026-01-05 02:15:00+00:00,119.346,119.346,2,15,2.25,0,Monday,2026-01-05,2,False
2026-01-05 02:30:00+00:00,117.971,117.971,2,30,2.5,0,Monday,2026-01-05,2,False
2026-01-05 02:45:00+00:00,117.726,117.726,2,45,2.75,0,Monday,2026-01-05,2,False
2026-01-05 03:00:00+00:00,121.372,121.372,3,0,3.0,0,Monday,2026-01-05,2,False
2026-01-05 03:15:00+00:00,121.081,121.081,3,15,3.25,0,Monday,2026-01-05,2,False
2026-01-05 03:30:00+00:00,119.662,119.662,3,30,3.5,0,Monday,2026-01-05,2,False
2026-01-05 03:45:00+00:00,112.847,112.847,3,45,3.75,0,Monday,2026-01-05,2,False
2026-01-05 04:00:00+00:00,127.699,127.699,4,0,4.0,0,Monday,2026-01-05,2,False
2026-01-05 04:15:00+00:00,118.2,118.2,4,15,4.25,0,Monday,2026-01-05,2,False
2026-01-05 04:30:00+00:00,116.741,116.741,4,30,4.5,0,Monday,2026-01-05,2,False
2026-01-05 04:45:00+00:00,116.806,116.806,4,45,4.75,0,Monday,2026-01-05,2,False
2026-01-05 05:00:00+00:00,118.813,118.813,5,0,5.0,0,Monday,2026-01-05,2,False
2026-01-05 05:15:00+00:00,116.926,116.926,5,15,5.25,0,Monday,2026-01-05,2,False
2026-01-05 05:30:00+00:00,113.143,113.143,5,30,5.5,0,Monday,2026-01-05,2,False
2026-01-05 05:45:00+00:00,119.583,119.583,5,45,5.75,0,Monday,2026-01-05,2,False
2026-01-05 06:00:00+00:00,110.904,110.904,6,0,6.0,0,Monday,2026-01-05,2,False
2026-01-05 06:15:00+00:00,126.125,126.125,6,15,6.25,0,Monday,2026-01-05,2,False
2026-01-05 06:30:00+00:00,124.689,124.689,6,30,6.5,0,Monday,2026-01-05,2,False
2026-01-05 06:45:00+00:00,120.499,120.499,6,45,6.75,0,Monday,2026-01-05,2,False
2026-01-05 07:00:00+00:00,116.745,116.745,7,0,7.0,0,Monday,2026-01-05,2,False
2026-01-05 07:15:00+00:00,126.153,126.153,7,15,7.25,0,Monday,2026-01-05,2,False
2026-01-05 07:30:00+00:00,115.707,115.707,7,30,7.5,0,Monday,2026-01-05,2,False
2026-01-05 07:45:00+00:00,119.634,119.634,7,45,7.75,0,Monday,2026-01-05,2,False
2026-01-05 08:00:00+00:00,117.716,117.716,8,0,8.0,0,Monday,2026-01-05,2,False
2026-01-05 08:15:00+00:00,128.577,128.577,8,15,8.25,0,Monday,2026-01-05,2,False
2026-01-05 08:30:00+00:00,115.749,115.749,8,30,8.5,0,Monday,2026-01-05,2,False
2026-01-05 08:45:00+00:00,118.701,118.701,8,45,8.75,0,Monday,2026-01-05,2,False
2026-01-05 09:00:00+00:00,128.872,128.872,9,0,9.0,0,Monday,2026-01-05,2,False
2026-01-05 09:15:00+00:00,121.067,121.067,9,15,9.25,0,Monday,2026-01-05,2,False
2026-01-05 09:30:00+00:00,121.499,121.499,9,30,9.5,0,Monday,2026-01-05,2,False
2026-01-05 09:45:00+00:00,118.959,118.959,9,45,9.75,0,Monday,2026-01-05,2,False
2026-01-05 10:00:00+00:00,114.127,114.127,10,0,10.0,0,Monday,2026-01-05,2,False
2026-01-05 10:15:00+00:00,118.551,118.551,10,15,10.25,0,Monday,2026-01-05,2,False
2026-01-05 10:30:00+00:00,121.656,121.656,10,30,10.5,0,Monday,2026-01-05,2,False
2026-01-05 10:45:00+00:00,125.173,125.173,10,45,10.75,0,Monday,2026-01-05,2,False
2026-01-05 11:00:00+00:00,130.521,130.521,11,0,11.0,0,Monday,2026-01-05,2,False
2026-01-05 11:15:00+00:00,111.967,111.967,11,15,11.25,0,Monday,2026-01-05,2,False
2026-01-05 11:30:00+00:00,117.297,117.297,11,30,11.5,0,Monday,2026-01-05,2,False
2026-01-05 11:45:00+00:00,116.375,116.375,11,45,11.75,0,Monday,2026-01-05,2,False
2026-01-05 12:00:00+00:00,123.623,123.623,12,0,12.0,0,Monday,2026-01-05,2,False
2026-01-05 12:15:00+00:00,118.764,118.764,12,15,12.25,0,Monday,2026-01-05,2,False
2026-01-05 12:30:00+00:00,124.615,124.615,12,30,12.5,0,Monday,2026-01-05,2,False
2026-01-05 12:45:00+00:00,116.677,116.677,12,45,12.75,0,Monday,2026-01-05,2,False
2026-01-05 13:00:00+00:00,130.516,130.516,13,0,13.0,0,Monday,2026-01-05,2,False
2026-01-05 13:15:00+00:00,125.045,125.045,13,15,13.25,0,Monday,2026-01-05,2,False
2026-01-05 13:30:00+00:00,120.721,120.721,13,30,13.5,0,Monday,2026-01-05,2,False
2026-01-05 13:45:00+00:00,117.555,117.555,13,45,13.75,0,Monday,2026-01-05,2,False
2026-01-05 14:00:00+00:00,116.248,116.248,14,0,14.0,0,Monday,2026-01-05,2,False
2026-01-05 14:15:00+00:00,112.319,112.319,14,15,14.25,0,Monday,2026-01-05,2,False
2026-01-05 14:30:00+00:00,115.393,115.393,14,30,14.5,0,Monday,2026-01-05,2,False
2026-01-05 14:45:00+00:00,116.436,116.436,14,45,14.75,0,Monday,2026-01-05,2,False
2026-01-05 15:00:00+00:00,125.615,125.615,15,0,15.0,0,Monday,2026-01-05,2,False
2026-01-05 15:15:00+00:00,116.376,116.376,15,15,15.25,0,Monday,2026-01-05,2,False
2026-01-05 15:30:00+00:00,122.157,122.157,15,30,15.5,0,Monday,2026-01-05,2,False
2026-01-05 15:45:00+00:00,114.643,114.643,15,45,15.75,0,Monday,2026-01-05,2,False
2026-01-05 16:00:00+00:00,115.008,115.008,16,0,16.0,0,Monday,2026-01-05,2,False
2026-01-05 16:15:00+00:00,119.725,119.725,16,15,16.25,0,Monday,2026-01-05,2,False
2026-01-05 16:30:00+00:00,113.752,113.752,16,30,16.5,0,Monday,2026-01-05,2,False
2026-01-05 16:45:00+00:00,110.844,110.844,16,45,16.75,0,Monday,2026-01-05,2,False
2026-01-05 17:00:00+00:00,118.319,118.319,17,0,17.0,0,Monday,2026-01-05,2,False
2026-01-05 17:15:00+00:00,109.784,109.784,17,15,17.25,0,Monday,2026-01-05,2,False
2026-01-05 17:30:00+00:00,120.811,120.811,17,30,17.5,0,Monday,2026-01-05,2,False
2026-01-05 17:45:00+00:00,130.174,130.174,17,45,17.75,0,Monday,2026-01-05,2,False
2026-01-05 18:00:00+00:00,109.13,109.13,18,0,18.0,0,Monday,2026-01-05,2,False
2026-01-05 18:15:00+00:00,118.352,118.352,18,15,18.25,0,Monday,2026-01-05,2,False
2026-01-05 18:30:00+00:00,114.691,114.691,18,30,18.5,0,Monday,2026-01-05,2,False
2026-01-05 18:45:00+00:00,112.197,112.197,18,45,18.75,0,Monday,2026-01-05,2,False
2026-01-05 19:00:00+00:00,121.247,121.247,19,0,19.0,0,Monday,2026-01-05,2,False
2026-01-05 19:15:00+00:00,114.867,114.867,19,15,19.25,0,Monday,2026-01-05,2,False
2026-01-05 19:30:00+00:00,133.573,133.573,19,30,19.5,0,Monday,2026-01-05,2,False
2026-01-05 19:45:00+00:00,130.766,130.766,19,45,19.75,0,Monday,2026-01-05,2,False
2026-01-05 20:00:00+00:00,120.149,120.149,20,0,20.0,0,Monday,2026-01-05,2,False
2026-01-05 20:15:00+00:00,113.009,113.009,20,15,20.25,0,Monday,2026-01-05,2,False
2026-01-05 20:30:00+00:00,122.337,122.337,20,30,20.5,0,Monday,2026-01-05,2,False
2026-01-05 20:45:00+00:00,112.949,112.949,20,45,20.75,0,Monday,2026-01-05,2,False
2026-01-05 21:00:00+00:00,115.807,115.807,21,0,21.0,0,Monday,2026-01-05,2,False
2026-01-05 21:15:00+00:00,120.625,120.625,21,15,21.25,0,Monday,2026-01-05,2,False
2026-01-05 21:30:00+00:00,124.742,124.742,21,30,21.5,0,Monday,2026-01-05,2,False
2026-01-05 21:45:00+00:00,118.614,118.614,21,45,21.75,0,Monday,2026-01-05,2,False
2026-01-05 22:00:00+00:00,123.173,123.173,22,0,22.0,0,Monday,2026-01-05,2,False
2026-01-05 22:15:00+00:00,120.303,120.303,22,15,22.25,0,Monday,2026-01-05,2,False
2026-01-05 22:30:00+00:00,120.661,120.661,22,30,22.5,0,Monday,2026-01-05,2,False
2026-01-05 22:45:00+00:00,123.837,123.837,22,45,22.75,0,Monday,2026-01-05,2,False
2026-01-05 23:00:00+00:00,120.188,120.188,23,0,23.0,0,Monday,2026-01-05,2,False
2026-01-05 23:15:00+00:00,123.517,123.517,23,15,23.25,0,Monday,2026-01-05,2,False
2026-01-05 23:30:00+00:00,125.658,125.658,23,30,23.5,0,Monday,2026-01-05,2,False
2026-01-05 23:45:00+00:00,122.318,122.318,23,45,23.75,0,Monday,2026-01-05,2,False
2026-01-06 00:00:00+00:00,121.487,121.487,0,0,0.0,1,Tuesday,2026-01-06,2,False
2026-01-06 00:15:00+00:00,123.746,123.746,0,15,0.25,1,Tuesday,2026-01-06,2,False
2026-01-06 00:30:00+00:00,126.503,126.503,0,30,0.5,1,Tuesday,2026-01-06,2,False
2026-01-06 00:45:00+00:00,110.98,110.98,0,45,0.75,1,Tuesday,2026-01-06,2,False
2026-01-06 01:00:00+00:00,121.338,121.338,1,0,1.0,1,Tuesday,2026-01-06,2,False
2026-01-06 01:15:00+00:00,120.884,120.884,1,15,1.25,1,Tuesday,2026-01-06,2,False
2026-01-06 01:30:00+00:00,119.019,119.019,1,30,1.5,1,Tuesday,2026-01-06,2,False
2026-01-06 01:45:00+00:00,123.614,123.614,1,45,1.75,1,Tuesday,2026-01-06,2,False
2026-01-06 02:00:00+00:00,121.511,121.511,2,0,2.0,1,Tuesday,2026-01-06,2,False
2026-01-06 02:15:00+00:00,124.941,124.941,2,15,2.25,1,Tuesday,2026-01-06,2,False
2026-01-06 02:30:00+00:00,121.903,121.903,2,30,2.5,1,Tuesday,2026-01-06,2,False
2026-01-06 02:45:00+00:00,119.323,119.323,2,45,2.75,1,Tuesday,2026-01-06,2,False
2026-01-06 03:00:00+00:00,112.788,112.788,3,0,3.0,1,Tuesday,2026-01-06,2,False
2026-01-06 03:15:00+00:00,122.748,122.748,3,15,3.25,1,Tuesday,2026-01-06,2,False
2026-01-06 03:30:00+00:00,118.585,118.585,3,30,3.5,1,Tuesday,2026-01-06,2,False
2026-01-06 03:45:00+00:00,126.675,126.675,3,45,3.75,1,Tuesday,2026-01-06,2,False
2026-01-06 04:00:00+00:00,119.143,119.143,4,0,4.0,1,Tuesday,2026-01-06,2,False
2026-01-06 04:15:00+00:00,126.873,126.873,4,15,4.25,1,Tuesday,2026-01-06,2,False
2026-01-06 04:30:00+00:00,116.478,116.478,4,30,4.5,1,Tuesday,2026-01-06,2,False
2026-01-06 04:45:00+00:00,124.11,124.11,4,45,4.75,1,Tuesday,2026-01-06,2,False
2026-01-06 05:00:00+00:00,117.395,117.395,5,0,5.0,1,Tuesday,2026-01-06,2,False
2026-01-06 05:15:00+00:00,117.818,117.818,5,15,5.25,1,Tuesday,2026-01-06,2,False
2026-01-06 05:30:00+00:00,116.013,116.013,5,30,5.5,1,Tuesday,2026-01-06,2,False
2026-01-06 05:45:00+00:00,131.269,131.269,5,45,5.75,1,Tuesday,2026-01-06,2,False
2026-01-06 06:00:00+00:00,124.888,124.888,6,0,6.0,1,Tuesday,2026-01-06,2,False
2026-01-06 06:15:00+00:00,122.382,122.382,6,15,6.25,1,Tuesday,2026-01-06,2,False
2026-01-06 06:30:00+00:00,130.682,130.682,6,30,6.5,1,Tuesday,2026-01-06,2,False
2026-01-06 06:45:00+00:00,116.118,116.118,6,45,6.75,1,Tuesday,2026-01-06,2,False
2026-01-06 07:00:00+00:00,121.26,121.26,7,0,7.0,1,Tuesday,2026-01-06,2,False
2026-01-06 07:15:00+00:00,122.999,122.999,7,15,7.25,1,Tuesday,2026-01-06,2,False
2026-01-06 07:30:00+00:00,114.589,114.589,7,30,7.5,1,Tuesday,2026-01-06,2,False
2026-01-06 07:45:00+00:00,120.401,120.401,7,45,7.75,1,Tuesday,2026-01-06,2,False
2026-01-06 08:00:00+00:00,117.281,117.281,8,0,8.0,1,Tuesday,2026-01-06,2,False
2026-01-06 08:15:00+00:00,119.752,119.752,8,15,8.25,1,Tuesday,2026-01-06,2,False
2026-01-06 08:30:00+00:00,122.782,122.782,8,30,8.5,1,Tuesday,2026-01-06,2,False
2026-01-06 08:45:00+00:00,118.812,118.812,8,45,8.75,1,Tuesday,2026-01-06,2,False
2026-01-06 09:00:00+00:00,117.755,117.755,9,0,9.0,1,Tuesday,2026-01-06,2,False
2026-01-06 09:15:00+00:00,131.459,131.459,9,15,9.25,1,Tuesday,2026-01-06,2,False
2026-01-06 09:30:00+00:00,123.935,123.935,9,30,9.5,1,Tuesday,2026-01-06,2,False
2026-01-06 09:45:00+00:00,116.658,116.658,9,45,9.75,1,Tuesday,2026-01-06,2,False
2026-01-06 10:00:00+00:00,122.072,122.072,10,0,10.0,1,Tuesday,2026-01-06,2,False
2026-01-06 10:15:00+00:00,119.073,119.073,10,15,10.25,1,Tuesday,2026-01-06,2,False
2026-01-06 10:30:00+00:00,128.821,128.821,10,30,10.5,1,Tuesday,2026-01-06,2,False
2026-01-06 10:45:00+00:00,121.296,121.296,10,45,10.75,1,Tuesday,2026-01-06,2,False
2026-01-06 11:00:00+00:00,124.979,124.979,11,0,11.0,1,Tuesday,2026-01-06,2,False
2026-01-06 11:15:00+00:00,121.98,121.98,11,15,11.25,1,Tuesday,2026-01-06,2,False
2026-01-06 11:30:00+00:00,129.022,129.022,11,30,11.5,1,Tuesday,2026-01-06,2,False
2026-01-06 11:45:00+00:00,115.612,115.612,11,45,11.75,1,Tuesday,2026-01-06,2,False
2026-01-06 12:00:00+00:00,116.035,116.035,12,0,12.0,1,Tuesday,2026-01-06,2,False
2026-01-06 12:15:00+00:00,124.313,124.313,12,15,12.25,1,Tuesday,2026-01-06,2,False
2026-01-06 12:30:00+00:00,122.657,122.657,12,30,12.5,1,Tuesday,2026-01-06,2,False
2026-01-06 12:45:00+00:00,114.149,114.149,12,45,12.75,1,Tuesday,2026-01-06,2,False
2026-01-06 13:00:00+00:00,110.655,110.655,13,0,13.0,1,Tuesday,2026-01-06,2,False
2026-01-06 13:15:00+00:00,109.446,109.446,13,15,13.25,1,Tuesday,2026-01-06,2,False
2026-01-06 13:30:00+00:00,122.43,122.43,13,30,13.5,1,Tuesday,2026-01-06,2,False
2026-01-06 13:45:00+00:00,118.126,118.126,13,45,13.75,1,Tuesday,2026-01-06,2,False
2026-01-06 14:00:00+00:00,117.828,117.828,14,0,14.0,1,Tuesday,2026-01-06,2,False
2026-01-06 14:15:00+00:00,121.675,121.675,14,15,14.25,1,Tuesday,2026-01-06,2,False
2026-01-06 14:30:00+00:00,117.755,117.755,14,30,14.5,1,Tuesday,2026-01-06,2,False
2026-01-06 14:45:00+00:00,119.691,119.691,14,45,14.75,1,Tuesday,2026-01-06,2,False
2026-01-06 15:00:00+00:00,122.594,122.594,15,0,15.0,1,Tuesday,2026-01-06,2,False
2026-01-06 15:15:00+00:00,122.032,122.032,15,15,15.25,1,Tuesday,2026-01-06,2,False
2026-01-06 15:30:00+00:00,114.713,114.713,15,30,15.5,1,Tuesday,2026-01-06,2,False
2026-01-06 15:45:00+00:00,120.753,120.753,15,45,15.75,1,Tuesday,2026-01-06,2,False
2026-01-06 16:00:00+00:00,121.628,121.628,16,0,16.0,1,Tuesday,2026-01-06,2,False
2026-01-06 16:15:00+00:00,118.924,118.924,16,15,16.25,1,Tuesday,2026-01-06,2,False
