timestamp_utc,load_mw,load_mw_imputed
2026-01-06 18:15:00+00:00,128.015,128.015
2026-01-06 18:30:00+00:00,111.127,111.127
2026-01-06 18:45:00+00:00,120.115,120.115
2026-01-06 19:00:00+00:00,113.629,113.629
2026-01-06 19:15:00+00:00,117.342,117.342
2026-01-06 19:30:00+00:00,115.484,115.484
2026-01-06 19:45:00+00:00,123.144,123.144
2026-01-06 20:00:00+00:00,121.724,121.724
2026-01-06 20:15:00+00:00,120.418,120.418
2026-01-06 20:30:00+00:00,126.967,126.967
2026-01-06 20:45:00+00:00,111.959,111.959
2026-01-06 21:00:00+00:00,124.22,124.22
2026-01-06 21:15:00+00:00,122.178,122.178
2026-01-06 21:30:00+00:00,116.371,116.371
2026-01-06 21:45:00+00:00,118.687,118.687
2026-01-06 22:00:00+00:00,111.307,111.307
2026-01-06 22:15:00+00:00,121.516,121.516
2026-01-06 22:30:00+00:00,122.967,122.967
2026-01-06 22:45:00+00:00,117.471,117.471
2026-01-06 23:00:00+00:00,117.038,117.038
2026-01-06 23:15:00+00:00,121.758,121.758
2026-01-06 23:30:00+00:00,116.174,116.174
2026-01-06 23:45:00+00:00,119.739,119.739
2026-01-07 00:00:00+00:00,118.503,118.503
2026-01-07 00:15:00+00:00,117.889,117.889
2026-01-07 00:30:00+00:00,125.19,125.19
2026-01-07 00:45:00+00:00,105.511,105.511
2026-01-07 01:00:00+00:00,120.918,120.918
2026-01-07 01:15:00+00:00,122.991,122.991
2026-01-07 01:30:00+00:00,121.765,121.765
2026-01-07 01:45:00+00:00,112.17,112.17
2026-01-07 02:00:00+00:00,123.476,123.476
2026-01-07 02:15:00+00:00,111.076,111.076
2026-01-07 02:30:00+00:00,113.597,113.597
2026-01-07 02:45:00+00:00,119.387,119.387
2026-01-07 03:00:00+00:00,113.979,113.979
2026-01-07 03:15:00+00:00,121.977,121.977
2026-01-07 03:30:00+00:00,124.514,124.514
2026-01-07 03:45:00+00:00,128.869,128.869
2026-01-07 04:00:00+00:00,121.888,121.888
2026-01-07 04:15:00+00:00,115.18,115.18
2026-01-07 04:30:00+00:00,126.009,126.009
2026-01-07 04:45:00+00:00,125.406,125.406
2026-01-07 05:00:00+00:00,119.025,119.025
2026-01-07 05:15:00+00:00,117.143,117.143
2026-01-07 05:30:00+00:00,123.183,123.183
2026-01-07 05:45:00+00:00,118.74,118.74
2026-01-07 06:00:00+00:00,117.558,117.558
2026-01-07 06:15:00+00:00,118.678,118.678
2026-01-07 06:30:00+00:00,123.137,123.137
2026-01-07 06:45:00+00:00,120.502,120.502
2026-01-07 07:00:00+00:00,124.501,124.501
2026-01-07 07:15:00+00:00,119.572,119.572
2026-01-07 07:30:00+00:00,123.42,123.42
2026-01-07 07:45:00+00:00,119.287,119.287
2026-01-07 08:00:00+00:00,118.642,118.642
2026-01-07 08:15:00+00:00,120.91,120.91
2026-01-07 08:30:00+00:00,121.821,121.821
2026-01-07 08:45:00+00:00,113.668,113.668
2026-01-07 09:00:00+00:00,119.879,119.879
2026-01-07 09:15:00+00:00,120.694,120.694
2026-01-07 09:30:00+00:00,131.926,131.926
2026-01-07 09:45:00+00:00,123.677,123.677
2026-01-07 10:00:00+00:00,122.465,122.465
2026-01-07 10:15:00+00:00,127.268,127.268
2026-01-07 10:30:00+00:00,118.349,118.349
2026-01-07 10:45:00+00:00,123.183,123.183
2026-01-07 11:00:00+00:00,119.621,119.621
2026-01-07 11:15:00+00:00,118.426,118.426
2026-01-07 11:30:00+00:00,117.631,117.631
2026-01-07 11:45:00+00:00,124.119,124.119
2026-01-07 12:00:00+00:00,116.137,116.137
2026-01-07 12:15:00+00:00,126.346,126.346
2026-01-07 12:30:00+00:00,117.514,117.514
2026-01-07 12:45:00+00:00,117.074,117.074
2026-01-07 13:00:00+00:00,115.728,115.728
2026-01-07 13:15:00+00:00,121.905,121.905
2026-01-07 13:30:00+00:00,121.732,121.732
2026-01-07 13:45:00+00:00,121.697,121.697
2026-01-07 14:00:00+00:00,118.736,118.736
2026-01-07 14:15:00+00:00,123.023,123.023
2026-01-07 14:30:00+00:00,120.624,120.624
2026-01-07 14:45:00+00:00,116.365,116.365
2026-01-07 15:00:00+00:00,124.704,124.704
2026-01-07 15:15:00+00:00,122.712,122.712
2026-01-07 15:30:00+00:00,127.287,127.287
2026-01-07 15:45:00+00:00,117.36,117.36
2026-01-07 16:00:00+00:00,117.28,117.28
2026-01-07 16:15:00+00:00,127.568,127.568
2026-01-07 16:30:00+00:00,118.044,118.044
2026-01-07 16:45:00+00:00,115.718,115.718
2026-01-07 17:00:00+00:00,120.162,120.162
2026-01-07 17:15:00+00:00,119.818,119.818
2026-01-07 17:30:00+00:00,123.65,123.65
2026-01-07 17:45:00+00:00,119.08,119.08
2026-01-07 18:00:00+00:00,123.222,123.222
2026-01-07 18:15:00+00:00,121.655,121.655
2026-01-07 18:30:00+00:00,128.33,128.33
2026-01-07 18:45:00+00:00,120.791,120.791
2026-01-07 19:00:00+00:00,118.96,118.96
2026-01-07 19:15:00+00:00,120.181,120.181
2026-01-07 19:30:00+00:00,121.373,121.373
2026-01-07 19:45:00+00:00,121.362,121.362
2026-01-07 20:00:00+00:00,123.875,123.875
2026-01-07 20:15:00+00:00,123.945,123.945
2026-01-07 20:30:00+00:00,125.051,125.051
2026-01-07 20:45:00+00:00,121.443,121.443
2026-01-07 21:00:00+00:00,120.827,120.827
2026-01-07 21:15:00+00:00,118.669,118.669
2026-01-07 21:30:00+00:00,122.229,122.229
2026-01-07 21:45:00+00:00,120.984,120.984
2026-01-07 22:00:00+00:00,125.829,125.829
2026-01-07 22:15:00+00:00,116.227,116.227
2026-01-07 22:30:00+00:00,120.437,120.437
2026-01-07 22:45:00+00:00,117.076,117.076
2026-01-07 23:00:00+00:00,113.267,113.267
2026-01-07 23:15:00+00:00,118.327,118.327
2026-01-07 23:30:00+00:00,117.612,117.612
2026-01-07 23:45:00+00:00,116.878,116.878
